,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
384,4,3:45.0,Phoenix full timeout,,85,89
385,4,3:32.0,M. James misses 3-pt jump shot from 24 ft,,85,89
386,4,3:28.0,Offensive rebound by T. Warren,,85,89
387,4,3:11.0,M. James misses 2-pt jump shot from 21 ft,,85,89
388,4,3:07.0,,Defensive rebound by F. Mason,85,89
389,4,2:52.0,,Shooting foul by T. Chandler (drawn by Z. Randolph),85,89
390,4,2:52.0,,Z. Randolph makes free throw 1 of 2,85,90
391,4,2:52.0,,Z. Randolph makes free throw 2 of 2,85,91
392,4,2:43.0,Personal foul by B. Bogdanović (drawn by T. Warren),,85,91
393,4,2:35.0,J. Jackson misses 2-pt jump shot from 8 ft,,85,91
394,4,2:33.0,,Defensive rebound by B. Bogdanović,85,91
395,4,2:17.0,,Turnover by F. Mason (turnover),85,91
396,4,2:11.0,T. Ulis misses 2-pt jump shot from 17 ft,,85,91
397,4,2:05.0,,Defensive rebound by Z. Randolph,85,91
398,4,1:50.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by B. Bogdanović),85,93
399,4,1:41.0,Shooting foul by Z. Randolph (drawn by T. Ulis),,85,93
400,4,1:41.0,T. Ulis makes free throw 1 of 2,,86,93
401,4,1:41.0,T. Daniels enters the game for J. Jackson,,86,93
402,4,1:41.0,T. Ulis makes free throw 2 of 2,,87,93
403,4,1:20.0,,F. Mason misses 3-pt jump shot from 25 ft,87,93
404,4,1:15.0,Defensive rebound by T. Chandler,,87,93
405,4,1:02.0,M. James makes 2-pt layup from 2 ft,,89,93
406,4,1:02.0,,Sacramento full timeout,89,93
407,4,1:02.0,J. Jackson enters the game for T. Daniels,,89,93
408,4,0:44.0,,Z. Randolph makes 2-pt layup from 5 ft,89,95
409,4,0:44.0,,Shooting foul by T. Chandler (drawn by Z. Randolph),89,95
410,4,0:44.0,,Z. Randolph makes free throw 1 of 1,89,96
411,4,0:44.0,Phoenix full timeout,,89,96
412,4,0:44.0,T. Daniels enters the game for M. James,,89,96
413,4,0:40.0,T. Daniels misses 3-pt jump shot from 23 ft,,89,96
414,4,0:37.0,,Defensive rebound by G. Hill,89,96
415,4,0:36.0,,Personal foul by T. Ulis (drawn by G. Hill),89,96
416,4,0:36.0,,G. Hill misses free throw 1 of 2,89,96
417,4,0:36.0,,Offensive rebound by Team,89,96
418,4,0:36.0,,G. Hill makes free throw 2 of 2,89,97
419,4,0:32.0,T. Ulis misses 3-pt jump shot from 28 ft,,89,97
420,4,0:29.0,,Defensive rebound by G. Hill,89,97
421,4,0:25.0,,Personal foul by T. Warren (drawn by B. Bogdanović),89,97
422,4,0:25.0,,B. Bogdanović makes free throw 1 of 2,89,98
423,4,0:25.0,,B. Bogdanović makes free throw 2 of 2,89,99
424,4,0:19.0,T. Warren misses 3-pt jump shot from 25 ft,,89,99
425,4,0:17.0,Offensive rebound by T. Chandler,,89,99
426,4,0:16.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by J. Jackson),,92,99
