,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CLEVELAND_ACTION,GOLDEN STATE_SCORE,CLEVELAND_SCORE
395,4,6:51.0,Turnover by K. Thompson (step out of bounds),,101,95
396,4,6:39.0,,Personal foul by D. Green (drawn by L. James),101,95
397,4,6:33.0,,K. Love misses 2-pt jump shot from 11 ft,101,95
398,4,6:30.0,,Offensive rebound by J. Green,101,95
399,4,6:30.0,,J. Green misses 2-pt layup from 3 ft (block by D. Green),101,95
400,4,6:30.0,,Offensive rebound by Team,101,95
401,4,6:25.0,,L. James misses 2-pt jump shot from 7 ft,101,95
402,4,6:18.0,,Offensive rebound by J. Green,101,95
403,4,6:18.0,,J. Green misses 2-pt layup at rim,101,95
404,4,6:17.0,Defensive rebound by D. West,,101,95
405,4,6:16.0,S. Livingston makes 2-pt jump shot from 19 ft (assist by D. Green),,103,95
406,4,6:16.0,,Cleveland full timeout,103,95
407,4,6:04.0,,I. Thomas enters the game for J. Green,103,95
408,4,5:58.0,,I. Thomas misses 3-pt jump shot from 24 ft,103,95
409,4,5:55.0,Defensive rebound by D. Green,,103,95
410,4,5:44.0,D. Green makes 2-pt layup from 1 ft (assist by S. Livingston),,105,95
411,4,5:29.0,,L. James makes 2-pt layup at rim (assist by K. Love),105,97
412,4,5:29.0,,Shooting foul by N. Young (drawn by L. James),105,97
413,4,5:29.0,K. Durant enters the game for K. Thompson,,105,97
414,4,5:29.0,S. Curry enters the game for S. Livingston,,105,97
415,4,5:29.0,,L. James misses free throw 1 of 1,105,97
416,4,5:27.0,Defensive rebound by D. Green,,105,97
417,4,5:19.0,N. Young makes 2-pt jump shot from 20 ft (assist by D. West),,107,97
418,4,5:08.0,,Turnover by I. Thomas (turnover),107,97
419,4,4:48.0,S. Curry misses 3-pt jump shot from 32 ft,,107,97
420,4,4:47.0,Offensive rebound by D. West,,107,97
421,4,4:47.0,Golden State full timeout,,107,97
422,4,4:36.0,Personal foul by I. Thomas (drawn by S. Curry),,107,97
423,4,4:25.0,Shooting foul by K. Love (drawn by S. Curry),,107,97
424,4,4:25.0,S. Curry makes free throw 1 of 2,,108,97
425,4,4:25.0,,D. Wade enters the game for K. Korver,108,97
426,4,4:25.0,S. Curry misses free throw 2 of 2,,108,97
427,4,4:22.0,,Defensive rebound by J. Smith,108,97
428,4,4:13.0,,L. James makes 2-pt layup from 1 ft,108,99
429,4,4:02.0,S. Curry misses 2-pt layup from 1 ft,,108,99
430,4,4:00.0,Offensive rebound by D. Green,,108,99
431,4,4:00.0,D. Green makes 2-pt layup from 1 ft,,110,99
432,4,3:44.0,,Turnover by L. James (bad pass; steal by N. Young),110,99
433,4,3:32.0,N. Young makes 3-pt jump shot from 22 ft (assist by K. Durant),,113,99
434,4,3:18.0,,Personal foul by D. Green (drawn by K. Love),113,99
435,4,3:18.0,,K. Love makes free throw 1 of 2,113,100
436,4,3:18.0,,K. Love misses free throw 2 of 2,113,100
437,4,3:16.0,Defensive rebound by D. West,,113,100
438,4,3:05.0,Turnover by K. Durant (bad pass; steal by L. James),,113,100
439,4,3:01.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Smith),113,102
440,4,3:00.0,Golden State full timeout,,113,102
441,4,3:00.0,,K. Korver enters the game for I. Thomas,113,102
442,4,3:00.0,A. Iguodala enters the game for D. West,,113,102
443,4,3:00.0,K. Thompson enters the game for N. Young,,113,102
444,4,2:37.0,S. Curry misses 2-pt layup from 1 ft (block by L. James),,113,102
445,4,2:34.0,,Defensive rebound by K. Love,113,102
446,4,2:28.0,,K. Korver misses 3-pt jump shot from 22 ft,113,102
447,4,2:28.0,,Offensive rebound by D. Wade,113,102
448,4,2:25.0,,Shooting foul by K. Durant (drawn by L. James),113,102
449,4,2:25.0,,L. James misses free throw 1 of 2,113,102
450,4,2:25.0,,Offensive rebound by Team,113,102
451,4,2:25.0,,L. James makes free throw 2 of 2,113,103
452,4,2:08.0,D. Green misses 2-pt layup from 2 ft,,113,103
453,4,2:08.0,,Defensive rebound by K. Love,113,103
454,4,2:08.0,,Personal foul by D. Green (drawn by L. James),113,103
455,4,2:08.0,,L. James makes free throw 1 of 2,113,104
456,4,2:08.0,,L. James misses free throw 2 of 2,113,104
457,4,2:06.0,Defensive rebound by D. Green,,113,104
458,4,1:50.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),,116,104
459,4,1:43.0,,D. Wade misses 2-pt layup from 1 ft,116,104
460,4,1:41.0,Defensive rebound by K. Durant,,116,104
461,4,1:24.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),,118,104
462,4,1:24.0,,Cleveland full timeout,118,104
463,4,1:24.0,,C. Frye enters the game for K. Love,118,104
464,4,1:24.0,,A. Žižić enters the game for J. Smith,118,104
465,4,1:24.0,,J. Calderón enters the game for D. Wade,118,104
466,4,1:24.0,,C. Osman enters the game for L. James,118,104
467,4,1:24.0,K. Looney enters the game for D. Green,,118,104
468,4,1:24.0,N. Young enters the game for S. Curry,,118,104
469,4,1:24.0,P. McCaw enters the game for K. Durant,,118,104
470,4,1:24.0,J. Bell enters the game for K. Thompson,,118,104
471,4,1:03.0,,Personal foul by P. McCaw (drawn by J. Calderón),118,104
472,4,1:03.0,,J. Calderón misses free throw 1 of 2,118,104
473,4,1:03.0,,Offensive rebound by Team,118,104
474,4,1:03.0,,J. Calderón makes free throw 2 of 2,118,105
475,4,0:40.0,A. Iguodala misses 3-pt jump shot from 26 ft,,118,105
476,4,0:37.0,,Defensive rebound by A. Žižić,118,105
477,4,0:30.0,,C. Frye makes 3-pt jump shot from 29 ft (assist by J. Calderón),118,108
478,4,0:04.0,A. Iguodala misses 3-pt jump shot from 24 ft,,118,108
479,4,0:01.0,,Defensive rebound by A. Žižić,118,108
