,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BROOKLYN_ACTION,PHOENIX_SCORE,BROOKLYN_SCORE
386,4,11:29.0,T. Ulis misses 2-pt jump shot from 11 ft,,87,90
387,4,11:26.0,,Defensive rebound by T. Booker,87,90
388,4,11:08.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,87,90
389,4,11:08.0,Defensive rebound by M. Chriss,,87,90
390,4,11:02.0,Shooting foul by A. Crabbe (drawn by A. Len),,87,90
391,4,11:02.0,A. Len makes free throw 1 of 2,,88,90
392,4,11:02.0,,C. LeVert enters the game for A. Crabbe,88,90
393,4,11:02.0,A. Len makes free throw 2 of 2,,89,90
394,4,10:53.0,,J. Harris misses 3-pt jump shot from 25 ft,89,90
395,4,10:53.0,Defensive rebound by J. Jackson,,89,90
396,4,10:52.0,Personal foul by T. Booker (drawn by J. Jackson),,89,90
397,4,10:36.0,J. Jackson misses 3-pt jump shot from 25 ft,,89,90
398,4,10:32.0,,Defensive rebound by T. Zeller,89,90
399,4,10:25.0,,C. LeVert makes 2-pt layup from 2 ft,89,92
400,4,10:25.0,,Shooting foul by A. Len (drawn by C. LeVert),89,92
401,4,10:25.0,,C. LeVert makes free throw 1 of 1,89,93
402,4,10:10.0,Shooting foul by T. Booker (drawn by M. Chriss),,89,93
403,4,10:10.0,M. Chriss makes free throw 1 of 2,,90,93
404,4,10:10.0,M. Chriss makes free throw 2 of 2,,91,93
405,4,10:01.0,,S. Dinwiddie makes 2-pt layup from 1 ft,91,95
406,4,9:52.0,T. Ulis makes 2-pt jump shot from 17 ft,,93,95
407,4,9:43.0,,S. Dinwiddie misses 2-pt jump shot from 19 ft,93,95
408,4,9:43.0,Defensive rebound by A. Len,,93,95
409,4,9:37.0,J. Jackson misses 2-pt layup from 1 ft,,93,95
410,4,9:37.0,Offensive rebound by A. Len,,93,95
411,4,9:36.0,A. Len makes 2-pt layup from 1 ft,,95,95
412,4,9:18.0,Violation by M. Chriss (kicked ball),,95,95
413,4,9:18.0,,R. Hollis-Jefferson enters the game for T. Booker,95,95
414,4,9:18.0,T. Warren enters the game for J. Jackson,,95,95
415,4,9:09.0,,T. Zeller misses 2-pt layup from 2 ft (block by M. Chriss),95,95
416,4,9:09.0,Defensive rebound by T. Warren,,95,95
417,4,8:50.0,Shooting foul by T. Zeller (drawn by T. Warren),,95,95
418,4,8:50.0,,Brooklyn full timeout,95,95
419,4,8:50.0,,D. Carroll enters the game for T. Zeller,95,95
420,4,8:50.0,T. Warren makes free throw 1 of 2,,96,95
421,4,8:50.0,T. Warren makes free throw 2 of 2,,97,95
422,4,8:32.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),97,97
423,4,8:11.0,Turnover by M. Chriss (bad pass; steal by J. Harris),,97,97
424,4,8:06.0,,J. Harris makes 2-pt layup from 1 ft,97,99
425,4,7:51.0,T. Ulis misses 2-pt jump shot from 15 ft,,97,99
426,4,7:50.0,,Defensive rebound by Team,97,99
427,4,7:50.0,D. Booker enters the game for T. Daniels,,97,99
428,4,7:39.0,Violation by D. Booker (kicked ball),,97,99
429,4,7:39.0,M. James enters the game for T. Ulis,,97,99
430,4,7:35.0,,S. Dinwiddie misses 2-pt layup from 1 ft,97,99
431,4,7:31.0,,Offensive rebound by J. Harris,97,99
432,4,7:31.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Harris),97,102
433,4,7:16.0,Shooting foul by R. Hollis-Jefferson (drawn by T. Warren),,97,102
434,4,7:16.0,T. Warren misses free throw 1 of 2,,97,102
435,4,7:16.0,Offensive rebound by Team,,97,102
436,4,7:16.0,T. Warren makes free throw 2 of 2,,98,102
437,4,6:55.0,,D. Carroll makes 2-pt jump shot from 12 ft,98,104
438,4,6:42.0,M. Chriss misses 3-pt jump shot from 23 ft,,98,104
439,4,6:38.0,,Defensive rebound by R. Hollis-Jefferson,98,104
440,4,6:35.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,98,106
441,4,6:35.0,Phoenix full timeout,,98,106
442,4,6:35.0,,A. Crabbe enters the game for S. Dinwiddie,98,106
443,4,6:35.0,,D. Russell enters the game for J. Harris,98,106
444,4,6:35.0,D. Bender enters the game for M. Chriss,,98,106
445,4,6:35.0,T. Chandler enters the game for A. Len,,98,106
446,4,6:19.0,D. Booker misses 2-pt jump shot from 7 ft (block by C. LeVert),,98,106
447,4,6:15.0,Offensive rebound by T. Warren,,98,106
448,4,6:15.0,T. Warren makes 2-pt layup from 1 ft,,100,106
449,4,6:15.0,Shooting foul by D. Carroll (drawn by T. Warren),,100,106
450,4,6:15.0,T. Warren makes free throw 1 of 1,,101,106
451,4,6:02.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by M. James),101,106
452,4,5:57.0,M. James makes 2-pt dunk from 2 ft,,103,106
453,4,5:40.0,,C. LeVert misses 3-pt jump shot from 25 ft,103,106
454,4,5:37.0,Defensive rebound by T. Warren,,103,106
455,4,5:25.0,T. Warren makes 2-pt jump shot from 18 ft (assist by T. Chandler),,105,106
456,4,5:08.0,,D. Russell misses 2-pt jump shot from 14 ft,105,106
457,4,5:04.0,Defensive rebound by T. Chandler,,105,106
458,4,4:49.0,D. Bender makes 2-pt jump shot from 9 ft (assist by M. James),,107,106
459,4,4:27.0,,D. Carroll misses 2-pt jump shot from 10 ft,107,106
460,4,4:24.0,Defensive rebound by T. Chandler,,107,106
461,4,4:17.0,T. Warren misses 2-pt jump shot from 11 ft,,107,106
462,4,4:15.0,,Defensive rebound by D. Carroll,107,106
463,4,4:12.0,,C. LeVert makes 2-pt layup from 1 ft,107,108
464,4,3:49.0,D. Booker misses 2-pt jump shot from 9 ft,,107,108
465,4,3:48.0,Offensive rebound by T. Warren,,107,108
466,4,3:48.0,T. Warren makes 2-pt layup from 6 ft,,109,108
467,4,3:36.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,109,108
468,4,3:36.0,Defensive rebound by D. Bender,,109,108
469,4,3:15.0,D. Bender misses 2-pt hook shot from 9 ft,,109,108
470,4,3:15.0,Offensive rebound by T. Warren,,109,108
471,4,3:10.0,T. Warren makes 2-pt layup from 3 ft,,111,108
472,4,2:55.0,,D. Russell misses 2-pt layup from 4 ft (block by T. Chandler),111,108
473,4,2:55.0,Defensive rebound by T. Chandler,,111,108
474,4,2:33.0,M. James makes 2-pt jump shot from 19 ft,,113,108
475,4,2:32.0,,Brooklyn full timeout,113,108
476,4,2:32.0,,S. Dinwiddie enters the game for C. LeVert,113,108
477,4,2:24.0,,Turnover by A. Crabbe (out of bounds lost ball),113,108
478,4,2:03.0,D. Bender makes 3-pt jump shot from 25 ft (assist by M. James),,116,108
479,4,1:55.0,,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft,116,110
480,4,1:38.0,M. James misses 2-pt jump shot from 3 ft,,116,110
481,4,1:37.0,Offensive rebound by M. James,,116,110
482,4,1:37.0,M. James makes 2-pt jump shot from 3 ft,,118,110
483,4,1:24.0,,D. Russell misses 3-pt jump shot from 26 ft,118,110
484,4,1:24.0,Defensive rebound by D. Booker,,118,110
485,4,1:06.0,Turnover by D. Booker (bad pass; steal by D. Carroll),,118,110
486,4,1:06.0,,Personal foul by T. Chandler (drawn by R. Hollis-Jefferson),118,110
487,4,0:59.0,,D. Russell makes 2-pt layup from 5 ft,118,112
488,4,0:52.0,Turnover by M. James (bad pass),,118,112
489,4,0:46.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,118,112
490,4,0:43.0,Defensive rebound by T. Chandler,,118,112
491,4,0:41.0,Turnover by T. Chandler (bad pass; steal by D. Carroll),,118,112
492,4,0:38.0,,A. Crabbe misses 3-pt jump shot from 25 ft,118,112
493,4,0:38.0,Defensive rebound by T. Warren,,118,112
494,4,0:38.0,Personal foul by D. Carroll (drawn by T. Warren),,118,112
495,4,0:38.0,T. Warren makes free throw 1 of 2,,119,112
496,4,0:38.0,,J. Harris enters the game for R. Hollis-Jefferson,119,112
497,4,0:38.0,J. Jackson enters the game for T. Chandler,,119,112
498,4,0:38.0,T. Warren makes free throw 2 of 2,,120,112
499,4,0:34.0,,Shooting foul by D. Booker (drawn by D. Russell),120,112
500,4,0:34.0,,D. Russell makes free throw 1 of 2,120,113
501,4,0:34.0,,C. LeVert enters the game for J. Harris,120,113
502,4,0:34.0,,R. Hollis-Jefferson enters the game for A. Crabbe,120,113
503,4,0:34.0,T. Chandler enters the game for D. Bender,,120,113
504,4,0:34.0,,D. Russell makes free throw 2 of 2,120,114
505,4,0:34.0,T. Ulis enters the game for T. Chandler,,120,114
506,4,0:34.0,Turnover by Team (turnover),,120,114
507,4,0:34.0,,J. Harris enters the game for C. LeVert,120,114
508,4,0:34.0,,A. Crabbe enters the game for R. Hollis-Jefferson,120,114
509,4,0:34.0,D. Bender enters the game for T. Ulis,,120,114
510,4,0:34.0,Phoenix full timeout,,120,114
511,4,0:27.0,,D. Russell misses 2-pt layup from 1 ft (block by T. Warren),120,114
512,4,0:27.0,,Offensive rebound by Team,120,114
513,4,0:21.0,,D. Russell misses 3-pt jump shot from 26 ft,120,114
514,4,0:18.0,Defensive rebound by J. Jackson,,120,114
515,4,0:18.0,Personal foul by S. Dinwiddie (drawn by D. Booker),,120,114
516,4,0:18.0,D. Booker makes free throw 1 of 2,,121,114
517,4,0:18.0,,T. Booker enters the game for D. Carroll,121,114
518,4,0:18.0,D. Booker makes free throw 2 of 2,,122,114
519,4,0:18.0,,Brooklyn full timeout,122,114
520,4,0:18.0,,T. Mozgov enters the game for J. Harris,122,114
521,4,0:18.0,,D. Carroll enters the game for T. Booker,122,114
522,4,0:14.0,,A. Crabbe misses 3-pt jump shot from 25 ft,122,114
523,4,0:08.0,Defensive rebound by T. Warren,,122,114
