,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
386,4,3:48.0,B. McLemore misses 3-pt jump shot from 25 ft,,91,98
387,4,3:44.0,,Defensive rebound by R. O'Neale,91,98
388,4,3:25.0,,D. Mitchell misses 3-pt jump shot from 26 ft,91,98
389,4,3:22.0,Defensive rebound by D. Davis,,91,98
390,4,3:14.0,B. McLemore misses 2-pt layup from 4 ft (block by D. Favors),,91,98
391,4,3:11.0,,Defensive rebound by D. Mitchell,91,98
392,4,3:01.0,,D. Exum makes 2-pt layup from 5 ft,91,100
393,4,2:42.0,D. Davis misses 2-pt layup from 2 ft,,91,100
394,4,2:42.0,,Defensive rebound by D. Mitchell,91,100
395,4,2:38.0,,J. Ingles makes 2-pt dunk from 1 ft (assist by R. O'Neale),91,102
396,4,2:38.0,Memphis full timeout,,91,102
397,4,2:38.0,M. Brooks enters the game for B. McLemore,,91,102
398,4,2:38.0,I. Rabb enters the game for D. Davis,,91,102
399,4,2:34.0,Turnover by J. Martin (bad pass; steal by D. Exum),,91,102
400,4,2:30.0,,D. Exum makes 2-pt layup from 1 ft,91,104
401,4,2:17.0,M. Brooks makes 2-pt jump shot from 23 ft,,93,104
402,4,2:01.0,,Shooting foul by M. Teague (drawn by D. Favors),93,104
403,4,2:01.0,,D. Favors misses free throw 1 of 2,93,104
404,4,2:01.0,,Offensive rebound by Team,93,104
405,4,2:01.0,,D. Favors misses free throw 2 of 2,93,104
406,4,1:59.0,Defensive rebound by I. Rabb,,93,104
407,4,1:48.0,M. Brooks misses 2-pt layup from 3 ft,,93,104
408,4,1:46.0,,Defensive rebound by J. Ingles,93,104
409,4,1:33.0,,D. Favors misses 2-pt layup from 3 ft (block by I. Rabb),93,104
410,4,1:32.0,,Turnover by D. Favors (turnover),93,104
411,4,1:32.0,,Offensive rebound by Team,93,104
412,4,1:16.0,M. Brooks makes 2-pt layup from 2 ft,,95,104
413,4,1:02.0,,R. O'Neale makes 3-pt jump shot from 22 ft (assist by J. Ingles),95,107
414,4,0:51.0,I. Rabb misses 2-pt jump shot from 15 ft,,95,107
415,4,0:48.0,,Defensive rebound by D. Exum,95,107
416,4,0:37.0,,R. O'Neale misses 3-pt jump shot from 22 ft,95,107
417,4,0:33.0,Defensive rebound by I. Rabb,,95,107
418,4,0:23.0,M. Brooks misses 2-pt jump shot from 22 ft,,95,107
419,4,0:21.0,Offensive rebound by Team,,95,107
420,4,0:21.0,,Loose ball foul by R. O'Neale (drawn by M. Brooks),95,107
421,4,0:21.0,M. Brooks makes free throw 1 of 2,,96,107
422,4,0:21.0,M. Brooks makes free throw 2 of 2,,97,107
