,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
385,4,6:02.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by B. Paul),,73,97
386,4,5:47.0,,Personal foul by B. Forbes (drawn by D. Cunningham),73,97
387,4,5:47.0,,D. Cunningham makes free throw 1 of 2,73,98
388,4,5:47.0,Violation by D. Murray (lane),,73,98
389,4,5:47.0,,I. Clark enters the game for J. Nelson,73,98
390,4,5:47.0,D. Bertāns enters the game for J. Lauvergne,,73,98
391,4,5:47.0,,D. Cunningham makes free throw 2 of 2,73,99
392,4,5:47.0,Violation by D. Murray (lane),,73,99
393,4,5:32.0,R. Gay misses 2-pt jump shot from 22 ft,,73,99
394,4,5:28.0,,Defensive rebound by A. Davis,73,99
395,4,5:20.0,,A. Davis makes 2-pt jump shot from 5 ft,73,101
396,4,5:09.0,Personal take foul by A. Davis (drawn by D. Murray),,73,101
397,4,5:09.0,,E. Moore enters the game for J. Holiday,73,101
398,4,5:09.0,,C. Diallo enters the game for A. Davis,73,101
399,4,5:03.0,B. Paul makes 2-pt layup from 2 ft (assist by R. Gay),,75,101
400,4,5:03.0,Shooting foul by D. Miller (drawn by B. Paul),,75,101
401,4,5:03.0,B. Paul misses free throw 1 of 1,,75,101
402,4,4:55.0,,Defensive rebound by C. Diallo,75,101
403,4,4:44.0,,E. Moore makes 2-pt jump shot from 16 ft,75,103
404,4,4:31.0,D. Murray misses 2-pt jump shot from 19 ft,,75,103
405,4,4:27.0,,Defensive rebound by I. Clark,75,103
406,4,4:13.0,,C. Diallo misses 2-pt jump shot from 21 ft,75,103
407,4,4:09.0,Defensive rebound by B. Paul,,75,103
408,4,4:01.0,D. Murray makes 2-pt layup from 1 ft (assist by R. Gay),,77,103
409,4,3:44.0,,C. Diallo misses 2-pt jump shot from 9 ft (block by D. Murray),77,103
410,4,3:38.0,Defensive rebound by D. Murray,,77,103
411,4,3:33.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Murray),,80,103
412,4,3:26.0,,Offensive foul by C. Diallo (drawn by B. Forbes),80,103
413,4,3:26.0,,Turnover by C. Diallo (offensive foul),80,103
414,4,3:21.0,San Antonio full timeout,,80,103
415,4,3:05.0,D. Bertāns misses 3-pt jump shot from 25 ft,,80,103
416,4,3:01.0,Offensive rebound by B. Forbes,,80,103
417,4,2:45.0,D. Murray misses 2-pt layup from 1 ft,,80,103
418,4,2:40.0,,Defensive rebound by D. Cunningham,80,103
419,4,2:30.0,,I. Clark misses 2-pt jump shot from 11 ft,80,103
420,4,2:26.0,Defensive rebound by D. Bertāns,,80,103
421,4,2:20.0,R. Gay makes 2-pt layup from 2 ft (assist by D. Bertāns),,82,103
422,4,2:06.0,,Turnover by I. Clark (bad pass; steal by D. Murray),82,103
423,4,2:02.0,D. Murray makes 2-pt layup from 2 ft,,84,103
424,4,1:45.0,,I. Clark makes 2-pt jump shot from 19 ft,84,105
425,4,1:29.0,R. Gay makes 2-pt layup from 3 ft,,86,105
426,4,1:10.0,,D. Cunningham misses 2-pt layup from 2 ft,86,105
427,4,1:05.0,Defensive rebound by R. Gay,,86,105
428,4,1:02.0,D. Murray misses 2-pt layup from 4 ft,,86,105
429,4,1:01.0,,Defensive rebound by C. Diallo,86,105
430,4,0:41.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by C. Diallo),86,107
431,4,0:28.0,R. Gay makes 2-pt jump shot from 22 ft,,88,107
432,4,0:14.0,,D. Cunningham misses 3-pt jump shot from 23 ft,88,107
433,4,0:09.0,Defensive rebound by D. Murray,,88,107
434,4,0:08.0,Personal foul by E. Moore (drawn by D. Murray),,88,107
435,4,0:08.0,D. Murray makes free throw 1 of 2,,89,107
436,4,0:08.0,D. Murray makes free throw 2 of 2,,90,107
