,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
390,4,3:20.0,Offensive rebound by T. Daniels,,94,90
391,4,3:04.0,M. Chriss makes 2-pt dunk from 2 ft (assist by T. Ulis),,96,90
392,4,2:44.0,,G. Green makes 3-pt jump shot from 25 ft (assist by J. Harden),96,93
393,4,2:16.0,Shooting foul by G. Green (drawn by T. Ulis),,96,93
394,4,2:16.0,T. Ulis misses free throw 1 of 2,,96,93
395,4,2:16.0,Offensive rebound by Team,,96,93
396,4,2:16.0,T. Ulis makes free throw 2 of 2,,97,93
397,4,2:04.0,,J. Harden misses 2-pt layup at rim (block by M. Chriss),97,93
398,4,2:03.0,Defensive rebound by D. House,,97,93
399,4,1:59.0,T. Daniels misses 3-pt jump shot from 27 ft,,97,93
400,4,1:53.0,,Defensive rebound by T. Ariza,97,93
401,4,1:51.0,,Shooting foul by T. Ulis (drawn by J. Harden),97,93
402,4,1:51.0,,J. Harden makes free throw 1 of 2,97,94
403,4,1:51.0,,J. Johnson enters the game for G. Green,97,94
404,4,1:51.0,,J. Harden makes free throw 2 of 2,97,95
405,4,1:38.0,T. Ulis makes 2-pt jump shot from 16 ft,,99,95
406,4,1:26.0,,J. Harden makes 2-pt layup at rim,99,97
407,4,1:06.0,T. Daniels makes 2-pt jump shot from 14 ft (assist by T. Ulis),,101,97
408,4,1:04.0,,Personal foul by T. Ulis (drawn by J. Harden),101,97
409,4,1:04.0,,J. Harden misses free throw 1 of 2,101,97
410,4,1:04.0,,Offensive rebound by Team,101,97
411,4,1:04.0,,J. Harden misses free throw 2 of 2,101,97
412,4,1:03.0,Defensive rebound by Team,,101,97
413,4,0:46.0,Turnover by T. Ulis (bad pass; steal by C. Capela),,101,97
414,4,0:46.0,,Personal block foul by M. Chriss (drawn by P. Tucker),101,97
415,4,0:46.0,,P. Tucker misses free throw 1 of 2,101,97
416,4,0:46.0,,Offensive rebound by Team,101,97
417,4,0:46.0,,P. Tucker makes free throw 2 of 2,101,98
418,4,0:21.0,T. Ulis misses 3-pt jump shot from 39 ft,,101,98
419,4,0:19.0,,Defensive rebound by J. Johnson,101,98
420,4,0:12.0,,J. Harden makes 3-pt jump shot from 25 ft,101,101
421,4,0:12.0,Phoenix full timeout,,101,101
422,4,0:01.0,J. Jackson makes 2-pt jump shot from 16 ft,,103,101
423,4,0:01.0,,Houston full timeout,103,101
424,4,0:01.0,,G. Green enters the game for C. Capela,103,101
425,4,0:01.0,D. Bender enters the game for D. House,,103,101
426,4,0:01.0,S. Harrison enters the game for T. Daniels,,103,101
427,4,0:00.0,,G. Green makes 3-pt jump shot from 23 ft (assist by T. Ariza),103,104
