,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DALLAS_ACTION,BROOKLYN_SCORE,DALLAS_SCORE
379,4,6:21.0,,Y. Ferrell makes free throw 2 of 2,88,86
380,4,5:58.0,T. Zeller misses 2-pt hook shot from 9 ft,,88,86
381,4,5:53.0,,Defensive rebound by H. Barnes,88,86
382,4,5:49.0,,Personal foul by S. Dinwiddie (drawn by S. Mejri),88,86
383,4,5:49.0,,S. Mejri makes free throw 1 of 2,88,87
384,4,5:49.0,,S. Mejri misses free throw 2 of 2,88,87
385,4,5:47.0,Defensive rebound by T. Booker,,88,87
386,4,5:41.0,S. Dinwiddie makes 2-pt layup from 2 ft,,90,87
387,4,5:41.0,Shooting foul by Y. Ferrell (drawn by S. Dinwiddie),,90,87
388,4,5:41.0,S. Dinwiddie makes free throw 1 of 1,,91,87
389,4,5:27.0,,D. Smith misses 2-pt jump shot from 3 ft,91,87
390,4,5:25.0,Defensive rebound by D. Carroll,,91,87
391,4,5:23.0,,Offensive charge foul by D. Carroll (drawn by S. Mejri),91,87
392,4,5:23.0,Turnover by D. Carroll (offensive foul),,91,87
393,4,5:14.0,,D. Smith misses 2-pt jump shot from 14 ft,91,87
394,4,5:11.0,Defensive rebound by J. Harris,,91,87
395,4,5:02.0,S. Dinwiddie misses 2-pt jump shot from 14 ft,,91,87
396,4,5:00.0,Offensive rebound by S. Dinwiddie,,91,87
397,4,5:00.0,S. Dinwiddie makes 2-pt layup at rim,,93,87
398,4,5:00.0,,H. Barnes misses technical free throw,93,87
399,4,5:00.0,,Offensive rebound by Team,93,87
400,4,5:00.0,,D. Nowitzki enters the game for D. Smith,93,87
401,4,5:00.0,,J. Barea enters the game for S. Mejri,93,87
402,4,5:00.0,,D. Harris enters the game for Y. Ferrell,93,87
403,4,4:44.0,,D. Nowitzki makes 2-pt layup from 4 ft (assist by W. Matthews),93,89
404,4,4:33.0,Personal foul by J. Barea (drawn by S. Dinwiddie),,93,89
405,4,4:33.0,C. LeVert enters the game for T. Zeller,,93,89
406,4,4:23.0,T. Booker makes 2-pt layup at rim (assist by C. LeVert),,95,89
407,4,4:23.0,Shooting foul by D. Nowitzki (drawn by T. Booker),,95,89
408,4,4:23.0,T. Booker misses free throw 1 of 1,,95,89
409,4,4:21.0,,Defensive rebound by H. Barnes,95,89
410,4,4:09.0,,Turnover by H. Barnes (out of bounds lost ball),95,89
411,4,3:54.0,D. Carroll misses 3-pt jump shot from 23 ft,,95,89
412,4,3:52.0,Offensive rebound by T. Booker,,95,89
413,4,3:52.0,T. Booker makes 2-pt hook shot from 3 ft,,97,89
414,4,3:52.0,Shooting foul by D. Harris (drawn by T. Booker),,97,89
415,4,3:52.0,T. Booker misses free throw 1 of 1,,97,89
416,4,3:49.0,,Defensive rebound by D. Nowitzki,97,89
417,4,3:44.0,,H. Barnes makes 2-pt layup from 1 ft (assist by J. Barea),97,91
418,4,3:28.0,T. Booker misses 2-pt layup from 2 ft,,97,91
419,4,3:27.0,,Defensive rebound by D. Nowitzki,97,91
420,4,3:22.0,,Turnover by J. Barea (lost ball; steal by C. LeVert),97,91
421,4,3:18.0,Turnover by T. Booker (lost ball; steal by H. Barnes),,97,91
422,4,3:17.0,,H. Barnes makes 2-pt layup from 2 ft,97,93
423,4,3:17.0,Brooklyn full timeout,,97,93
424,4,3:17.0,,D. Powell enters the game for D. Nowitzki,97,93
425,4,2:54.0,Shooting foul by D. Powell (drawn by S. Dinwiddie),,97,93
426,4,2:54.0,S. Dinwiddie makes free throw 1 of 2,,98,93
427,4,2:54.0,S. Dinwiddie makes free throw 2 of 2,,99,93
428,4,2:41.0,,H. Barnes misses 2-pt layup from 1 ft,99,93
429,4,2:41.0,Defensive rebound by Team,,99,93
430,4,2:41.0,,Loose ball foul by H. Barnes (drawn by D. Carroll),99,93
431,4,2:41.0,D. Carroll makes free throw 1 of 2,,100,93
432,4,2:41.0,,D. Nowitzki enters the game for D. Powell,100,93
433,4,2:41.0,D. Carroll makes free throw 2 of 2,,101,93
434,4,2:33.0,,D. Harris makes 2-pt jump shot at rim,101,95
435,4,2:09.0,C. LeVert misses 2-pt jump shot from 17 ft,,101,95
436,4,2:06.0,Offensive rebound by T. Booker,,101,95
437,4,2:05.0,T. Booker makes 2-pt layup at rim,,103,95
438,4,1:55.0,,J. Barea makes 2-pt layup from 1 ft,103,97
439,4,1:32.0,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),,106,97
440,4,1:32.0,,Dallas full timeout,106,97
441,4,1:26.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Harris),106,100
442,4,1:16.0,Brooklyn full timeout,,106,100
443,4,1:16.0,,D. Powell enters the game for D. Nowitzki,106,100
444,4,1:12.0,Turnover by S. Dinwiddie (turnover),,106,100
445,4,1:12.0,,D. Nowitzki enters the game for D. Powell,106,100
446,4,1:04.0,,J. Barea makes 2-pt layup at rim (assist by D. Harris),106,102
447,4,0:44.0,D. Carroll misses 2-pt jump shot from 17 ft,,106,102
448,4,0:43.0,Offensive rebound by Team,,106,102
449,4,0:43.0,,D. Powell enters the game for D. Nowitzki,106,102
450,4,0:22.0,S. Dinwiddie misses 2-pt jump shot from 22 ft,,106,102
451,4,0:22.0,,Defensive rebound by Team,106,102
452,4,0:22.0,,D. Nowitzki enters the game for D. Powell,106,102
453,4,0:18.0,,D. Harris makes 2-pt layup from 2 ft,106,104
454,4,0:10.0,Personal take foul by J. Barea (drawn by J. Harris),,106,104
455,4,0:10.0,J. Harris makes free throw 1 of 2,,107,104
456,4,0:10.0,,D. Powell enters the game for J. Barea,107,104
457,4,0:10.0,J. Harris misses free throw 2 of 2,,107,104
458,4,0:10.0,Offensive rebound by D. Carroll,,107,104
459,4,0:08.0,,M. Kleber enters the game for D. Nowitzki,107,104
460,4,0:07.0,Personal take foul by M. Kleber (drawn by S. Dinwiddie),,107,104
461,4,0:07.0,S. Dinwiddie misses free throw 1 of 2,,107,104
462,4,0:07.0,Offensive rebound by Team,,107,104
463,4,0:07.0,S. Dinwiddie misses free throw 2 of 2,,107,104
464,4,0:05.0,Offensive rebound by T. Booker,,107,104
465,4,0:05.0,Personal take foul by D. Harris (drawn by S. Dinwiddie),,107,104
466,4,0:05.0,,J. Withey enters the game for D. Harris,107,104
467,4,0:05.0,S. Dinwiddie makes free throw 1 of 2,,108,104
468,4,0:05.0,S. Dinwiddie makes free throw 2 of 2,,109,104
469,4,0:05.0,,Dallas full timeout,109,104
470,4,0:05.0,,D. Nowitzki enters the game for M. Kleber,109,104
471,4,0:05.0,,J. Barea enters the game for J. Withey,109,104
472,4,0:03.0,,Turnover by D. Powell (bad pass),109,104
