,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
378,4,3:14.0,,C. Williams enters the game for L. Williams,119,100
379,4,3:14.0,,J. Evans enters the game for A. Rivers,119,100
380,4,3:14.0,J. Jerebko enters the game for J. Ingles,,119,100
381,4,3:14.0,R. O'Neale enters the game for D. Favors,,119,100
382,4,3:14.0,E. Udoh enters the game for T. Sefolosha,,119,100
383,4,3:14.0,,S. Thornwell enters the game for W. Johnson,119,100
384,4,3:03.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,122,100
385,4,2:48.0,,J. Wilson misses 3-pt jump shot from 24 ft,122,100
386,4,2:45.0,Defensive rebound by A. Burks,,122,100
387,4,2:31.0,R. O'Neale misses 3-pt jump shot from 26 ft,,122,100
388,4,2:28.0,,Defensive rebound by S. Thornwell,122,100
389,4,2:20.0,,S. Thornwell misses 3-pt jump shot from 23 ft,122,100
390,4,2:17.0,Defensive rebound by R. O'Neale,,122,100
391,4,2:00.0,A. Burks makes 2-pt jump shot from 8 ft (assist by D. Mitchell),,124,100
392,4,1:50.0,,J. Wilson makes 3-pt jump shot from 24 ft (assist by J. Evans),124,103
393,4,1:28.0,D. Mitchell misses 3-pt jump shot from 28 ft,,124,103
394,4,1:24.0,,Defensive rebound by J. Evans,124,103
395,4,1:23.0,,Personal take foul by R. O'Neale (drawn by C. Williams),124,103
396,4,1:23.0,,C. Williams misses free throw 1 of 2,124,103
397,4,1:23.0,,Offensive rebound by Team,124,103
398,4,1:23.0,T. Bradley enters the game for A. Burks,,124,103
399,4,1:23.0,N. Wolters enters the game for D. Mitchell,,124,103
400,4,1:23.0,,C. Williams makes free throw 2 of 2,124,104
401,4,1:04.0,N. Wolters misses 2-pt jump shot from 6 ft (block by B. Johnson),,124,104
402,4,1:04.0,Offensive rebound by Team,,124,104
403,4,1:00.0,T. Bradley misses 2-pt jump shot from 12 ft,,124,104
404,4,0:58.0,Offensive rebound by R. O'Neale,,124,104
405,4,0:44.0,E. Udoh makes 2-pt layup from 1 ft (assist by T. Bradley),,126,104
406,4,0:29.0,,Turnover by J. Wilson (bad pass; steal by R. O'Neale),126,104
407,4,0:25.0,E. Udoh misses 2-pt layup from 2 ft,,126,104
408,4,0:23.0,,Defensive rebound by J. Wilson,126,104
409,4,0:13.0,,J. Wilson makes 3-pt jump shot from 25 ft (assist by J. Evans),126,107
