,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MEMPHIS_ACTION,ATLANTA_SCORE,MEMPHIS_SCORE
381,4,5:18.0,,D. Brooks makes 2-pt layup at rim,89,85
382,4,4:59.0,D. Schröder misses 3-pt jump shot from 26 ft,,89,85
383,4,4:55.0,,Defensive rebound by J. Green,89,85
384,4,4:39.0,,T. Evans misses 2-pt layup at rim (block by J. Collins),89,85
385,4,4:38.0,,Offensive rebound by J. Green,89,85
386,4,4:38.0,,Shooting foul by T. Prince (drawn by J. Green),89,85
387,4,4:38.0,Atlanta full timeout,,89,85
388,4,4:38.0,,M. Chalmers enters the game for T. Evans,89,85
389,4,4:38.0,,C. Parsons enters the game for B. McLemore,89,85
390,4,4:38.0,M. Belinelli enters the game for K. Bazemore,,89,85
391,4,4:38.0,,J. Green makes free throw 1 of 2,89,86
392,4,4:38.0,,J. Green misses free throw 2 of 2,89,86
393,4,4:36.0,Defensive rebound by J. Collins,,89,86
394,4,4:22.0,D. Schröder misses 2-pt jump shot from 12 ft,,89,86
395,4,4:19.0,,Defensive rebound by M. Gasol,89,86
396,4,4:01.0,,M. Chalmers makes 3-pt jump shot from 26 ft (assist by C. Parsons),89,89
397,4,3:41.0,M. Belinelli makes 2-pt layup from 1 ft (assist by J. Collins),,91,89
398,4,3:26.0,,M. Chalmers misses 2-pt jump shot from 1 ft,91,89
399,4,3:26.0,,Offensive rebound by Team,91,89
400,4,3:26.0,K. Bazemore enters the game for M. Belinelli,,91,89
401,4,3:26.0,,A. Harrison enters the game for D. Brooks,91,89
402,4,3:20.0,,M. Chalmers makes 2-pt layup from 1 ft,91,91
403,4,3:11.0,Atlanta full timeout,,91,91
404,4,2:59.0,Shooting foul by J. Green (drawn by D. Schröder),,91,91
405,4,2:59.0,D. Schröder makes free throw 1 of 2,,92,91
406,4,2:59.0,,T. Evans enters the game for A. Harrison,92,91
407,4,2:59.0,D. Schröder misses free throw 2 of 2,,92,91
408,4,2:56.0,,Defensive rebound by J. Green,92,91
409,4,2:39.0,,J. Green misses 3-pt jump shot from 25 ft,92,91
410,4,2:38.0,Defensive rebound by Team,,92,91
411,4,2:24.0,D. Schröder makes 2-pt layup from 1 ft (assist by J. Collins),,94,91
412,4,2:24.0,,Memphis full timeout,94,91
413,4,2:06.0,,Personal take foul by D. Schröder (drawn by M. Chalmers),94,91
414,4,1:58.0,,Turnover by T. Evans (bad pass; steal by J. Collins),94,91
415,4,1:55.0,Turnover by J. Collins (bad pass; steal by M. Gasol),,94,91
416,4,1:44.0,,M. Chalmers makes 3-pt jump shot from 23 ft (assist by T. Evans),94,94
417,4,1:27.0,T. Prince misses 2-pt jump shot from 10 ft,,94,94
418,4,1:23.0,,Defensive rebound by M. Chalmers,94,94
419,4,1:03.0,,T. Evans makes 2-pt layup from 1 ft,94,96
420,4,0:49.0,Atlanta full timeout,,94,96
421,4,0:41.0,D. Schröder misses 2-pt jump shot from 4 ft,,94,96
422,4,0:39.0,,Defensive rebound by J. Green,94,96
423,4,0:18.0,,Turnover by M. Gasol (lost ball; steal by K. Bazemore),94,96
424,4,0:09.0,Atlanta full timeout,,94,96
425,4,0:09.0,,A. Harrison enters the game for M. Chalmers,94,96
426,4,0:09.0,M. Belinelli enters the game for J. Collins,,94,96
427,4,0:03.0,E. İlyasova misses 2-pt jump shot from 19 ft,,94,96
428,4,0:02.0,Offensive rebound by T. Prince,,94,96
429,4,0:01.0,T. Prince misses 3-pt jump shot from 25 ft (block by A. Harrison),,94,96
430,4,0:01.0,Offensive rebound by K. Bazemore,,94,96
431,4,0:00.0,K. Bazemore misses 3-pt jump shot from 22 ft,,94,96
432,4,0:00.0,Offensive rebound by Team,,94,96
