,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
390,4,8:59.0,R. Anderson makes 3-pt jump shot from 30 ft (assist by J. Harden),,126,100
391,4,8:37.0,,Personal foul by J. Harden (drawn by M. James),126,100
392,4,8:25.0,,J. Jackson misses 3-pt jump shot from 25 ft,126,100
393,4,8:25.0,Defensive rebound by J. Harden,,126,100
394,4,8:16.0,J. Harden makes 2-pt layup from 1 ft,,128,100
395,4,8:15.0,,Phoenix full timeout,128,100
396,4,8:15.0,,M. Chriss enters the game for D. Bender,128,100
397,4,8:15.0,T. Ariza enters the game for E. Gordon,,128,100
398,4,8:15.0,Z. Qi enters the game for R. Anderson,,128,100
399,4,8:15.0,,Turnover by Team (shot clock),128,100
400,4,7:42.0,T. Ariza misses 2-pt jump shot from 2 ft,,128,100
401,4,7:38.0,Offensive rebound by T. Black,,128,100
402,4,7:38.0,T. Black misses 2-pt dunk at rim (block by M. Chriss),,128,100
403,4,7:38.0,,Defensive rebound by M. James,128,100
404,4,7:35.0,,M. Chriss misses 3-pt jump shot from 25 ft,128,100
405,4,7:35.0,,Offensive rebound by J. Jackson,128,100
406,4,7:30.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by J. Jackson),128,103
407,4,7:06.0,J. Harden misses 2-pt jump shot from 3 ft,,128,103
408,4,7:06.0,,Defensive rebound by Team,128,103
409,4,6:54.0,,T. Daniels misses 3-pt jump shot from 25 ft,128,103
410,4,6:50.0,,Offensive rebound by G. Monroe,128,103
411,4,6:49.0,,G. Monroe makes 2-pt layup at rim,128,105
412,4,6:36.0,Turnover by J. Harden (bad pass; steal by G. Monroe),,128,105
413,4,6:30.0,,T. Daniels misses 3-pt jump shot from 24 ft,128,105
414,4,6:28.0,Defensive rebound by T. Black,,128,105
415,4,6:19.0,J. Harden misses 2-pt layup from 2 ft,,128,105
416,4,6:19.0,,Defensive rebound by M. James,128,105
417,4,6:13.0,,T. Daniels misses 2-pt layup at rim,128,105
418,4,6:13.0,Defensive rebound by T. Ariza,,128,105
419,4,6:05.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by T. Ariza),,131,105
420,4,5:46.0,,J. Jackson misses 3-pt jump shot from 23 ft,131,105
421,4,5:44.0,Defensive rebound by T. Black,,131,105
422,4,5:34.0,J. Harden misses 3-pt jump shot from 25 ft,,131,105
423,4,5:31.0,,Defensive rebound by G. Monroe,131,105
424,4,5:25.0,,Shooting foul by Z. Qi (drawn by M. Chriss),131,105
425,4,5:25.0,,M. Chriss makes free throw 1 of 2,131,106
426,4,5:25.0,,A. Len enters the game for G. Monroe,131,106
427,4,5:25.0,,T. Ulis enters the game for M. James,131,106
428,4,5:25.0,B. Brown enters the game for J. Harden,,131,106
429,4,5:25.0,,M. Chriss misses free throw 2 of 2,131,106
430,4,5:23.0,Defensive rebound by B. Brown,,131,106
431,4,5:10.0,T. Ariza misses 3-pt jump shot from 23 ft,,131,106
432,4,5:09.0,,Defensive rebound by Team,131,106
433,4,4:56.0,,T. Daniels misses 3-pt jump shot from 25 ft,131,106
434,4,4:53.0,Defensive rebound by T. Black,,131,106
435,4,4:43.0,B. Brown misses 2-pt jump shot from 13 ft,,131,106
436,4,4:39.0,Offensive rebound by T. Black,,131,106
437,4,4:28.0,B. Brown misses 3-pt jump shot from 25 ft,,131,106
438,4,4:25.0,,Defensive rebound by T. Daniels,131,106
439,4,4:09.0,,J. Jackson makes 2-pt jump shot from 10 ft,131,108
440,4,4:03.0,Turnover by Z. Qi (bad pass; steal by T. Ulis),,131,108
441,4,4:01.0,,T. Ulis makes 2-pt jump shot from 7 ft,131,110
442,4,3:45.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. Brown),,134,110
443,4,3:34.0,,M. Chriss misses 3-pt jump shot from 26 ft,134,110
444,4,3:31.0,Defensive rebound by T. Ariza,,134,110
445,4,3:29.0,,M. James enters the game for T. Daniels,134,110
446,4,3:15.0,Z. Qi misses 2-pt layup from 11 ft (block by M. Chriss),,134,110
447,4,3:12.0,Offensive rebound by T. Black,,134,110
448,4,3:11.0,T. Black misses 2-pt layup at rim,,134,110
449,4,3:09.0,,Defensive rebound by M. James,134,110
450,4,3:09.0,,Personal foul by B. Brown (drawn by M. James),134,110
451,4,3:09.0,,M. James misses free throw 1 of 2,134,110
452,4,3:09.0,,Offensive rebound by Team,134,110
453,4,3:09.0,,M. James misses free throw 2 of 2,134,110
454,4,3:06.0,,Offensive rebound by M. James,134,110
455,4,3:04.0,,M. James misses 3-pt jump shot from 22 ft,134,110
456,4,3:02.0,Defensive rebound by T. Black,,134,110
457,4,2:54.0,T. Black makes 2-pt dunk from 1 ft (assist by T. Ariza),,136,110
458,4,2:32.0,,M. James misses 2-pt layup from 1 ft (block by Z. Qi),136,110
459,4,2:30.0,Defensive rebound by B. Brown,,136,110
460,4,2:24.0,Z. Qi misses 2-pt jump shot from 11 ft,,136,110
461,4,2:21.0,Offensive rebound by T. Black,,136,110
462,4,2:19.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by T. Black),,139,110
463,4,2:03.0,,A. Len misses 2-pt hook shot from 1 ft,139,110
464,4,1:59.0,,Offensive rebound by A. Len,139,110
465,4,1:59.0,,A. Len misses 2-pt layup from 2 ft (block by Z. Qi),139,110
466,4,1:59.0,,Offensive rebound by A. Len,139,110
467,4,1:58.0,,M. Chriss misses 2-pt jump shot from 7 ft,139,110
468,4,1:50.0,Defensive rebound by T. Black,,139,110
469,4,1:50.0,B. Brown makes 3-pt jump shot from 25 ft,,142,110
470,4,1:34.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),142,112
471,4,1:34.0,,Shooting foul by Z. Qi (drawn by M. Chriss),142,112
472,4,1:34.0,,Phoenix full timeout,142,112
473,4,1:34.0,,M. Chriss misses free throw 1 of 1,142,112
474,4,1:32.0,Defensive rebound by Z. Qi,,142,112
475,4,1:11.0,Z. Qi misses 2-pt jump shot from 8 ft,,142,112
476,4,1:09.0,,Defensive rebound by T. Ulis,142,112
477,4,1:03.0,,Shooting foul by T. Black (drawn by J. Jackson),142,112
478,4,1:03.0,,J. Jackson makes free throw 1 of 2,142,113
479,4,1:03.0,,J. Jackson makes free throw 2 of 2,142,114
480,4,0:50.0,T. Black misses 3-pt jump shot from 26 ft,,142,114
481,4,0:47.0,,Defensive rebound by M. Chriss,142,114
482,4,0:38.0,,A. Len misses 2-pt layup from 1 ft,142,114
483,4,0:36.0,,Offensive rebound by A. Len,142,114
484,4,0:36.0,,Shooting foul by Z. Qi (drawn by A. Len),142,114
485,4,0:36.0,,A. Len makes free throw 1 of 2,142,115
486,4,0:36.0,,A. Len makes free throw 2 of 2,142,116
487,4,0:25.0,P. Tucker misses 3-pt jump shot from 23 ft,,142,116
488,4,0:23.0,,Defensive rebound by T. Ulis,142,116
489,4,0:18.0,,M. James misses 2-pt layup from 3 ft (block by T. Black),142,116
490,4,0:18.0,,Offensive rebound by Team,142,116
491,4,0:09.0,,M. James misses 3-pt jump shot from 26 ft,142,116
492,4,0:06.0,Defensive rebound by Team,,142,116
