,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
386,4,2:25.0,,J. Cooley enters the game for V. Carter,82,94
387,4,2:25.0,T. Black makes free throw 2 of 2,,83,94
388,4,2:06.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,83,94
389,4,2:04.0,Defensive rebound by Team,,83,94
390,4,1:56.0,R. Hunter misses 2-pt layup from 4 ft (block by J. Sampson),,83,94
391,4,1:49.0,,Defensive rebound by W. Cauley-Stein,83,94
392,4,1:41.0,,Personal foul by T. Black (drawn by J. Cooley),83,94
393,4,1:41.0,,J. Cooley makes free throw 1 of 2,83,95
394,4,1:41.0,,N. Hayes enters the game for W. Cauley-Stein,83,95
395,4,1:41.0,,J. Cooley makes free throw 2 of 2,83,96
396,4,1:27.0,A. Jackson misses 3-pt jump shot,,83,96
397,4,1:23.0,,Defensive rebound by J. Cooley,83,96
398,4,1:17.0,,J. Jackson misses 3-pt jump shot from 27 ft,83,96
399,4,1:13.0,Defensive rebound by T. Black,,83,96
400,4,1:04.0,Turnover by R. Hunter (bad pass; steal by B. Bogdanović),,83,96
401,4,0:44.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,83,96
402,4,0:38.0,Defensive rebound by T. Black,,83,96
403,4,0:35.0,R. Hunter misses 3-pt jump shot from 28 ft,,83,96
404,4,0:31.0,,Defensive rebound by J. Cooley,83,96
405,4,0:25.0,,J. Jackson misses 3-pt jump shot from 29 ft,83,96
406,4,0:21.0,Defensive rebound by C. Onuaku,,83,96
