,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
383,4,7:18.0,,Offensive rebound by L. Nance,101,99
384,4,7:18.0,,L. Nance makes 2-pt layup at rim,101,101
385,4,7:12.0,J. Harris misses 3-pt jump shot from 27 ft,,101,101
386,4,7:08.0,,Defensive rebound by L. Nance,101,101
387,4,7:02.0,,J. Clarkson makes 2-pt layup from 1 ft,101,103
388,4,7:02.0,Brooklyn full timeout,,101,103
389,4,7:02.0,,L. James enters the game for G. Hill,101,103
390,4,7:02.0,S. Dinwiddie enters the game for D. Russell,,101,103
391,4,7:02.0,J. Allen enters the game for J. Harris,,101,103
392,4,7:02.0,A. Crabbe enters the game for D. Cunningham,,101,103
393,4,6:49.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,101,103
394,4,6:46.0,,Defensive rebound by L. James,101,103
395,4,6:37.0,,R. Hood makes 2-pt jump shot from 11 ft (assist by L. James),101,105
396,4,6:20.0,A. Crabbe misses 3-pt jump shot from 25 ft,,101,105
397,4,6:17.0,,Defensive rebound by R. Hood,101,105
398,4,6:13.0,,R. Hood makes 2-pt layup from 2 ft,101,107
399,4,5:54.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by D. Carroll),,104,107
400,4,5:33.0,,J. Clarkson misses 2-pt jump shot from 20 ft,104,107
401,4,5:31.0,Defensive rebound by D. Carroll,,104,107
402,4,5:18.0,C. LeVert makes 2-pt hook shot from 8 ft (assist by S. Dinwiddie),,106,107
403,4,4:58.0,,L. Nance makes 2-pt dunk from 1 ft (assist by L. James),106,109
404,4,4:38.0,D. Carroll misses 2-pt jump shot from 2 ft (block by L. Nance),,106,109
405,4,4:34.0,,Defensive rebound by J. Clarkson,106,109
406,4,4:28.0,,R. Hood misses 3-pt jump shot from 24 ft,106,109
407,4,4:28.0,Defensive rebound by Team,,106,109
408,4,4:14.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,108,109
409,4,3:56.0,,L. James misses 2-pt jump shot at rim,108,109
410,4,3:55.0,,Offensive rebound by Team,108,109
411,4,3:55.0,,Cleveland full timeout,108,109
412,4,3:55.0,,G. Hill enters the game for J. Clarkson,108,109
413,4,3:55.0,D. Russell enters the game for C. LeVert,,108,109
414,4,3:50.0,,K. Korver misses 2-pt jump shot from 20 ft,108,109
415,4,3:47.0,Defensive rebound by D. Russell,,108,109
416,4,3:40.0,D. Russell makes 3-pt jump shot from 25 ft,,111,109
417,4,3:30.0,,L. James misses 2-pt layup from 1 ft,111,109
418,4,3:28.0,,Offensive rebound by L. James,111,109
419,4,3:21.0,,L. James makes 2-pt jump shot from 4 ft,111,111
420,4,3:10.0,D. Russell misses 3-pt jump shot from 26 ft,,111,111
421,4,3:07.0,,Defensive rebound by L. James,111,111
422,4,3:01.0,,Turnover by L. James (bad pass),111,111
423,4,2:53.0,Offensive foul by A. Crabbe (drawn by K. Korver),,111,111
424,4,2:53.0,Turnover by A. Crabbe (offensive foul),,111,111
425,4,2:39.0,,L. James misses 2-pt layup from 2 ft,111,111
426,4,2:35.0,,Offensive rebound by L. James,111,111
427,4,2:34.0,,L. James makes 2-pt layup at rim,111,113
428,4,2:19.0,D. Russell makes 3-pt jump shot from 25 ft (assist by A. Crabbe),,114,113
429,4,2:01.0,,L. James makes 2-pt layup from 1 ft,114,115
430,4,1:50.0,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Russell),,116,115
431,4,1:50.0,Shooting block foul by L. Nance (drawn by A. Crabbe),,116,115
432,4,1:50.0,A. Crabbe makes free throw 1 of 1,,117,115
433,4,1:32.0,,L. Nance makes 2-pt jump shot from 14 ft (assist by L. James),117,117
434,4,1:18.0,Shooting foul by G. Hill (drawn by J. Allen),,117,117
435,4,1:18.0,J. Allen makes free throw 1 of 2,,118,117
436,4,1:18.0,J. Allen makes free throw 2 of 2,,119,117
437,4,1:18.0,,Cleveland full timeout,119,117
438,4,1:18.0,,J. Clarkson enters the game for L. Nance,119,117
439,4,1:18.0,R. Hollis-Jefferson enters the game for D. Russell,,119,117
440,4,1:08.0,,L. James misses 2-pt layup from 4 ft,119,117
441,4,1:06.0,,Offensive rebound by L. James,119,117
442,4,1:04.0,,J. Clarkson makes 3-pt jump shot from 27 ft (assist by G. Hill),119,120
443,4,1:04.0,Brooklyn full timeout,,119,120
444,4,1:04.0,,C. Osman enters the game for K. Korver,119,120
445,4,1:04.0,,L. Nance enters the game for J. Clarkson,119,120
446,4,1:04.0,D. Russell enters the game for R. Hollis-Jefferson,,119,120
447,4,0:56.0,A. Crabbe makes 2-pt jump shot from 12 ft (assist by S. Dinwiddie),,121,120
448,4,0:56.0,,Cleveland full timeout,121,120
449,4,0:56.0,,J. Clarkson enters the game for C. Osman,121,120
450,4,0:56.0,,K. Korver enters the game for L. Nance,121,120
451,4,0:56.0,R. Hollis-Jefferson enters the game for D. Russell,,121,120
452,4,0:40.0,,R. Hood makes 2-pt jump shot from 13 ft,121,122
453,4,0:40.0,,Shooting foul by J. Allen (drawn by R. Hood),121,122
454,4,0:40.0,,C. Osman enters the game for J. Clarkson,121,122
455,4,0:40.0,,L. Nance enters the game for K. Korver,121,122
456,4,0:40.0,D. Russell enters the game for R. Hollis-Jefferson,,121,122
457,4,0:40.0,,R. Hood makes free throw 1 of 1,121,123
458,4,0:20.0,D. Russell misses 3-pt jump shot from 24 ft,,121,123
459,4,0:17.0,,Defensive rebound by L. Nance,121,123
460,4,0:16.0,,Personal foul by S. Dinwiddie (drawn by L. James),121,123
461,4,0:16.0,,L. James makes free throw 1 of 2,121,124
462,4,0:16.0,R. Hollis-Jefferson enters the game for D. Russell,,121,124
463,4,0:16.0,,L. James makes free throw 2 of 2,121,125
464,4,0:16.0,Brooklyn full timeout,,121,125
465,4,0:16.0,J. Harris enters the game for J. Allen,,121,125
466,4,0:16.0,D. Russell enters the game for R. Hollis-Jefferson,,121,125
467,4,0:13.0,S. Dinwiddie makes 2-pt dunk at rim (assist by D. Russell),,123,125
468,4,0:13.0,,Personal foul by D. Carroll (drawn by G. Hill),123,125
469,4,0:13.0,,G. Hill makes free throw 1 of 2,123,126
470,4,0:13.0,,G. Hill makes free throw 2 of 2,123,127
471,4,0:03.0,D. Russell misses 2-pt layup from 1 ft,,123,127
472,4,0:02.0,,Defensive rebound by L. Nance,123,127
473,4,0:02.0,,Personal foul by J. Harris (drawn by L. Nance),123,127
474,4,0:02.0,,L. Nance makes free throw 1 of 2,123,128
475,4,0:02.0,,J. Holland enters the game for L. James,123,128
476,4,0:02.0,,L. Nance makes free throw 2 of 2,123,129
