,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
388,4,7:48.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,89,82
389,4,7:29.0,,Personal foul by D. Wade (drawn by T. Booker),89,82
390,4,7:17.0,,B. Simmons makes 2-pt jump shot from 20 ft,89,84
391,4,7:02.0,D. Wade misses 2-pt jump shot from 13 ft,,89,84
392,4,7:00.0,,Defensive rebound by B. Simmons,89,84
393,4,6:55.0,,R. Holmes misses 2-pt layup from 7 ft (block by D. Wade),89,84
394,4,6:55.0,,Offensive rebound by Team,89,84
395,4,6:55.0,,Philadelphia full timeout,89,84
396,4,6:53.0,,T. Booker makes 2-pt jump shot from 15 ft (assist by B. Simmons),89,86
397,4,6:28.0,Turnover by D. Wade (bad pass; steal by B. Simmons),,89,86
398,4,6:24.0,,R. Covington misses 2-pt layup from 2 ft,89,86
399,4,6:21.0,,Offensive rebound by T. Booker,89,86
400,4,6:21.0,,T. Booker makes 2-pt layup from 1 ft,89,88
401,4,6:01.0,W. Ellington misses 2-pt jump shot from 10 ft,,89,88
402,4,6:01.0,Offensive rebound by Team,,89,88
403,4,6:00.0,,Loose ball foul by T. Booker (drawn by B. Adebayo),89,88
404,4,6:00.0,B. Adebayo makes free throw 1 of 2,,90,88
405,4,6:00.0,,J. Redick enters the game for M. Belinelli,90,88
406,4,6:00.0,L. Babbitt enters the game for W. Ellington,,90,88
407,4,6:00.0,G. Dragić enters the game for D. Wade,,90,88
408,4,6:00.0,J. Winslow enters the game for J. Johnson,,90,88
409,4,6:00.0,B. Adebayo misses free throw 2 of 2,,90,88
410,4,5:57.0,,Defensive rebound by B. Simmons,90,88
411,4,5:46.0,,Shooting foul by G. Dragić (drawn by R. Covington),90,88
412,4,5:46.0,,R. Covington misses free throw 1 of 3,90,88
413,4,5:46.0,,Offensive rebound by Team,90,88
414,4,5:46.0,,R. Covington makes free throw 2 of 3,90,89
415,4,5:46.0,H. Whiteside enters the game for B. Adebayo,,90,89
416,4,5:46.0,,R. Covington makes free throw 3 of 3,90,90
417,4,5:42.0,Miami full timeout,,90,90
418,4,5:29.0,J. Winslow misses 2-pt hook shot from 7 ft (block by R. Holmes),,90,90
419,4,5:29.0,,Defensive rebound by J. Redick,90,90
420,4,5:15.0,,B. Simmons makes 2-pt dunk at rim (assist by J. Redick),90,92
421,4,5:05.0,Personal foul by R. Covington (drawn by G. Dragić),,90,92
422,4,5:05.0,G. Dragić makes free throw 1 of 2,,91,92
423,4,5:05.0,,M. Belinelli enters the game for R. Covington,91,92
424,4,5:05.0,,D. Šarić enters the game for T. Booker,91,92
425,4,5:05.0,G. Dragić makes free throw 2 of 2,,92,92
426,4,4:50.0,,J. Redick misses 3-pt jump shot from 23 ft,92,92
427,4,4:46.0,,Offensive rebound by R. Holmes,92,92
428,4,4:34.0,,Turnover by B. Simmons (lost ball; steal by J. Winslow),92,92
429,4,4:28.0,Turnover by J. Winslow (lost ball; steal by B. Simmons),,92,92
430,4,4:25.0,,B. Simmons makes 2-pt dunk at rim,92,94
431,4,4:23.0,Personal foul by J. Redick (drawn by T. Johnson),,92,94
432,4,4:23.0,T. Johnson makes free throw 1 of 2,,93,94
433,4,4:23.0,T. Johnson makes free throw 2 of 2,,94,94
434,4,4:09.0,,Personal foul by L. Babbitt (drawn by D. Šarić),94,94
435,4,4:09.0,J. Richardson enters the game for L. Babbitt,,94,94
436,4,4:02.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),94,97
437,4,3:35.0,J. Winslow misses 3-pt jump shot from 23 ft,,94,97
438,4,3:32.0,,Defensive rebound by R. Holmes,94,97
439,4,3:15.0,,J. Redick misses 3-pt jump shot from 25 ft,94,97
440,4,3:14.0,Defensive rebound by Team,,94,97
441,4,3:08.0,Miami full timeout,,94,97
442,4,3:08.0,D. Wade enters the game for J. Winslow,,94,97
443,4,2:55.0,Turnover by T. Johnson (bad pass; steal by B. Simmons),,94,97
444,4,2:32.0,,Personal foul by T. Johnson (drawn by R. Holmes),94,97
445,4,2:32.0,,R. Holmes makes free throw 1 of 2,94,98
446,4,2:32.0,W. Ellington enters the game for T. Johnson,,94,98
447,4,2:32.0,,R. Holmes misses free throw 2 of 2,94,98
448,4,2:31.0,,Offensive rebound by B. Simmons,94,98
449,4,2:25.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by J. Redick),94,100
450,4,2:10.0,D. Wade makes 2-pt jump shot from 21 ft,,96,100
451,4,1:49.0,,D. Šarić misses 2-pt jump shot from 8 ft,96,100
452,4,1:49.0,Defensive rebound by H. Whiteside,,96,100
453,4,1:49.0,Personal foul by R. Holmes (drawn by H. Whiteside),,96,100
454,4,1:49.0,H. Whiteside makes free throw 1 of 2,,97,100
455,4,1:49.0,H. Whiteside misses free throw 2 of 2,,97,100
456,4,1:46.0,,Defensive rebound by D. Šarić,97,100
457,4,1:33.0,,Turnover by M. Belinelli (bad pass; steal by J. Richardson),97,100
458,4,1:26.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Richardson),,99,100
459,4,1:06.0,,Turnover by B. Simmons (lost ball; steal by D. Wade),99,100
460,4,0:44.0,D. Wade misses 3-pt jump shot from 23 ft,,99,100
461,4,0:42.0,,Defensive rebound by J. Redick,99,100
462,4,0:37.0,,Philadelphia full timeout,99,100
463,4,0:37.0,J. Winslow enters the game for G. Dragić,,99,100
464,4,0:37.0,B. Adebayo enters the game for W. Ellington,,99,100
465,4,0:20.0,,J. Redick makes 2-pt jump shot from 19 ft,99,102
466,4,0:19.0,Miami full timeout,,99,102
467,4,0:19.0,,R. Covington enters the game for M. Belinelli,99,102
468,4,0:19.0,W. Ellington enters the game for H. Whiteside,,99,102
469,4,0:19.0,G. Dragić enters the game for J. Winslow,,99,102
470,4,0:15.0,W. Ellington misses 3-pt jump shot from 25 ft,,99,102
471,4,0:13.0,,Defensive rebound by R. Covington,99,102
472,4,0:13.0,,Personal foul by D. Wade (drawn by R. Covington),99,102
473,4,0:13.0,,R. Covington makes free throw 1 of 2,99,103
474,4,0:13.0,H. Whiteside enters the game for D. Wade,,99,103
475,4,0:13.0,,R. Covington makes free throw 2 of 2,99,104
476,4,0:13.0,Miami full timeout,,99,104
477,4,0:13.0,,T. McConnell enters the game for D. Šarić,99,104
478,4,0:13.0,D. Wade enters the game for H. Whiteside,,99,104
479,4,0:13.0,T. Johnson enters the game for B. Adebayo,,99,104
480,4,0:04.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Wade),,102,104
481,4,0:04.0,,Philadelphia full timeout,102,104
482,4,0:04.0,,D. Šarić enters the game for R. Holmes,102,104
483,4,0:04.0,,M. Belinelli enters the game for R. Covington,102,104
484,4,0:04.0,J. Winslow enters the game for W. Ellington,,102,104
485,4,0:03.0,,Turnover by B. Simmons (bad pass),102,104
486,4,0:03.0,W. Ellington enters the game for J. Winslow,,102,104
487,4,0:03.0,,R. Holmes enters the game for D. Šarić,102,104
488,4,0:03.0,,R. Covington enters the game for M. Belinelli,102,104
489,4,0:00.0,D. Wade misses 3-pt jump shot from 26 ft,,102,104
490,4,0:00.0,Offensive rebound by Team,,102,104
