,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DALLAS_ACTION,ORLANDO_SCORE,DALLAS_SCORE
377,4,3:59.0,,W. Matthews makes 2-pt jump shot from 7 ft,96,102
378,4,3:59.0,,Shooting foul by E. Fournier (drawn by W. Matthews),96,102
379,4,3:59.0,,W. Matthews makes free throw 1 of 1,96,103
380,4,3:52.0,Personal foul by W. Matthews (drawn by D. Augustin),,96,103
381,4,3:39.0,E. Fournier misses 3-pt jump shot from 28 ft,,96,103
382,4,3:35.0,,Defensive rebound by W. Matthews,96,103
383,4,3:14.0,,H. Barnes makes 2-pt jump shot from 20 ft,96,105
384,4,3:14.0,Orlando full timeout,,96,105
385,4,3:14.0,M. Hezonja enters the game for M. Speights,,96,105
386,4,2:53.0,E. Fournier misses 3-pt jump shot from 27 ft,,96,105
387,4,2:50.0,,Defensive rebound by D. Smith,96,105
388,4,2:40.0,,Shooting foul by J. Simmons (drawn by W. Matthews),96,105
389,4,2:40.0,,W. Matthews makes free throw 1 of 2,96,106
390,4,2:40.0,,W. Matthews makes free throw 2 of 2,96,107
391,4,2:20.0,D. Augustin misses 3-pt jump shot from 25 ft,,96,107
392,4,2:15.0,,Defensive rebound by Y. Ferrell,96,107
393,4,1:58.0,,Y. Ferrell misses 2-pt jump shot from 6 ft (block by E. Fournier),96,107
394,4,1:56.0,,Offensive rebound by Y. Ferrell,96,107
395,4,1:53.0,,D. Smith makes 2-pt jump shot from 21 ft,96,109
396,4,1:36.0,E. Fournier misses 3-pt jump shot from 24 ft,,96,109
397,4,1:34.0,,Defensive rebound by W. Matthews,96,109
398,4,1:25.0,,Personal foul by J. Simmons (drawn by W. Matthews),96,109
399,4,1:25.0,,W. Matthews makes free throw 1 of 2,96,110
400,4,1:25.0,,W. Matthews misses free throw 2 of 2,96,110
401,4,1:23.0,Defensive rebound by E. Fournier,,96,110
402,4,1:17.0,A. Gordon misses 3-pt jump shot from 26 ft,,96,110
403,4,1:14.0,,Defensive rebound by H. Barnes,96,110
404,4,1:14.0,,Dallas full timeout,96,110
405,4,1:14.0,,K. Collinsworth enters the game for W. Matthews,96,110
406,4,1:14.0,W. Iwundu enters the game for A. Gordon,,96,110
407,4,1:14.0,S. Mack enters the game for E. Fournier,,96,110
408,4,1:14.0,K. Birch enters the game for D. Augustin,,96,110
409,4,1:14.0,A. Afflalo enters the game for J. Simmons,,96,110
410,4,0:58.0,,D. Smith makes 2-pt layup at rim,96,112
411,4,0:49.0,Shooting block foul by D. Smith (drawn by W. Iwundu),,96,112
412,4,0:49.0,W. Iwundu misses free throw 1 of 2,,96,112
413,4,0:49.0,Offensive rebound by Team,,96,112
414,4,0:49.0,,M. Kleber enters the game for Y. Ferrell,96,112
415,4,0:49.0,W. Iwundu makes free throw 2 of 2,,97,112
416,4,0:27.0,,D. Smith makes 2-pt layup from 1 ft,97,114
417,4,0:11.0,M. Hezonja makes 2-pt hook shot from 5 ft (assist by W. Iwundu),,99,114
