,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DETROIT_ACTION,SAN ANTONIO_SCORE,DETROIT_SCORE
386,4,1:51.0,,Personal foul by D. Murray (drawn by I. Smith),75,90
387,4,1:51.0,,I. Smith makes free throw 1 of 2,75,91
388,4,1:51.0,D. Bertāns enters the game for K. Anderson,,75,91
389,4,1:51.0,,I. Smith makes free throw 2 of 2,75,92
390,4,1:42.0,Turnover by D. Murray (lost ball; steal by A. Tolliver),,75,92
391,4,1:30.0,,R. Bullock misses 3-pt jump shot from 22 ft,75,92
392,4,1:28.0,,Offensive rebound by A. Drummond,75,92
393,4,1:28.0,,Shooting foul by J. Lauvergne (drawn by A. Drummond),75,92
394,4,1:28.0,,A. Drummond makes free throw 1 of 2,75,93
395,4,1:28.0,,D. Buycks enters the game for L. Kennard,75,93
396,4,1:28.0,,L. Montero enters the game for I. Smith,75,93
397,4,1:28.0,,L. Galloway enters the game for R. Bullock,75,93
398,4,1:28.0,,A. Drummond misses free throw 2 of 2,75,93
399,4,1:26.0,Defensive rebound by J. Lauvergne,,75,93
400,4,1:18.0,B. Forbes misses 2-pt jump shot from 13 ft,,75,93
401,4,1:15.0,,Defensive rebound by A. Tolliver,75,93
402,4,1:08.0,,Turnover by L. Montero (step out of bounds),75,93
403,4,1:08.0,,H. Ellenson enters the game for A. Drummond,75,93
404,4,0:56.0,B. Forbes makes 2-pt layup from 1 ft (assist by J. Lauvergne),,77,93
405,4,0:46.0,,H. Ellenson misses 2-pt jump shot from 18 ft,77,93
406,4,0:41.0,,Offensive rebound by D. Buycks,77,93
407,4,0:40.0,,Turnover by L. Montero (lost ball; steal by D. Murray),77,93
408,4,0:39.0,B. Paul makes 2-pt dunk at rim (assist by D. Murray),,79,93
409,4,0:21.0,,Turnover by L. Galloway (lost ball; steal by D. Murray),79,93
410,4,0:16.0,D. Murray misses 2-pt layup from 3 ft,,79,93
411,4,0:14.0,,Defensive rebound by L. Montero,79,93
