,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
389,4,6:23.0,Boston full timeout,,89,75
390,4,6:23.0,J. Tatum enters the game for M. Morris,,89,75
391,4,6:23.0,K. Irving enters the game for M. Smart,,89,75
392,4,6:23.0,A. Horford enters the game for A. Baynes,,89,75
393,4,6:08.0,K. Irving misses 2-pt layup from 2 ft,,89,75
394,4,6:05.0,,Defensive rebound by N. Vučević,89,75
395,4,5:53.0,,Shooting foul by T. Rozier (drawn by J. Simmons),89,75
396,4,5:53.0,,J. Simmons makes free throw 1 of 2,89,76
397,4,5:53.0,,J. Simmons makes free throw 2 of 2,89,77
398,4,5:37.0,S. Larkin makes 2-pt layup from 7 ft (assist by A. Horford),,91,77
399,4,5:19.0,,Turnover by A. Gordon (traveling),91,77
400,4,5:05.0,K. Irving misses 2-pt jump shot from 20 ft,,91,77
401,4,5:02.0,,Personal foul by J. Tatum (drawn by E. Fournier),91,77
402,4,5:02.0,M. Smart enters the game for S. Larkin,,91,77
403,4,5:01.0,,Defensive rebound by E. Fournier,91,77
404,4,4:47.0,,E. Fournier misses 3-pt jump shot from 26 ft,91,77
405,4,4:43.0,Defensive rebound by M. Smart,,91,77
406,4,4:30.0,M. Smart misses 3-pt jump shot from 22 ft,,91,77
407,4,4:27.0,,Defensive rebound by J. Isaac,91,77
408,4,4:20.0,,A. Gordon misses 2-pt jump shot from 16 ft,91,77
409,4,4:17.0,Defensive rebound by A. Horford,,91,77
410,4,3:58.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by M. Smart),,94,77
411,4,3:57.0,,Orlando full timeout,94,77
412,4,3:57.0,,T. Ross enters the game for A. Gordon,94,77
413,4,3:47.0,,E. Fournier misses 3-pt jump shot from 25 ft,94,77
414,4,3:45.0,Defensive rebound by Team,,94,77
415,4,3:25.0,Shooting foul by E. Fournier (drawn by K. Irving),,94,77
416,4,3:25.0,K. Irving makes free throw 1 of 2,,95,77
417,4,3:25.0,K. Irving misses free throw 2 of 2,,95,77
418,4,3:23.0,,Defensive rebound by N. Vučević,95,77
419,4,3:18.0,,J. Simmons misses 3-pt jump shot from 25 ft,95,77
420,4,3:14.0,Defensive rebound by A. Horford,,95,77
421,4,3:01.0,J. Tatum makes 2-pt layup from 4 ft (assist by A. Horford),,97,77
422,4,3:01.0,Shooting foul by T. Ross (drawn by J. Tatum),,97,77
423,4,3:01.0,,W. Iwundu enters the game for N. Vučević,97,77
424,4,3:01.0,,A. Afflalo enters the game for E. Fournier,97,77
425,4,3:01.0,,M. Hezonja enters the game for J. Simmons,97,77
426,4,3:01.0,,M. Speights enters the game for T. Ross,97,77
427,4,3:01.0,D. Theis enters the game for K. Irving,,97,77
428,4,3:01.0,S. Larkin enters the game for A. Horford,,97,77
429,4,3:01.0,J. Tatum makes free throw 1 of 1,,98,77
430,4,2:43.0,,M. Hezonja misses 3-pt jump shot from 22 ft,98,77
431,4,2:38.0,Defensive rebound by D. Theis,,98,77
432,4,2:33.0,D. Theis makes 2-pt jump shot from 15 ft (assist by S. Larkin),,100,77
433,4,2:21.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by W. Iwundu),100,80
434,4,2:05.0,Shooting foul by W. Iwundu (drawn by S. Larkin),,100,80
435,4,2:05.0,S. Larkin makes free throw 1 of 2,,101,80
436,4,2:05.0,G. Yabusele enters the game for J. Tatum,,101,80
437,4,2:05.0,A. Nader enters the game for T. Rozier,,101,80
438,4,2:05.0,S. Ojeleye enters the game for M. Smart,,101,80
439,4,2:05.0,S. Larkin makes free throw 2 of 2,,102,80
440,4,1:51.0,,J. Isaac makes 2-pt jump shot from 19 ft,102,82
441,4,1:36.0,G. Yabusele misses 3-pt jump shot from 25 ft,,102,82
442,4,1:34.0,,Defensive rebound by M. Hezonja,102,82
443,4,1:24.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by W. Iwundu),102,84
444,4,1:12.0,S. Larkin makes 2-pt jump shot from 20 ft,,104,84
445,4,1:03.0,,W. Iwundu makes 2-pt jump shot from 11 ft,104,86
446,4,1:03.0,,Shooting foul by S. Larkin (drawn by W. Iwundu),104,86
447,4,1:03.0,,W. Iwundu misses free throw 1 of 1,104,86
448,4,1:00.0,Defensive rebound by S. Ojeleye,,104,86
449,4,0:45.0,A. Nader misses 2-pt layup from 9 ft,,104,86
450,4,0:43.0,Offensive rebound by Team,,104,86
451,4,0:38.0,S. Larkin misses 3-pt jump shot from 24 ft,,104,86
452,4,0:35.0,,Defensive rebound by J. Isaac,104,86
453,4,0:28.0,,J. Isaac makes 2-pt layup from 3 ft,104,88
454,4,0:28.0,,Shooting foul by D. Theis (drawn by J. Isaac),104,88
455,4,0:28.0,,J. Isaac misses free throw 1 of 1,104,88
456,4,0:26.0,Defensive rebound by G. Yabusele,,104,88
457,4,0:03.0,Turnover by Team (shot clock),,104,88
458,4,0:01.0,,M. Speights misses 3-pt jump shot from 28 ft,104,88
459,4,0:01.0,Defensive rebound by Team,,104,88
