,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MIAMI_ACTION,SACRAMENTO_SCORE,MIAMI_SCORE
379,4,3:34.0,,H. Whiteside misses 2-pt jump shot from 4 ft (block by Z. Randolph),79,84
380,4,3:33.0,,Offensive rebound by Team,79,84
381,4,3:32.0,,Turnover by Team (shot clock),79,84
382,4,3:14.0,D. Fox misses 2-pt jump shot from 11 ft,,79,84
383,4,3:14.0,,Defensive rebound by J. Johnson,79,84
384,4,2:55.0,,Turnover by J. Johnson (bad pass),79,84
385,4,2:43.0,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by D. Fox),,81,84
386,4,2:43.0,Shooting foul by H. Whiteside (drawn by W. Cauley-Stein),,81,84
387,4,2:43.0,W. Cauley-Stein misses free throw 1 of 1,,81,84
388,4,2:40.0,,Defensive rebound by H. Whiteside,81,84
389,4,2:28.0,,G. Dragić misses 3-pt jump shot from 25 ft,81,84
390,4,2:25.0,Defensive rebound by B. Bogdanović,,81,84
391,4,2:15.0,Turnover by B. Hield (bad pass),,81,84
392,4,1:52.0,,W. Ellington misses 3-pt jump shot from 26 ft,81,84
393,4,1:49.0,,Offensive rebound by H. Whiteside,81,84
394,4,1:45.0,,H. Whiteside makes 2-pt jump shot from 4 ft,81,86
395,4,1:38.0,D. Fox makes 2-pt layup from 3 ft,,83,86
396,4,1:29.0,,Turnover by G. Dragić (lost ball; steal by D. Fox),83,86
397,4,1:26.0,D. Fox misses 2-pt layup from 2 ft,,83,86
398,4,1:26.0,Offensive rebound by B. Hield,,83,86
399,4,1:25.0,B. Hield makes 2-pt dunk from 2 ft,,85,86
400,4,1:19.0,,Personal block foul by D. Fox (drawn by G. Dragić),85,86
401,4,1:19.0,,G. Dragić makes free throw 1 of 2,85,87
402,4,1:19.0,,G. Dragić makes free throw 2 of 2,85,88
403,4,1:03.0,Z. Randolph makes 2-pt hook shot from 5 ft,,87,88
404,4,0:42.0,,J. Johnson misses 3-pt jump shot from 22 ft,87,88
405,4,0:40.0,Defensive rebound by Z. Randolph,,87,88
406,4,0:35.0,D. Fox misses 2-pt jump shot from 14 ft,,87,88
407,4,0:31.0,,Defensive rebound by H. Whiteside,87,88
408,4,0:21.0,,Offensive foul by H. Whiteside (drawn by D. Fox),87,88
409,4,0:21.0,,Turnover by H. Whiteside (offensive foul),87,88
410,4,0:21.0,Sacramento full timeout,,87,88
411,4,0:21.0,,B. Adebayo enters the game for H. Whiteside,87,88
412,4,0:04.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,87,88
413,4,0:03.0,Offensive rebound by D. Fox,,87,88
414,4,0:03.0,D. Fox makes 2-pt dunk at rim,,89,88
415,4,0:03.0,,K. Olynyk enters the game for B. Adebayo,89,88
416,4,0:03.0,G. Temple enters the game for Z. Randolph,,89,88
417,4,0:00.0,,J. Richardson misses 2-pt jump shot from 20 ft,89,88
418,4,0:00.0,,Offensive rebound by Team,89,88
