,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA CLIPPERS_ACTION,MIAMI_SCORE,LA CLIPPERS_SCORE
385,4,7:42.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by B. Griffin),89,80
386,4,7:26.0,K. Olynyk misses 3-pt jump shot from 24 ft,,89,80
387,4,7:21.0,,Defensive rebound by W. Johnson,89,80
388,4,7:12.0,,W. Reed makes 2-pt dunk at rim (assist by L. Williams),89,82
389,4,6:53.0,K. Olynyk misses 2-pt jump shot from 15 ft,,89,82
390,4,6:46.0,Offensive rebound by J. Johnson,,89,82
391,4,6:46.0,J. Johnson makes 2-pt dunk at rim,,91,82
392,4,6:38.0,,L. Williams misses 2-pt layup from 4 ft (block by K. Olynyk),91,82
393,4,6:35.0,,Offensive rebound by L. Williams,91,82
394,4,6:31.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by W. Johnson),91,85
395,4,6:04.0,K. Olynyk makes 2-pt jump shot from 13 ft (assist by J. Johnson),,93,85
396,4,5:47.0,,L. Williams misses 2-pt layup from 1 ft (block by W. Ellington),93,85
397,4,5:47.0,Defensive rebound by Team,,93,85
398,4,5:47.0,,D. Jordan enters the game for W. Reed,93,85
399,4,5:47.0,J. Winslow enters the game for T. Johnson,,93,85
400,4,5:47.0,J. Richardson enters the game for K. Olynyk,,93,85
401,4,5:47.0,H. Whiteside enters the game for J. Johnson,,93,85
402,4,5:32.0,J. Richardson misses 3-pt jump shot from 23 ft,,93,85
403,4,5:28.0,,Defensive rebound by D. Jordan,93,85
404,4,5:22.0,,L. Williams misses 3-pt jump shot from 25 ft,93,85
405,4,5:18.0,,Offensive rebound by P. Beverley,93,85
406,4,5:18.0,,Shooting foul by J. Winslow (drawn by D. Jordan),93,85
407,4,5:18.0,,D. Jordan misses free throw 1 of 2,93,85
408,4,5:18.0,,Offensive rebound by Team,93,85
409,4,5:18.0,,D. Jordan makes free throw 2 of 2,93,86
410,4,4:57.0,H. Whiteside misses 2-pt hook shot from 10 ft,,93,86
411,4,4:53.0,,Defensive rebound by P. Beverley,93,86
412,4,4:47.0,,L. Williams makes 2-pt jump shot from 9 ft (assist by P. Beverley),93,88
413,4,4:25.0,G. Dragić misses 3-pt jump shot from 26 ft,,93,88
414,4,4:21.0,,Defensive rebound by P. Beverley,93,88
415,4,4:12.0,Violation by G. Dragić (kicked ball),,93,88
416,4,4:12.0,,LA Clippers full timeout,93,88
417,4,4:12.0,T. Johnson enters the game for W. Ellington,,93,88
418,4,4:12.0,J. Johnson enters the game for J. Winslow,,93,88
419,4,4:03.0,,L. Williams makes 2-pt jump shot from 10 ft,93,90
420,4,3:39.0,Turnover by J. Johnson (lost ball; steal by B. Griffin),,93,90
421,4,3:31.0,,L. Williams misses 3-pt jump shot from 25 ft,93,90
422,4,3:26.0,Defensive rebound by H. Whiteside,,93,90
423,4,3:26.0,Turnover by H. Whiteside (bad pass),,93,90
424,4,3:26.0,,LA Clippers full timeout,93,90
425,4,3:19.0,,L. Williams misses 3-pt jump shot from 28 ft,93,90
426,4,3:17.0,,Offensive rebound by D. Jordan,93,90
427,4,3:17.0,,D. Jordan makes 2-pt layup from 1 ft,93,92
428,4,3:17.0,,Shooting foul by H. Whiteside (drawn by D. Jordan),93,92
429,4,3:17.0,,D. Jordan makes free throw 1 of 1,93,93
430,4,3:05.0,Turnover by T. Johnson (lost ball; steal by P. Beverley),,93,93
431,4,3:04.0,,Personal foul by T. Johnson (drawn by P. Beverley),93,93
432,4,2:55.0,,Shooting foul by J. Richardson (drawn by B. Griffin),93,93
433,4,2:55.0,,B. Griffin makes free throw 1 of 2,93,94
434,4,2:55.0,,B. Griffin makes free throw 2 of 2,93,95
435,4,2:39.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),,96,95
436,4,2:19.0,,B. Griffin misses 2-pt layup from 1 ft,96,95
437,4,2:16.0,Defensive rebound by H. Whiteside,,96,95
438,4,1:59.0,Personal foul by P. Beverley (drawn by G. Dragić),,96,95
439,4,1:59.0,G. Dragić makes free throw 1 of 2,,97,95
440,4,1:59.0,G. Dragić makes free throw 2 of 2,,98,95
441,4,1:43.0,,L. Williams makes 2-pt jump shot from 10 ft (assist by B. Griffin),98,97
442,4,1:29.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,100,97
443,4,1:11.0,,B. Griffin misses 2-pt hook shot from 2 ft,100,97
444,4,1:03.0,,Offensive rebound by D. Jordan,100,97
445,4,1:03.0,,D. Jordan misses 2-pt layup at rim,100,97
446,4,1:02.0,Defensive rebound by T. Johnson,,100,97
447,4,0:54.0,J. Johnson misses 2-pt layup from 2 ft,,100,97
448,4,0:52.0,,Defensive rebound by P. Beverley,100,97
449,4,0:43.0,,Shooting foul by H. Whiteside (drawn by B. Griffin),100,97
450,4,0:43.0,,B. Griffin makes free throw 1 of 2,100,98
451,4,0:43.0,,A. Rivers enters the game for L. Williams,100,98
452,4,0:43.0,,B. Griffin makes free throw 2 of 2,100,99
453,4,0:28.0,Turnover by G. Dragić (bad pass; steal by A. Rivers),,100,99
454,4,0:26.0,,W. Johnson makes 2-pt dunk at rim (assist by A. Rivers),100,101
455,4,0:26.0,Miami full timeout,,100,101
456,4,0:17.0,Turnover by J. Johnson (lost ball; steal by A. Rivers),,100,101
457,4,0:17.0,Loose ball foul by J. Johnson (drawn by A. Rivers),,100,101
458,4,0:17.0,,A. Rivers misses free throw 1 of 2,100,101
459,4,0:17.0,,Offensive rebound by Team,100,101
460,4,0:17.0,,A. Rivers misses free throw 2 of 2,100,101
461,4,0:16.0,Miami full timeout,,100,101
462,4,0:16.0,Offensive rebound by G. Dragić,,100,101
463,4,0:08.0,Personal foul by B. Griffin (drawn by J. Johnson),,100,101
464,4,0:08.0,J. Johnson makes free throw 1 of 2,,101,101
465,4,0:08.0,J. Johnson makes free throw 2 of 2,,102,101
466,4,0:08.0,,LA Clippers full timeout,102,101
467,4,0:08.0,,L. Williams enters the game for A. Rivers,102,101
468,4,0:08.0,J. Winslow enters the game for G. Dragić,,102,101
469,4,0:08.0,,LA Clippers full timeout,102,101
470,4,0:03.0,,B. Griffin misses 2-pt jump shot from 17 ft,102,101
471,4,0:00.0,Defensive rebound by J. Richardson,,102,101
472,4,0:00.0,Personal foul by W. Johnson (drawn by J. Richardson),,102,101
473,4,0:00.0,J. Richardson makes free throw 1 of 2,,103,101
474,4,0:00.0,J. Richardson makes free throw 2 of 2,,104,101
475,4,0:00.0,,Turnover by D. Jordan (bad pass; steal by J. Winslow),104,101
