,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
175,2,3:19.0,E. Bledsoe makes 2-pt dunk from 3 ft (assist by G. Antetokounmpo),,44,43
176,2,2:57.0,,Turnover by B. Beal (turnover),44,43
177,2,2:57.0,Milwaukee full timeout,,44,43
178,2,2:43.0,J. Henson misses 2-pt layup from 1 ft,,44,43
179,2,2:36.0,Offensive rebound by G. Antetokounmpo,,44,43
180,2,2:36.0,G. Antetokounmpo makes 2-pt layup at rim,,46,43
181,2,2:26.0,,J. Wall misses 2-pt jump shot from 18 ft,46,43
182,2,2:23.0,,Offensive rebound by Team,46,43
183,2,2:23.0,Loose ball foul by J. Henson (drawn by M. Gortat),,46,43
184,2,2:20.0,,O. Porter misses 3-pt jump shot from 26 ft,46,43
185,2,2:16.0,Defensive rebound by G. Antetokounmpo,,46,43
186,2,1:59.0,M. Brogdon misses 2-pt jump shot from 5 ft,,46,43
187,2,1:52.0,,Defensive rebound by M. Morris,46,43
188,2,1:52.0,,Personal foul by G. Antetokounmpo (drawn by J. Wall),46,43
189,2,1:52.0,,J. Wall makes free throw 1 of 2,46,44
190,2,1:52.0,,J. Wall makes free throw 2 of 2,46,45
191,2,1:38.0,G. Antetokounmpo misses 2-pt layup from 5 ft (block by M. Gortat),,46,45
192,2,1:35.0,,Defensive rebound by O. Porter,46,45
193,2,1:35.0,,Shooting foul by E. Bledsoe (drawn by J. Wall),46,45
194,2,1:35.0,,J. Wall makes free throw 1 of 2,46,46
195,2,1:35.0,M. Dellavedova enters the game for E. Bledsoe,,46,46
196,2,1:35.0,,J. Wall makes free throw 2 of 2,46,47
197,2,1:22.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,46,47
198,2,1:18.0,,Defensive rebound by M. Morris,46,47
199,2,1:15.0,,Personal foul by M. Dellavedova (drawn by J. Wall),46,47
200,2,1:15.0,,J. Wall makes free throw 1 of 2,46,48
201,2,1:15.0,,J. Wall makes free throw 2 of 2,46,49
202,2,1:00.0,Shooting foul by M. Morris (drawn by M. Brogdon),,46,49
203,2,1:00.0,M. Brogdon makes free throw 1 of 2,,47,49
204,2,1:00.0,,K. Oubre enters the game for M. Morris,47,49
205,2,1:00.0,M. Brogdon makes free throw 2 of 2,,48,49
206,2,0:52.0,,J. Wall misses 2-pt layup from 3 ft,48,49
207,2,0:49.0,,Offensive rebound by M. Gortat,48,49
208,2,0:49.0,,M. Gortat makes 2-pt layup at rim,48,51
209,2,0:33.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,51,51
210,2,0:08.0,,J. Wall misses 2-pt jump shot from 21 ft,51,51
211,2,0:03.0,Defensive rebound by J. Henson,,51,51
212,2,0:00.0,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),,53,51
213,3,11:39.0,G. Antetokounmpo misses 2-pt layup at rim,,53,51
214,3,11:38.0,Offensive rebound by G. Antetokounmpo,,53,51
215,3,11:38.0,G. Antetokounmpo misses 2-pt layup at rim,,53,51
216,3,11:38.0,Offensive rebound by G. Antetokounmpo,,53,51
217,3,11:38.0,Shooting foul by B. Beal (drawn by G. Antetokounmpo),,53,51
218,3,11:38.0,G. Antetokounmpo misses free throw 1 of 2,,53,51
219,3,11:38.0,Offensive rebound by Team,,53,51
220,3,11:38.0,G. Antetokounmpo makes free throw 2 of 2,,54,51
221,3,11:13.0,,M. Morris misses 2-pt jump shot from 10 ft (block by J. Henson),54,51
222,3,11:13.0,,Offensive rebound by Team,54,51
223,3,11:13.0,,Turnover by Team (shot clock),54,51
224,3,11:01.0,Offensive foul by K. Middleton (drawn by O. Porter),,54,51
225,3,11:01.0,Turnover by K. Middleton (offensive foul),,54,51
226,3,10:46.0,,J. Wall misses 3-pt jump shot from 27 ft,54,51
227,3,10:43.0,Defensive rebound by J. Henson,,54,51
228,3,10:35.0,Shooting foul by M. Morris (drawn by E. Bledsoe),,54,51
229,3,10:35.0,E. Bledsoe makes free throw 1 of 2,,55,51
230,3,10:35.0,,K. Oubre enters the game for M. Morris,55,51
231,3,10:35.0,E. Bledsoe makes free throw 2 of 2,,56,51
232,3,10:12.0,,O. Porter misses 3-pt jump shot from 26 ft,56,51
233,3,10:08.0,Defensive rebound by G. Antetokounmpo,,56,51
234,3,10:00.0,J. Henson misses 2-pt layup from 3 ft,,56,51
235,3,9:55.0,,Defensive rebound by B. Beal,56,51
236,3,9:46.0,,K. Oubre makes 3-pt jump shot from 22 ft (assist by J. Wall),56,54
237,3,9:31.0,K. Middleton misses 2-pt layup from 11 ft,,56,54
238,3,9:28.0,,Defensive rebound by K. Oubre,56,54
239,3,9:25.0,,Shooting foul by M. Brogdon (drawn by J. Wall),56,54
240,3,9:25.0,,J. Wall makes free throw 1 of 2,56,55
241,3,9:25.0,,J. Wall makes free throw 2 of 2,56,56
242,3,9:05.0,G. Antetokounmpo misses 2-pt layup from 6 ft,,56,56
243,3,9:03.0,,Defensive rebound by Team,56,56
244,3,8:44.0,,B. Beal makes 2-pt jump shot from 12 ft,56,58
245,3,8:22.0,Turnover by J. Henson (turnover),,56,58
246,3,8:04.0,,O. Porter misses 2-pt jump shot from 11 ft,56,58
247,3,8:00.0,Defensive rebound by E. Bledsoe,,56,58
248,3,7:57.0,G. Antetokounmpo misses 2-pt layup from 4 ft (block by B. Beal),,56,58
249,3,7:54.0,,Defensive rebound by J. Wall,56,58
250,3,7:42.0,,B. Beal misses 3-pt jump shot from 28 ft,56,58
251,3,7:39.0,Defensive rebound by G. Antetokounmpo,,56,58
252,3,7:37.0,Turnover by G. Antetokounmpo (traveling),,56,58
253,3,7:22.0,,J. Wall misses 2-pt jump shot from 20 ft,56,58
254,3,7:19.0,Defensive rebound by G. Antetokounmpo,,56,58
255,3,7:08.0,Turnover by E. Bledsoe (bad pass; steal by O. Porter),,56,58
256,3,7:04.0,,K. Oubre misses 2-pt dunk from 1 ft,56,58
257,3,7:01.0,,Offensive rebound by O. Porter,56,58
258,3,7:01.0,,O. Porter makes 2-pt dunk at rim,56,60
259,3,7:01.0,Milwaukee full timeout,,56,60
260,3,6:46.0,M. Brogdon misses 3-pt jump shot from 26 ft,,56,60
261,3,6:42.0,Offensive rebound by J. Henson,,56,60
262,3,6:39.0,J. Henson makes 2-pt layup from 1 ft,,58,60
263,3,6:17.0,,Turnover by B. Beal (bad pass; steal by K. Middleton),58,60
264,3,6:10.0,Personal foul by K. Oubre (drawn by E. Bledsoe),,58,60
265,3,6:03.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),,60,60
266,3,5:40.0,,Personal foul by G. Antetokounmpo (drawn by O. Porter),60,60
267,3,5:40.0,,Personal foul by M. Brogdon (drawn by B. Beal),60,60
268,3,5:36.0,,B. Beal misses 3-pt jump shot from 25 ft,60,60
269,3,5:29.0,,Offensive rebound by Team,60,60
270,3,5:20.0,,Turnover by O. Porter (bad pass),60,60
271,3,5:05.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by K. Middleton),,62,60
272,3,5:05.0,Shooting foul by O. Porter (drawn by G. Antetokounmpo),,62,60
273,3,5:05.0,G. Antetokounmpo makes free throw 1 of 1,,63,60
274,3,4:46.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Wall),63,63
275,3,4:21.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,65,63
276,3,4:19.0,,Washington full timeout,65,63
277,3,4:19.0,,M. Scott enters the game for O. Porter,65,63
278,3,4:07.0,,B. Beal misses 2-pt layup from 5 ft,65,63
279,3,4:03.0,Defensive rebound by J. Henson,,65,63
280,3,4:00.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,68,63
281,3,3:42.0,,M. Scott misses 2-pt layup from 7 ft,68,63
282,3,3:42.0,,Offensive rebound by M. Gortat,68,63
283,3,3:42.0,,M. Gortat misses 2-pt layup from 4 ft,68,63
284,3,3:42.0,Defensive rebound by K. Middleton,,68,63
285,3,3:35.0,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by K. Middleton),,71,63
286,3,3:22.0,,B. Beal misses 3-pt jump shot from 25 ft,71,63
287,3,3:18.0,,Offensive rebound by M. Gortat,71,63
288,3,3:11.0,,Personal foul by M. Brogdon (drawn by J. Wall),71,63
289,3,3:11.0,,T. Satoranský enters the game for M. Gortat,71,63
290,3,3:11.0,M. Dellavedova enters the game for J. Henson,,71,63
291,3,3:03.0,,B. Beal makes 2-pt layup from 1 ft,71,65
292,3,2:51.0,K. Middleton makes 2-pt jump shot from 9 ft,,73,65
293,3,2:28.0,,B. Beal makes 2-pt jump shot from 12 ft,73,67
294,3,2:14.0,E. Bledsoe misses 2-pt layup from 1 ft,,73,67
295,3,2:11.0,,Defensive rebound by B. Beal,73,67
296,3,2:06.0,,M. Scott misses 3-pt jump shot from 23 ft,73,67
297,3,2:03.0,Defensive rebound by K. Middleton,,73,67
298,3,1:57.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by K. Middleton),,76,67
299,3,1:35.0,,J. Wall misses 2-pt layup from 1 ft,76,67
300,3,1:33.0,Defensive rebound by M. Dellavedova,,76,67
301,3,1:32.0,Personal foul by M. Scott (drawn by G. Antetokounmpo),,76,67
302,3,1:32.0,G. Antetokounmpo makes free throw 1 of 2,,77,67
303,3,1:32.0,,I. Mahinmi enters the game for B. Beal,77,67
304,3,1:32.0,T. Snell enters the game for K. Middleton,,77,67
305,3,1:32.0,G. Antetokounmpo makes free throw 2 of 2,,78,67
306,3,1:16.0,,K. Oubre misses 3-pt jump shot from 26 ft,78,67
307,3,1:12.0,Defensive rebound by G. Antetokounmpo,,78,67
308,3,1:00.0,E. Bledsoe misses 2-pt layup at rim (block by M. Scott),,78,67
309,3,0:59.0,,Defensive rebound by M. Scott,78,67
310,3,0:56.0,,M. Scott makes 2-pt layup at rim (assist by J. Wall),78,69
311,3,0:37.0,G. Antetokounmpo misses 2-pt jump shot from 22 ft,,78,69
312,3,0:36.0,Offensive rebound by G. Antetokounmpo,,78,69
313,3,0:36.0,Personal foul by K. Oubre (drawn by G. Antetokounmpo),,78,69
314,3,0:36.0,G. Antetokounmpo misses free throw 1 of 2,,78,69
315,3,0:36.0,Offensive rebound by Team,,78,69
316,3,0:36.0,T. Maker enters the game for M. Brogdon,,78,69
317,3,0:36.0,G. Antetokounmpo misses free throw 2 of 2,,78,69
318,3,0:34.0,,Defensive rebound by I. Mahinmi,78,69
319,3,0:28.0,,J. Wall misses 2-pt layup from 1 ft (block by G. Antetokounmpo),78,69
320,3,0:23.0,Defensive rebound by T. Maker,,78,69
321,3,0:05.0,T. Maker misses 3-pt jump shot from 22 ft,,78,69
322,3,0:02.0,,Defensive rebound by K. Oubre,78,69
323,3,0:00.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Wall),78,72
324,4,11:46.0,,Turnover by J. Wall (bad pass; steal by S. Brown),78,72
325,4,11:39.0,Shooting foul by J. Wall (drawn by K. Middleton),,78,72
326,4,11:39.0,K. Middleton misses free throw 1 of 2,,78,72
327,4,11:39.0,Offensive rebound by Team,,78,72
328,4,11:39.0,K. Middleton misses free throw 2 of 2,,78,72
329,4,11:35.0,,Defensive rebound by M. Scott,78,72
330,4,11:22.0,,Shooting foul by S. Brown (drawn by T. Satoranský),78,72
331,4,11:22.0,,T. Satoranský makes free throw 1 of 3,78,73
332,4,11:22.0,,T. Satoranský makes free throw 3 of 3,78,74
333,4,11:22.0,,T. Satoranský makes free throw 2 of 3,78,75
334,4,11:09.0,Turnover by K. Middleton (lost ball; steal by J. Wall),,78,75
335,4,10:58.0,,J. Wall makes 2-pt layup from 3 ft,78,77
336,4,10:58.0,,Shooting foul by S. Brown (drawn by J. Wall),78,77
337,4,10:58.0,M. Brogdon enters the game for S. Brown,,78,77
338,4,10:58.0,,J. Wall makes free throw 1 of 1,78,78
339,4,10:47.0,M. Brogdon misses 2-pt layup from 3 ft (block by K. Oubre),,78,78
340,4,10:46.0,Offensive rebound by T. Maker,,78,78
341,4,10:44.0,Turnover by T. Maker (lost ball; steal by J. Wall),,78,78
342,4,10:40.0,,T. Satoranský makes 2-pt dunk from 1 ft (assist by J. Wall),78,80
343,4,10:40.0,Milwaukee full timeout,,78,80
344,4,10:40.0,G. Antetokounmpo enters the game for T. Maker,,78,80
345,4,10:40.0,J. Henson enters the game for M. Dellavedova,,78,80
346,4,10:40.0,E. Bledsoe enters the game for T. Snell,,78,80
347,4,10:24.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by J. Wall),,78,80
348,4,10:16.0,,Defensive rebound by I. Mahinmi,78,80
349,4,10:01.0,,M. Scott misses 2-pt jump shot from 19 ft,78,80
350,4,9:56.0,Defensive rebound by K. Middleton,,78,80
351,4,9:50.0,E. Bledsoe misses 2-pt layup from 3 ft,,78,80
352,4,9:45.0,Offensive rebound by G. Antetokounmpo,,78,80
353,4,9:45.0,G. Antetokounmpo makes 2-pt dunk at rim,,80,80
354,4,9:37.0,,Shooting foul by G. Antetokounmpo (drawn by K. Oubre),80,80
355,4,9:37.0,,K. Oubre makes free throw 1 of 2,80,81
356,4,9:37.0,,O. Porter enters the game for J. Wall,80,81
357,4,9:37.0,,B. Beal enters the game for T. Satoranský,80,81
358,4,9:37.0,,K. Oubre makes free throw 2 of 2,80,82
359,4,9:24.0,E. Bledsoe makes 2-pt jump shot from 18 ft,,82,82
360,4,9:13.0,,B. Beal misses 3-pt jump shot from 25 ft,82,82
361,4,9:07.0,,Offensive rebound by K. Oubre,82,82
362,4,8:56.0,,Turnover by O. Porter (lost ball; steal by E. Bledsoe),82,82
363,4,8:49.0,Turnover by G. Antetokounmpo (bad pass; steal by I. Mahinmi),,82,82
364,4,8:34.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by B. Beal),82,85
365,4,8:19.0,K. Middleton makes 2-pt jump shot from 21 ft,,84,85
366,4,8:03.0,,Shooting foul by E. Bledsoe (drawn by K. Oubre),84,85
367,4,8:03.0,,K. Oubre makes free throw 1 of 3,84,86
368,4,8:03.0,,K. Oubre makes free throw 2 of 3,84,87
369,4,8:03.0,,K. Oubre makes free throw 3 of 3,84,88
370,4,7:55.0,Personal foul by I. Mahinmi (drawn by E. Bledsoe),,84,88
371,4,7:51.0,M. Brogdon misses 2-pt layup from 3 ft (block by I. Mahinmi),,84,88
372,4,7:46.0,Offensive rebound by G. Antetokounmpo,,84,88
373,4,7:44.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,87,88
374,4,7:25.0,,K. Oubre misses 2-pt layup from 2 ft,87,88
375,4,7:20.0,,Offensive rebound by K. Oubre,87,88
