,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
381,4,5:41.0,,Utah full timeout,86,85
382,4,5:41.0,,R. O'Neale enters the game for J. Ingles,86,85
383,4,5:41.0,,J. Crowder enters the game for D. Exum,86,85
384,4,5:41.0,D. Fox enters the game for F. Mason,,86,85
385,4,5:39.0,,D. Mitchell misses 3-pt jump shot from 26 ft,86,85
386,4,5:35.0,Defensive rebound by D. Fox,,86,85
387,4,5:27.0,Personal foul by R. O'Neale (drawn by B. Hield),,86,85
388,4,5:22.0,Offensive foul by W. Cauley-Stein (drawn by R. O'Neale),,86,85
389,4,5:22.0,Turnover by W. Cauley-Stein (offensive foul),,86,85
390,4,5:11.0,,Personal foul by G. Temple (drawn by D. Mitchell),86,85
391,4,5:01.0,,Turnover by J. Crowder (bad pass; steal by D. Fox),86,85
392,4,4:57.0,Turnover by D. Fox (out of bounds lost ball),,86,85
393,4,4:44.0,,J. Crowder makes 2-pt layup from 2 ft (assist by R. Rubio),86,87
394,4,4:27.0,B. Hield misses 2-pt jump shot from 14 ft,,86,87
395,4,4:24.0,,Defensive rebound by R. Gobert,86,87
396,4,4:01.0,,R. O'Neale misses 2-pt jump shot from 5 ft,86,87
397,4,3:59.0,Defensive rebound by W. Cauley-Stein,,86,87
398,4,3:51.0,D. Fox makes 2-pt layup from 2 ft,,88,87
399,4,3:51.0,,Utah full timeout,88,87
400,4,3:51.0,,J. Ingles enters the game for R. O'Neale,88,87
401,4,3:51.0,B. Bogdanović enters the game for J. Sampson,,88,87
402,4,3:38.0,,D. Mitchell makes 2-pt layup from 2 ft,88,89
403,4,3:20.0,Personal foul by J. Ingles (drawn by W. Cauley-Stein),,88,89
404,4,3:08.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,88,89
405,4,3:06.0,,Defensive rebound by R. Gobert,88,89
406,4,2:52.0,,D. Mitchell misses 3-pt jump shot from 24 ft,88,89
407,4,2:49.0,Defensive rebound by D. Fox,,88,89
408,4,2:35.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,88,89
409,4,2:29.0,,Defensive rebound by R. Gobert,88,89
410,4,2:23.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by J. Crowder),88,92
411,4,1:55.0,B. Hield makes 3-pt jump shot from 25 ft,,91,92
412,4,1:43.0,,D. Mitchell makes 2-pt layup from 1 ft (assist by J. Ingles),91,94
413,4,1:30.0,Shooting foul by R. Gobert (drawn by D. Fox),,91,94
414,4,1:30.0,D. Fox misses free throw 1 of 2,,91,94
415,4,1:30.0,Offensive rebound by Team,,91,94
416,4,1:30.0,D. Fox makes free throw 2 of 2,,92,94
417,4,1:15.0,,Turnover by J. Ingles (bad pass; steal by W. Cauley-Stein),92,94
418,4,1:11.0,D. Fox makes 2-pt dunk from 2 ft (assist by G. Temple),,94,94
419,4,0:56.0,,D. Mitchell misses 2-pt layup from 1 ft (block by W. Cauley-Stein),94,94
420,4,0:54.0,Defensive rebound by W. Cauley-Stein,,94,94
421,4,0:48.0,D. Fox misses 2-pt jump shot from 21 ft,,94,94
422,4,0:42.0,,Defensive rebound by J. Ingles,94,94
423,4,0:40.0,,Personal block foul by B. Hield (drawn by J. Ingles),94,94
424,4,0:40.0,,J. Ingles makes free throw 1 of 2,94,95
425,4,0:40.0,K. Koufos enters the game for B. Bogdanović,,94,95
426,4,0:40.0,,J. Ingles makes free throw 2 of 2,94,96
427,4,0:40.0,Sacramento full timeout,,94,96
428,4,0:40.0,B. Bogdanović enters the game for K. Koufos,,94,96
429,4,0:33.0,B. Bogdanović misses 2-pt layup from 4 ft (block by R. Gobert),,94,96
430,4,0:31.0,,Defensive rebound by R. Rubio,94,96
431,4,0:31.0,,Personal foul by B. Bogdanović (drawn by R. Rubio),94,96
432,4,0:31.0,,R. Rubio makes free throw 1 of 2,94,97
433,4,0:31.0,K. Koufos enters the game for B. Bogdanović,,94,97
434,4,0:31.0,,R. Rubio makes free throw 2 of 2,94,98
435,4,0:31.0,Sacramento full timeout,,94,98
436,4,0:31.0,B. Bogdanović enters the game for K. Koufos,,94,98
437,4,0:26.0,B. Hield misses 2-pt jump shot from 23 ft,,94,98
438,4,0:24.0,,Defensive rebound by Team,94,98
439,4,0:24.0,,Utah full timeout,94,98
440,4,0:23.0,,Personal foul by W. Cauley-Stein (drawn by R. Gobert),94,98
441,4,0:23.0,K. Koufos enters the game for W. Cauley-Stein,,94,98
442,4,0:23.0,,R. Gobert makes free throw 1 of 2,94,99
443,4,0:23.0,,R. Gobert makes free throw 2 of 2,94,100
444,4,0:18.0,G. Temple makes 3-pt jump shot from 28 ft (assist by D. Fox),,97,100
445,4,0:08.0,,Personal foul by G. Temple (drawn by J. Ingles),97,100
446,4,0:08.0,,J. Ingles makes free throw 1 of 2,97,101
447,4,0:08.0,,J. Ingles misses free throw 2 of 2,97,101
448,4,0:06.0,,Offensive rebound by R. Gobert,97,101
449,4,0:06.0,,R. Gobert makes 2-pt dunk from 2 ft,97,103
450,4,0:00.0,B. Hield misses 2-pt layup from 4 ft,,97,103
451,4,0:00.0,Offensive rebound by Team,,97,103
