,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
388,4,6:24.0,P. George enters the game for R. Felton,,86,105
389,4,6:06.0,,A. Gordon misses 3-pt jump shot from 26 ft (block by A. Roberson),86,105
390,4,6:06.0,,Offensive rebound by D. Augustin,86,105
391,4,6:05.0,,Turnover by Team (shot clock),86,105
392,4,5:53.0,R. Westbrook makes 3-pt jump shot from 26 ft,,89,105
393,4,5:51.0,,Orlando full timeout,89,105
394,4,5:51.0,,E. Payton enters the game for A. Afflalo,89,105
395,4,5:51.0,,E. Fournier enters the game for B. Biyombo,89,105
396,4,5:51.0,,N. Vučević enters the game for D. Augustin,89,105
397,4,5:38.0,,Shooting foul by C. Anthony (drawn by J. Simmons),89,105
398,4,5:38.0,,J. Simmons makes free throw 1 of 2,89,106
399,4,5:38.0,,J. Simmons misses free throw 2 of 2,89,106
400,4,5:35.0,Defensive rebound by R. Westbrook,,89,106
401,4,5:29.0,P. George makes 2-pt layup from 2 ft,,91,106
402,4,5:29.0,Shooting block foul by N. Vučević (drawn by P. George),,91,106
403,4,5:29.0,P. George makes free throw 1 of 1,,92,106
404,4,5:18.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),92,109
405,4,4:59.0,R. Westbrook misses 2-pt jump shot from 5 ft,,92,109
406,4,4:52.0,Offensive rebound by A. Roberson,,92,109
407,4,4:51.0,A. Roberson makes 2-pt layup from 1 ft,,94,109
408,4,4:34.0,,Turnover by E. Fournier (traveling),94,109
409,4,4:27.0,R. Westbrook makes 2-pt layup from 2 ft,,96,109
410,4,4:11.0,,E. Fournier misses 3-pt jump shot from 26 ft,96,109
411,4,4:08.0,Defensive rebound by C. Anthony,,96,109
412,4,4:00.0,R. Westbrook makes 3-pt jump shot from 26 ft,,99,109
413,4,3:39.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Fournier),99,111
414,4,3:30.0,Turnover by R. Westbrook (bad pass; steal by E. Payton),,99,111
415,4,3:30.0,,Personal foul by P. George (drawn by E. Payton),99,111
416,4,3:30.0,,E. Payton misses free throw 1 of 2,99,111
417,4,3:30.0,,Offensive rebound by Team,99,111
418,4,3:30.0,,B. Biyombo enters the game for N. Vučević,99,111
419,4,3:30.0,,E. Payton makes free throw 2 of 2,99,112
420,4,3:20.0,R. Westbrook misses 2-pt layup from 2 ft,,99,112
421,4,3:11.0,Offensive rebound by R. Westbrook,,99,112
422,4,3:11.0,R. Westbrook makes 2-pt layup at rim,,101,112
423,4,3:03.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by A. Gordon),101,114
424,4,2:48.0,C. Anthony makes 2-pt jump shot from 16 ft,,103,114
425,4,2:26.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by B. Biyombo),103,117
426,4,2:24.0,Oklahoma City full timeout,,103,117
427,4,2:12.0,C. Anthony misses 3-pt jump shot from 26 ft,,103,117
428,4,2:10.0,,Defensive rebound by E. Payton,103,117
429,4,1:56.0,,A. Gordon misses 3-pt jump shot from 25 ft,103,117
430,4,1:52.0,,Offensive rebound by B. Biyombo,103,117
431,4,1:36.0,,E. Fournier misses 3-pt jump shot from 26 ft,103,117
432,4,1:33.0,Defensive rebound by R. Westbrook,,103,117
433,4,1:26.0,Personal foul by J. Simmons (drawn by R. Westbrook),,103,117
434,4,1:19.0,Turnover by R. Westbrook (lost ball; steal by E. Payton),,103,117
435,4,1:14.0,,E. Payton misses 2-pt layup from 6 ft (block by C. Anthony),103,117
436,4,1:11.0,Defensive rebound by C. Anthony,,103,117
437,4,1:10.0,R. Westbrook makes 3-pt jump shot from 23 ft (assist by P. George),,106,117
438,4,0:57.0,,A. Gordon makes 3-pt jump shot from 22 ft (assist by E. Payton),106,120
439,4,0:52.0,Personal foul by E. Fournier (drawn by R. Westbrook),,106,120
440,4,0:52.0,R. Westbrook misses free throw 1 of 2,,106,120
441,4,0:52.0,Offensive rebound by Team,,106,120
442,4,0:52.0,,N. Vučević enters the game for B. Biyombo,106,120
443,4,0:52.0,R. Westbrook makes free throw 2 of 2,,107,120
444,4,0:43.0,,Personal take foul by R. Westbrook (drawn by E. Payton),107,120
445,4,0:43.0,,E. Payton makes free throw 1 of 2,107,121
446,4,0:43.0,,E. Payton misses free throw 2 of 2,107,121
447,4,0:43.0,Defensive rebound by R. Westbrook,,107,121
448,4,0:36.0,Shooting foul by E. Fournier (drawn by A. Roberson),,107,121
449,4,0:36.0,A. Roberson makes free throw 1 of 2,,108,121
450,4,0:36.0,A. Roberson misses free throw 2 of 2,,108,121
451,4,0:33.0,,Defensive rebound by A. Gordon,108,121
452,4,0:27.0,,Turnover by E. Fournier (lost ball; steal by R. Westbrook),108,121
453,4,0:21.0,R. Westbrook misses 3-pt jump shot from 26 ft,,108,121
454,4,0:18.0,Offensive rebound by S. Adams,,108,121
455,4,0:17.0,A. Roberson misses 3-pt jump shot from 25 ft,,108,121
456,4,0:17.0,,Defensive rebound by A. Gordon,108,121
