,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
385,4,1:57.0,,Offensive foul by M. Turner (drawn by J. Holiday),96,92
386,4,1:57.0,,Turnover by M. Turner (offensive foul),96,92
387,4,1:48.0,K. Dunn misses 2-pt jump shot from 7 ft,,96,92
388,4,1:45.0,Offensive rebound by K. Dunn,,96,92
389,4,1:32.0,Turnover by K. Dunn (lost ball; steal by C. Joseph),,96,92
390,4,1:30.0,,Personal foul by L. Markkanen (drawn by V. Oladipo),96,92
391,4,1:19.0,,C. Joseph makes 2-pt jump shot from 16 ft,96,94
392,4,1:06.0,L. Markkanen misses 2-pt jump shot from 6 ft (block by T. Young),,96,94
393,4,1:06.0,,Defensive rebound by Team,96,94
394,4,1:06.0,B. Portis enters the game for R. Lopez,,96,94
395,4,0:58.0,,V. Oladipo misses 2-pt layup at rim,96,94
396,4,0:54.0,Defensive rebound by D. Valentine,,96,94
397,4,0:34.0,Turnover by D. Valentine (lost ball; steal by V. Oladipo),,96,94
398,4,0:31.0,,V. Oladipo makes 3-pt jump shot from 26 ft,96,97
399,4,0:30.0,Chicago full timeout,,96,97
400,4,0:30.0,R. Lopez enters the game for B. Portis,,96,97
401,4,0:19.0,K. Dunn misses 2-pt jump shot from 20 ft,,96,97
402,4,0:16.0,,Defensive rebound by V. Oladipo,96,97
403,4,0:12.0,,Personal foul by L. Markkanen (drawn by V. Oladipo),96,97
404,4,0:12.0,,V. Oladipo misses free throw 1 of 2,96,97
405,4,0:12.0,,Offensive rebound by Team,96,97
406,4,0:12.0,,V. Oladipo makes free throw 2 of 2,96,98
407,4,0:00.0,L. Markkanen misses 3-pt jump shot from 27 ft,,96,98
408,4,0:00.0,Offensive rebound by Team,,96,98
