,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
385,4,4:42.0,,Personal foul by R. Gay (drawn by M. Kleber),78,87
386,4,4:42.0,,Dallas full timeout,78,87
387,4,4:42.0,D. Murray enters the game for B. Forbes,,78,87
388,4,4:29.0,,M. Kleber makes 2-pt layup at rim (assist by J. Barea),78,89
389,4,4:15.0,M. Ginóbili makes 2-pt jump shot from 19 ft,,80,89
390,4,4:01.0,,W. Matthews makes 2-pt jump shot from 15 ft,80,91
391,4,3:50.0,Shooting foul by W. Matthews (drawn by M. Ginóbili),,80,91
392,4,3:50.0,M. Ginóbili makes free throw 1 of 2,,81,91
393,4,3:50.0,M. Ginóbili makes free throw 2 of 2,,82,91
394,4,3:34.0,,J. Barea misses 3-pt jump shot from 25 ft,82,91
395,4,3:30.0,Defensive rebound by D. Murray,,82,91
396,4,3:25.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,82,91
397,4,3:21.0,,Defensive rebound by J. Barea,82,91
398,4,3:06.0,,Personal foul by D. Murray (drawn by H. Barnes),82,91
399,4,2:57.0,,H. Barnes misses 2-pt jump shot from 1 ft (block by R. Gay),82,91
400,4,2:54.0,Defensive rebound by D. Murray,,82,91
401,4,2:47.0,Shooting foul by M. Kleber (drawn by R. Gay),,82,91
402,4,2:47.0,R. Gay makes free throw 1 of 2,,83,91
403,4,2:47.0,R. Gay makes free throw 2 of 2,,84,91
404,4,2:27.0,,H. Barnes makes 2-pt layup from 1 ft,84,93
405,4,2:11.0,L. Aldridge misses 2-pt hook shot from 3 ft,,84,93
406,4,2:09.0,,Defensive rebound by J. Barea,84,93
407,4,1:52.0,,Shooting foul by D. Murray (drawn by J. Barea),84,93
408,4,1:52.0,,J. Barea makes free throw 1 of 2,84,94
409,4,1:52.0,,J. Barea makes free throw 2 of 2,84,95
410,4,1:40.0,Personal foul by W. Matthews (drawn by L. Aldridge),,84,95
411,4,1:40.0,L. Aldridge makes free throw 1 of 2,,85,95
412,4,1:40.0,L. Aldridge makes free throw 2 of 2,,86,95
413,4,1:16.0,,Turnover by Team (shot clock),86,95
414,4,1:06.0,Turnover by P. Mills (bad pass; steal by H. Barnes),,86,95
415,4,0:43.0,,M. Kleber misses 3-pt jump shot from 25 ft,86,95
416,4,0:41.0,Defensive rebound by P. Mills,,86,95
417,4,0:35.0,R. Gay makes 3-pt jump shot from 25 ft,,89,95
418,4,0:16.0,,J. Barea misses 3-pt jump shot from 26 ft,89,95
419,4,0:12.0,Defensive rebound by R. Gay,,89,95
420,4,0:10.0,P. Mills misses 3-pt jump shot from 26 ft,,89,95
421,4,0:07.0,Offensive rebound by L. Aldridge,,89,95
422,4,0:03.0,D. Murray misses 2-pt layup from 4 ft,,89,95
423,4,0:01.0,,Defensive rebound by M. Kleber,89,95
