,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
389,4,6:08.0,V. Oladipo misses 2-pt jump shot from 19 ft,,80,78
390,4,6:06.0,,Defensive rebound by A. Horford,80,78
391,4,5:47.0,,M. Morris misses 3-pt jump shot from 23 ft,80,78
392,4,5:44.0,Defensive rebound by L. Stephenson,,80,78
393,4,5:33.0,D. Sabonis misses 2-pt layup from 2 ft,,80,78
394,4,5:28.0,,Defensive rebound by T. Rozier,80,78
395,4,5:25.0,,T. Rozier misses 2-pt layup from 3 ft,80,78
396,4,5:24.0,,Offensive rebound by A. Horford,80,78
397,4,5:24.0,,A. Horford makes 2-pt layup at rim,80,80
398,4,5:07.0,V. Oladipo makes 2-pt jump shot from 20 ft (assist by D. Sabonis),,82,80
399,4,4:45.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),82,83
400,4,4:29.0,V. Oladipo makes 2-pt jump shot from 20 ft,,84,83
401,4,4:01.0,,Shooting foul by C. Joseph (drawn by K. Irving),84,83
402,4,4:01.0,,K. Irving makes free throw 1 of 2,84,84
403,4,4:01.0,,J. Brown enters the game for M. Morris,84,84
404,4,4:01.0,B. Bogdanović enters the game for L. Stephenson,,84,84
405,4,4:01.0,T. Young enters the game for D. Sabonis,,84,84
406,4,4:01.0,,K. Irving makes free throw 2 of 2,84,85
407,4,4:01.0,Indiana full timeout,,84,85
408,4,3:52.0,V. Oladipo misses 3-pt jump shot from 24 ft,,84,85
409,4,3:51.0,Offensive rebound by M. Turner,,84,85
410,4,3:51.0,M. Turner makes 2-pt dunk at rim,,86,85
411,4,3:34.0,,Offensive foul by A. Horford (drawn by C. Joseph),86,85
412,4,3:34.0,,Turnover by A. Horford (offensive foul),86,85
413,4,3:25.0,Def 3 sec tech foul by A. Horford,,86,85
414,4,3:25.0,B. Bogdanović makes technical free throw,,87,85
415,4,3:20.0,V. Oladipo misses 3-pt jump shot from 26 ft,,87,85
416,4,3:17.0,Offensive rebound by T. Young,,87,85
417,4,3:17.0,T. Young misses 2-pt layup at rim (block by T. Rozier),,87,85
418,4,3:17.0,Offensive rebound by Team,,87,85
419,4,3:03.0,T. Young misses 2-pt layup from 4 ft (block by J. Tatum),,87,85
420,4,3:03.0,Offensive rebound by Team,,87,85
421,4,3:03.0,,M. Morris enters the game for T. Rozier,87,85
422,4,2:52.0,V. Oladipo misses 3-pt jump shot from 29 ft,,87,85
423,4,2:47.0,,Defensive rebound by A. Horford,87,85
424,4,2:35.0,,J. Brown misses 3-pt jump shot from 26 ft,87,85
425,4,2:33.0,Defensive rebound by T. Young,,87,85
426,4,2:18.0,V. Oladipo makes 2-pt layup at rim,,89,85
427,4,1:52.0,,K. Irving misses 3-pt jump shot from 27 ft,89,85
428,4,1:50.0,Defensive rebound by V. Oladipo,,89,85
429,4,1:37.0,V. Oladipo makes 2-pt layup from 1 ft,,91,85
430,4,1:37.0,,Boston full timeout,91,85
431,4,1:37.0,,T. Rozier enters the game for J. Brown,91,85
432,4,1:32.0,,Shooting foul by M. Turner (drawn by T. Rozier),91,85
433,4,1:32.0,,T. Rozier makes free throw 1 of 2,91,86
434,4,1:32.0,,D. Theis enters the game for M. Morris,91,86
435,4,1:32.0,,T. Rozier misses free throw 2 of 2,91,86
436,4,1:32.0,Defensive rebound by T. Young,,91,86
437,4,1:12.0,M. Turner makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,93,86
438,4,1:12.0,Shooting foul by A. Horford (drawn by M. Turner),,93,86
439,4,1:12.0,,J. Brown enters the game for D. Theis,93,86
440,4,1:12.0,M. Turner makes free throw 1 of 1,,94,86
441,4,1:04.0,,K. Irving makes 2-pt layup from 2 ft,94,88
442,4,1:04.0,,Shooting foul by M. Turner (drawn by K. Irving),94,88
443,4,1:04.0,,D. Theis enters the game for J. Tatum,94,88
444,4,1:04.0,,K. Irving makes free throw 1 of 1,94,89
445,4,0:43.0,M. Turner misses 2-pt jump shot from 19 ft,,94,89
446,4,0:39.0,Offensive rebound by C. Joseph,,94,89
447,4,0:35.0,Personal take foul by A. Horford (drawn by M. Turner),,94,89
448,4,0:35.0,M. Turner misses free throw 1 of 2,,94,89
449,4,0:35.0,Offensive rebound by Team,,94,89
450,4,0:35.0,,J. Tatum enters the game for D. Theis,94,89
451,4,0:35.0,M. Turner makes free throw 2 of 2,,95,89
452,4,0:28.0,,K. Irving makes 2-pt layup from 3 ft,95,91
453,4,0:26.0,Personal take foul by K. Irving (drawn by T. Young),,95,91
454,4,0:26.0,T. Young makes free throw 1 of 2,,96,91
455,4,0:26.0,T. Young makes free throw 2 of 2,,97,91
456,4,0:18.0,,K. Irving misses 3-pt jump shot from 26 ft,97,91
457,4,0:16.0,Defensive rebound by M. Turner,,97,91
