,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
379,4,7:45.0,Defensive rebound by E. İlyasova,,93,97
380,4,7:40.0,E. İlyasova misses 3-pt jump shot from 25 ft,,93,97
381,4,7:37.0,,Defensive rebound by K. O'Quinn,93,97
382,4,7:30.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by D. Dotson),93,99
383,4,7:30.0,Philadelphia full timeout,,93,99
384,4,7:30.0,,E. Freedom enters the game for K. O'Quinn,93,99
385,4,7:30.0,,E. Mudiay enters the game for T. Burke,93,99
386,4,7:30.0,D. Šarić enters the game for J. Embiid,,93,99
387,4,7:20.0,E. İlyasova misses 2-pt jump shot from 18 ft,,93,99
388,4,7:17.0,,Defensive rebound by T. Hardaway,93,99
389,4,7:05.0,,E. Freedom makes 2-pt layup at rim (assist by E. Mudiay),93,101
390,4,6:57.0,B. Simmons makes 2-pt dunk at rim,,95,101
391,4,6:42.0,,M. Beasley misses 2-pt jump shot from 7 ft,95,101
392,4,6:40.0,Defensive rebound by D. Šarić,,95,101
393,4,6:36.0,R. Covington makes 3-pt jump shot from 27 ft (assist by B. Simmons),,98,101
394,4,6:19.0,,Turnover by E. Mudiay (bad pass; steal by E. İlyasova),98,101
395,4,6:10.0,R. Covington misses 3-pt jump shot from 25 ft,,98,101
396,4,6:07.0,,Defensive rebound by E. Freedom,98,101
397,4,5:56.0,,Shooting foul by E. İlyasova (drawn by M. Beasley),98,101
398,4,5:56.0,,C. Lee enters the game for D. Dotson,98,101
399,4,5:56.0,J. Redick enters the game for E. İlyasova,,98,101
400,4,5:56.0,J. Embiid enters the game for R. Covington,,98,101
401,4,5:56.0,,M. Beasley misses free throw 1 of 2,98,101
402,4,5:56.0,,Offensive rebound by Team,98,101
403,4,5:56.0,,M. Beasley makes free throw 2 of 2,98,102
404,4,5:47.0,Offensive foul by J. Embiid (drawn by E. Freedom),,98,102
405,4,5:47.0,Turnover by J. Embiid (offensive foul),,98,102
406,4,5:30.0,,E. Mudiay makes 2-pt jump shot from 16 ft,98,104
407,4,5:27.0,Philadelphia full timeout,,98,104
408,4,5:08.0,J. Embiid makes 2-pt layup from 1 ft (assist by B. Simmons),,100,104
409,4,4:48.0,,M. Beasley misses 2-pt jump shot from 15 ft,100,104
410,4,4:45.0,Defensive rebound by B. Simmons,,100,104
411,4,4:39.0,D. Šarić misses 3-pt jump shot from 25 ft,,100,104
412,4,4:32.0,Offensive rebound by J. Embiid,,100,104
413,4,4:32.0,J. Embiid misses 2-pt dunk at rim,,100,104
414,4,4:31.0,,Defensive rebound by T. Hardaway,100,104
415,4,4:30.0,,E. Freedom misses 2-pt hook shot from 3 ft,100,104
416,4,4:28.0,Defensive rebound by J. Embiid,,100,104
417,4,4:18.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),,103,104
418,4,3:58.0,,T. Hardaway misses 3-pt jump shot from 25 ft,103,104
419,4,3:56.0,Defensive rebound by D. Šarić,,103,104
420,4,3:51.0,Shooting foul by E. Mudiay (drawn by B. Simmons),,103,104
421,4,3:51.0,R. Covington enters the game for M. Belinelli,,103,104
422,4,3:51.0,B. Simmons misses free throw 1 of 2,,103,104
423,4,3:51.0,Offensive rebound by Team,,103,104
424,4,3:51.0,B. Simmons misses free throw 2 of 2,,103,104
425,4,3:49.0,,Defensive rebound by M. Beasley,103,104
426,4,3:30.0,,E. Freedom misses 2-pt jump shot from 14 ft,103,104
427,4,3:28.0,Defensive rebound by J. Redick,,103,104
428,4,3:23.0,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),,106,104
429,4,3:21.0,,New York full timeout,106,104
430,4,3:01.0,,C. Lee makes 2-pt jump shot from 15 ft (assist by M. Beasley),106,106
431,4,2:45.0,Shooting foul by E. Freedom (drawn by J. Embiid),,106,106
432,4,2:45.0,J. Embiid makes free throw 1 of 2,,107,106
433,4,2:45.0,J. Embiid misses free throw 2 of 2,,107,106
434,4,2:43.0,Offensive rebound by D. Šarić,,107,106
435,4,2:41.0,Turnover by D. Šarić (bad pass; steal by E. Mudiay),,107,106
436,4,2:26.0,,E. Mudiay misses 2-pt layup from 2 ft (block by J. Embiid),107,106
437,4,2:22.0,Defensive rebound by D. Šarić,,107,106
438,4,2:17.0,J. Redick makes 3-pt jump shot from 22 ft (assist by R. Covington),,110,106
439,4,2:16.0,,New York full timeout,110,106
440,4,2:09.0,,Turnover by M. Beasley (bad pass),110,106
441,4,1:58.0,D. Šarić makes 3-pt jump shot from 23 ft (assist by J. Embiid),,113,106
442,4,1:51.0,,Shooting foul by R. Covington (drawn by T. Hardaway),113,106
443,4,1:51.0,,T. Hardaway makes free throw 1 of 2,113,107
444,4,1:51.0,,K. O'Quinn enters the game for E. Freedom,113,107
445,4,1:51.0,,T. Hardaway makes free throw 2 of 2,113,108
446,4,1:39.0,J. Redick misses 2-pt jump shot from 21 ft,,113,108
447,4,1:37.0,,Defensive rebound by K. O'Quinn,113,108
448,4,1:27.0,,T. Hardaway misses 3-pt jump shot from 25 ft,113,108
449,4,1:23.0,Defensive rebound by D. Šarić,,113,108
450,4,1:04.0,J. Embiid misses 2-pt jump shot from 21 ft,,113,108
451,4,1:00.0,,Defensive rebound by M. Beasley,113,108
452,4,0:48.0,,E. Mudiay misses 2-pt jump shot from 17 ft,113,108
453,4,0:46.0,Defensive rebound by B. Simmons,,113,108
454,4,0:41.0,Personal take foul by M. Beasley (drawn by J. Redick),,113,108
455,4,0:41.0,J. Redick makes free throw 1 of 2,,114,108
456,4,0:41.0,J. Redick misses free throw 2 of 2,,114,108
457,4,0:39.0,Offensive rebound by D. Šarić,,114,108
458,4,0:38.0,Personal take foul by E. Mudiay (drawn by J. Redick),,114,108
459,4,0:38.0,J. Redick makes free throw 1 of 2,,115,108
460,4,0:38.0,T. McConnell enters the game for J. Embiid,,115,108
461,4,0:38.0,J. Redick misses free throw 2 of 2,,115,108
462,4,0:36.0,,Defensive rebound by K. O'Quinn,115,108
463,4,0:26.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by M. Beasley),115,110
464,4,0:26.0,Philadelphia full timeout,,115,110
465,4,0:26.0,J. Embiid enters the game for D. Šarić,,115,110
466,4,0:26.0,M. Belinelli enters the game for R. Covington,,115,110
467,4,0:25.0,Personal take foul by T. Hardaway (drawn by J. Redick),,115,110
468,4,0:25.0,J. Redick makes free throw 1 of 2,,116,110
469,4,0:25.0,R. Covington enters the game for J. Embiid,,116,110
470,4,0:25.0,J. Redick makes free throw 2 of 2,,117,110
471,4,0:15.0,Violation by R. Covington (kicked ball),,117,110
472,4,0:06.0,,C. Lee misses 3-pt jump shot from 23 ft,117,110
473,4,0:05.0,,Offensive rebound by K. O'Quinn,117,110
474,4,0:05.0,,Turnover by K. O'Quinn (bad pass; steal by J. Redick),117,110
475,4,0:04.0,Personal take foul by M. Beasley (drawn by J. Redick),,117,110
476,4,0:04.0,,I. Hicks enters the game for M. Beasley,117,110
477,4,0:04.0,J. Redick makes free throw 1 of 2,,118,110
478,4,0:04.0,J. Redick misses free throw 2 of 2,,118,110
479,4,0:01.0,,Defensive rebound by K. O'Quinn,118,110
480,4,0:00.0,,E. Mudiay misses 3-pt jump shot from 43 ft,118,110
481,4,0:00.0,,Offensive rebound by Team,118,110
