,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
387,4,2:31.0,D. Waiters misses 2-pt jump shot from 22 ft,,84,78
388,4,2:26.0,,Defensive rebound by B. Beal,84,78
389,4,2:24.0,,M. Gortat makes 2-pt layup at rim (assist by B. Beal),84,80
390,4,1:57.0,G. Dragić misses 3-pt jump shot from 27 ft,,84,80
391,4,1:54.0,,Defensive rebound by B. Beal,84,80
392,4,1:48.0,,K. Oubre misses 3-pt jump shot from 24 ft,84,80
393,4,1:43.0,,Offensive rebound by M. Gortat,84,80
394,4,1:42.0,,B. Beal misses 3-pt jump shot from 25 ft,84,80
395,4,1:40.0,Defensive rebound by G. Dragić,,84,80
396,4,1:18.0,J. Johnson misses 2-pt jump shot from 5 ft,,84,80
397,4,1:18.0,Offensive rebound by H. Whiteside,,84,80
398,4,1:18.0,H. Whiteside makes 2-pt layup at rim,,86,80
399,4,1:11.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by B. Beal),86,83
400,4,1:10.0,Miami full timeout,,86,83
401,4,0:56.0,D. Waiters makes 3-pt jump shot from 28 ft,,89,83
402,4,0:46.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),89,86
403,4,0:22.0,D. Waiters misses 3-pt jump shot from 28 ft,,89,86
404,4,0:17.0,,Defensive rebound by O. Porter,89,86
405,4,0:12.0,,J. Wall misses 3-pt jump shot from 26 ft,89,86
406,4,0:11.0,,Offensive rebound by Team,89,86
407,4,0:11.0,Loose ball foul by J. Richardson (drawn by O. Porter),,89,86
408,4,0:11.0,,O. Porter makes free throw 1 of 2,89,87
409,4,0:11.0,,O. Porter makes free throw 2 of 2,89,88
410,4,0:11.0,Miami full timeout,,89,88
411,4,0:11.0,W. Ellington enters the game for H. Whiteside,,89,88
412,4,0:06.0,Personal take foul by J. Wall (drawn by J. Johnson),,89,88
413,4,0:06.0,J. Johnson makes free throw 1 of 2,,90,88
414,4,0:06.0,,M. Morris enters the game for K. Oubre,90,88
415,4,0:06.0,J. Winslow enters the game for W. Ellington,,90,88
416,4,0:06.0,J. Johnson misses free throw 2 of 2,,90,88
417,4,0:05.0,,Defensive rebound by M. Morris,90,88
418,4,0:05.0,,Washington full timeout,90,88
419,4,0:05.0,,K. Oubre enters the game for M. Morris,90,88
420,4,0:05.0,H. Whiteside enters the game for G. Dragić,,90,88
421,4,0:02.0,,B. Beal misses 2-pt jump shot from 16 ft,90,88
422,4,0:00.0,Defensive rebound by J. Winslow,,90,88
423,4,0:00.0,Personal foul by B. Beal (drawn by J. Winslow),,90,88
424,4,0:00.0,J. Winslow makes free throw 1 of 2,,91,88
425,4,0:00.0,J. Winslow misses free throw 2 of 2,,91,88
426,4,0:00.0,,Defensive rebound by M. Gortat,91,88
