,QUARTER,TIME_REMAINING,UTAH_ACTION,ORLANDO_ACTION,UTAH_SCORE,ORLANDO_SCORE
385,4,6:20.0,E. Udoh enters the game for R. Rubio,,111,72
386,4,6:20.0,R. Neto enters the game for A. Burks,,111,72
387,4,6:20.0,R. O'Neale enters the game for D. Favors,,111,72
388,4,6:10.0,D. Mitchell misses 2-pt hook shot from 9 ft,,111,72
389,4,6:10.0,Offensive rebound by D. Mitchell,,111,72
390,4,6:02.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,114,72
391,4,5:44.0,,A. Afflalo misses 3-pt jump shot from 25 ft,114,72
392,4,5:41.0,Defensive rebound by E. Udoh,,114,72
393,4,5:35.0,E. Udoh makes 2-pt dunk from 2 ft (assist by R. O'Neale),,116,72
394,4,5:14.0,,Turnover by M. Speights (lost ball; steal by D. Mitchell),116,72
395,4,5:11.0,J. Jerebko makes 2-pt layup from 3 ft (assist by R. Neto),,118,72
396,4,5:11.0,,Orlando full timeout,118,72
397,4,5:00.0,,M. Hezonja misses 2-pt hook shot from 3 ft,118,72
398,4,4:59.0,,Offensive rebound by M. Hezonja,118,72
399,4,4:58.0,,M. Hezonja misses 2-pt layup at rim,118,72
400,4,4:57.0,,Offensive rebound by M. Hezonja,118,72
401,4,4:57.0,,M. Hezonja makes 2-pt layup at rim,118,74
402,4,4:38.0,E. Udoh misses 2-pt layup from 3 ft (block by B. Biyombo),,118,74
403,4,4:38.0,Offensive rebound by Team,,118,74
404,4,4:38.0,T. Bradley enters the game for D. Mitchell,,118,74
405,4,4:38.0,A. Burks enters the game for E. Udoh,,118,74
406,4,4:31.0,R. Neto misses 2-pt jump shot from 15 ft,,118,74
407,4,4:28.0,,Defensive rebound by A. Afflalo,118,74
408,4,4:25.0,,Personal foul by J. Jerebko (drawn by B. Biyombo),118,74
409,4,4:08.0,,M. Speights misses 2-pt layup from 5 ft,118,74
410,4,4:05.0,Defensive rebound by R. Neto,,118,74
411,4,4:00.0,R. O'Neale misses 3-pt jump shot from 26 ft,,118,74
412,4,4:00.0,Offensive rebound by T. Bradley,,118,74
413,4,3:47.0,A. Burks misses 3-pt jump shot from 24 ft,,118,74
414,4,3:47.0,,Defensive rebound by M. Speights,118,74
415,4,3:39.0,,Turnover by M. Hezonja (bad pass; steal by R. Neto),118,74
416,4,3:36.0,,Technical foul by M. Speights,118,74
417,4,3:36.0,A. Burks makes flagrant free throw 2 of 2,,119,74
418,4,3:36.0,A. Burks makes flagrant free throw 1 of 2,,120,74
419,4,3:36.0,N. Wolters enters the game for R. Neto,,120,74
420,4,3:30.0,N. Wolters misses 2-pt jump shot from 6 ft,,120,74
421,4,3:28.0,,Defensive rebound by A. Afflalo,120,74
422,4,3:21.0,,M. Speights misses 3-pt jump shot from 26 ft,120,74
423,4,3:17.0,,Offensive rebound by S. Mack,120,74
424,4,3:06.0,,A. Afflalo makes 2-pt jump shot from 17 ft,120,76
425,4,2:54.0,T. Bradley misses 3-pt jump shot from 26 ft,,120,76
426,4,2:54.0,,Defensive rebound by A. Afflalo,120,76
427,4,2:40.0,,A. Afflalo misses 3-pt jump shot from 22 ft,120,76
428,4,2:40.0,Defensive rebound by A. Burks,,120,76
429,4,2:34.0,R. O'Neale misses 2-pt layup from 3 ft,,120,76
430,4,2:34.0,,Defensive rebound by M. Hezonja,120,76
431,4,2:34.0,,Personal foul by T. Bradley (drawn by M. Hezonja),120,76
432,4,2:20.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by A. Afflalo),120,79
433,4,2:07.0,T. Bradley misses 2-pt jump shot from 9 ft,,120,79
434,4,2:04.0,,Defensive rebound by M. Speights,120,79
435,4,1:58.0,,M. Speights misses 3-pt jump shot from 26 ft,120,79
436,4,1:57.0,Defensive rebound by Team,,120,79
437,4,1:49.0,J. Jerebko makes 2-pt hook shot from 7 ft,,122,79
438,4,1:27.0,,Shooting foul by J. Jerebko (drawn by M. Speights),122,79
439,4,1:27.0,,M. Speights misses free throw 1 of 2,122,79
440,4,1:27.0,,Offensive rebound by Team,122,79
441,4,1:27.0,,M. Speights misses free throw 2 of 2,122,79
442,4,1:27.0,Defensive rebound by N. Wolters,,122,79
443,4,1:11.0,T. Bradley misses 2-pt layup from 3 ft (block by B. Biyombo),,122,79
444,4,1:05.0,,Defensive rebound by B. Biyombo,122,79
445,4,0:58.0,,M. Hezonja misses 3-pt jump shot from 26 ft,122,79
446,4,0:53.0,,Offensive rebound by A. Afflalo,122,79
447,4,0:52.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by A. Afflalo),122,82
448,4,0:40.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by N. Wolters),,125,82
449,4,0:29.0,,M. Speights makes 3-pt jump shot from 28 ft (assist by S. Mack),125,85
450,4,0:07.0,T. Bradley misses 2-pt jump shot from 19 ft,,125,85
451,4,0:04.0,Offensive rebound by A. Burks,,125,85
