,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,UTAH_ACTION,PHILADELPHIA_SCORE,UTAH_SCORE
386,3,0:46.0,,R. Hood makes free throw 1 of 2,78,66
387,3,0:46.0,,R. Hood makes free throw 2 of 2,78,67
388,3,0:31.0,J. Redick misses 3-pt jump shot from 25 ft,,78,67
389,3,0:27.0,,Defensive rebound by A. Burks,78,67
390,3,0:15.0,,Personal foul by J. Anderson (drawn by R. Hood),78,67
391,3,0:15.0,,R. Hood makes free throw 1 of 2,78,68
392,3,0:15.0,,R. Hood makes free throw 2 of 2,78,69
393,3,0:07.0,B. Simmons makes 2-pt dunk from 1 ft (assist by T. McConnell),,80,69
394,3,0:01.0,,E. Udoh makes 2-pt dunk at rim,80,71
395,3,0:00.0,,A. Burks misses 2-pt layup from 3 ft,80,71
396,3,0:00.0,,Offensive rebound by E. Udoh,80,71
397,4,11:51.0,,R. Hood misses 3-pt jump shot from 25 ft,80,71
398,4,11:44.0,Defensive rebound by R. Holmes,,80,71
399,4,11:39.0,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),,83,71
400,4,11:23.0,,D. Mitchell misses 2-pt jump shot from 15 ft,83,71
401,4,11:20.0,Defensive rebound by R. Covington,,83,71
402,4,11:14.0,T. McConnell misses 2-pt jump shot from 12 ft,,83,71
403,4,11:10.0,,Defensive rebound by R. Hood,83,71
404,4,11:05.0,,A. Burks misses 2-pt jump shot from 4 ft (block by R. Holmes),83,71
405,4,11:02.0,,Turnover by R. Hood (bad pass),83,71
406,4,11:01.0,,Offensive rebound by T. Sefolosha,83,71
407,4,10:52.0,Shooting foul by E. Udoh (drawn by R. Covington),,83,71
408,4,10:52.0,R. Covington misses free throw 1 of 2,,83,71
409,4,10:52.0,Offensive rebound by Team,,83,71
410,4,10:52.0,,R. Rubio enters the game for A. Burks,83,71
411,4,10:52.0,R. Covington misses free throw 2 of 2,,83,71
412,4,10:50.0,,Defensive rebound by T. Sefolosha,83,71
413,4,10:41.0,,R. Hood misses 3-pt jump shot from 25 ft,83,71
414,4,10:38.0,Defensive rebound by R. Holmes,,83,71
415,4,10:28.0,Shooting foul by E. Udoh (drawn by R. Holmes),,83,71
416,4,10:28.0,R. Holmes misses free throw 1 of 2,,83,71
417,4,10:28.0,Offensive rebound by Team,,83,71
418,4,10:28.0,R. Holmes makes free throw 2 of 2,,84,71
419,4,10:19.0,,D. Mitchell misses 3-pt jump shot from 24 ft,84,71
420,4,10:15.0,Defensive rebound by R. Covington,,84,71
421,4,10:08.0,R. Covington misses 2-pt layup from 2 ft (block by T. Sefolosha),,84,71
422,4,10:05.0,,Defensive rebound by E. Udoh,84,71
423,4,9:58.0,,D. Mitchell makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),84,74
424,4,9:42.0,Turnover by T. McConnell (bad pass; steal by E. Udoh),,84,74
425,4,9:38.0,Philadelphia full timeout,,84,74
426,4,9:38.0,,R. Gobert enters the game for E. Udoh,84,74
427,4,9:37.0,,R. Hood makes 2-pt dunk from 1 ft (assist by R. Rubio),84,76
428,4,9:21.0,R. Covington makes 2-pt layup from 2 ft,,86,76
429,4,9:01.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,86,76
430,4,9:00.0,Defensive rebound by Team,,86,76
431,4,9:00.0,,Loose ball foul by R. Gobert (drawn by R. Holmes),86,76
432,4,9:00.0,,J. Ingles enters the game for T. Sefolosha,86,76
433,4,9:00.0,D. Šarić enters the game for T. McConnell,,86,76
434,4,9:00.0,B. Simmons enters the game for J. Redick,,86,76
435,4,9:00.0,J. Anderson enters the game for R. Covington,,86,76
436,4,8:39.0,B. Simmons misses 2-pt hook shot from 12 ft,,86,76
437,4,8:37.0,,Defensive rebound by Team,86,76
438,4,8:22.0,,R. Hood misses 3-pt jump shot from 22 ft,86,76
439,4,8:19.0,Defensive rebound by D. Šarić,,86,76
440,4,8:10.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,,88,76
441,4,7:52.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),88,78
442,4,7:39.0,J. Anderson makes 2-pt dunk from 2 ft (assist by T. Luwawu-Cabarrot),,90,78
443,4,7:25.0,,R. Rubio misses 3-pt jump shot from 25 ft,90,78
444,4,7:24.0,Defensive rebound by D. Šarić,,90,78
445,4,7:12.0,A. Johnson enters the game for R. Holmes,,90,78
446,4,7:06.0,Turnover by D. Šarić (bad pass; steal by R. Gobert),,90,78
447,4,7:06.0,,Personal foul by B. Simmons (drawn by R. Gobert),90,78
448,4,6:58.0,,D. Mitchell misses 2-pt jump shot from 13 ft,90,78
449,4,6:54.0,Defensive rebound by A. Johnson,,90,78
450,4,6:47.0,Turnover by A. Johnson (turnover),,90,78
451,4,6:47.0,,T. Sefolosha enters the game for R. Hood,90,78
452,4,6:47.0,J. Redick enters the game for J. Anderson,,90,78
453,4,6:47.0,R. Covington enters the game for T. Luwawu-Cabarrot,,90,78
454,4,6:41.0,,D. Mitchell misses 3-pt jump shot from 26 ft,90,78
455,4,6:38.0,Defensive rebound by R. Covington,,90,78
456,4,6:30.0,B. Simmons misses 2-pt jump shot from 12 ft (block by R. Gobert),,90,78
457,4,6:28.0,,Defensive rebound by J. Ingles,90,78
458,4,6:28.0,,Personal foul by R. Covington (drawn by J. Ingles),90,78
459,4,6:28.0,,Utah full timeout,90,78
460,4,6:28.0,T. McConnell enters the game for R. Covington,,90,78
461,4,6:09.0,,D. Mitchell misses 3-pt jump shot from 24 ft,90,78
462,4,6:06.0,Defensive rebound by T. McConnell,,90,78
463,4,5:48.0,Turnover by T. McConnell (lost ball; steal by R. Rubio),,90,78
464,4,5:45.0,,Turnover by R. Rubio (bad pass; steal by B. Simmons),90,78
465,4,5:33.0,J. Redick misses 2-pt jump shot from 17 ft,,90,78
466,4,5:31.0,,Defensive rebound by Team,90,78
467,4,5:18.0,,R. Rubio misses 2-pt jump shot from 4 ft (block by B. Simmons),90,78
468,4,5:12.0,Defensive rebound by J. Redick,,90,78
469,4,5:10.0,D. Šarić makes 3-pt jump shot from 23 ft (assist by T. McConnell),,93,78
470,4,4:55.0,,J. Ingles misses 3-pt jump shot from 25 ft,93,78
471,4,4:52.0,Defensive rebound by D. Šarić,,93,78
472,4,4:44.0,T. McConnell misses 2-pt layup from 2 ft,,93,78
473,4,4:43.0,,Defensive rebound by Team,93,78
474,4,4:43.0,Loose ball foul by A. Johnson (drawn by R. Gobert),,93,78
475,4,4:43.0,,R. Hood enters the game for D. Mitchell,93,78
476,4,4:36.0,,R. Rubio makes 2-pt jump shot from 17 ft,93,80
477,4,4:35.0,Philadelphia full timeout,,93,80
478,4,4:35.0,R. Covington enters the game for T. McConnell,,93,80
479,4,4:14.0,R. Covington makes 2-pt layup from 1 ft (assist by B. Simmons),,95,80
480,4,3:57.0,,R. Rubio misses 3-pt jump shot from 23 ft,95,80
481,4,3:54.0,,Offensive rebound by T. Sefolosha,95,80
482,4,3:50.0,,J. Ingles makes 2-pt layup from 3 ft,95,82
483,4,3:31.0,B. Simmons misses 2-pt jump shot from 12 ft,,95,82
484,4,3:28.0,,Defensive rebound by R. Gobert,95,82
485,4,3:28.0,,Personal foul by B. Simmons (drawn by J. Ingles),95,82
486,4,3:28.0,,Utah full timeout,95,82
487,4,3:28.0,R. Holmes enters the game for A. Johnson,,95,82
488,4,3:20.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Gobert),95,85
489,4,3:05.0,Shooting foul by T. Sefolosha (drawn by R. Holmes),,95,85
490,4,3:05.0,R. Holmes misses free throw 1 of 2,,95,85
491,4,3:05.0,Offensive rebound by Team,,95,85
492,4,3:05.0,,D. Mitchell enters the game for R. Rubio,95,85
493,4,3:05.0,R. Holmes makes free throw 2 of 2,,96,85
494,4,2:55.0,,Personal foul by R. Covington (drawn by R. Hood),96,85
495,4,2:55.0,T. McConnell enters the game for R. Covington,,96,85
496,4,2:55.0,,R. Hood makes free throw 1 of 2,96,86
497,4,2:55.0,,R. Hood misses free throw 2 of 2,96,86
498,4,2:53.0,Defensive rebound by B. Simmons,,96,86
499,4,2:33.0,R. Holmes misses 2-pt hook shot from 5 ft,,96,86
500,4,2:30.0,,Defensive rebound by T. Sefolosha,96,86
501,4,2:24.0,,D. Mitchell misses 3-pt jump shot from 25 ft,96,86
502,4,2:21.0,,Offensive rebound by R. Gobert,96,86
503,4,2:19.0,,J. Ingles misses 3-pt jump shot from 25 ft,96,86
504,4,2:19.0,Defensive rebound by B. Simmons,,96,86
505,4,2:05.0,Turnover by B. Simmons (out of bounds lost ball),,96,86
506,4,1:51.0,,R. Hood misses 2-pt jump shot from 5 ft,96,86
507,4,1:51.0,Defensive rebound by Team,,96,86
508,4,1:51.0,,Loose ball foul by R. Gobert (drawn by T. McConnell),96,86
509,4,1:51.0,T. McConnell makes free throw 1 of 2,,97,86
510,4,1:51.0,T. McConnell makes free throw 2 of 2,,98,86
511,4,1:43.0,,Personal foul by B. Simmons (drawn by R. Gobert),98,86
512,4,1:43.0,,R. Gobert makes free throw 1 of 2,98,87
513,4,1:43.0,,R. Gobert makes free throw 2 of 2,98,88
514,4,1:28.0,J. Redick misses 3-pt jump shot from 24 ft,,98,88
515,4,1:25.0,Offensive rebound by R. Holmes,,98,88
516,4,1:23.0,Turnover by R. Holmes (bad pass; steal by J. Ingles),,98,88
517,4,1:13.0,,D. Mitchell misses 2-pt layup from 2 ft,98,88
518,4,1:11.0,Defensive rebound by D. Šarić,,98,88
519,4,0:52.0,B. Simmons misses 2-pt jump shot from 14 ft,,98,88
520,4,0:50.0,,Defensive rebound by R. Gobert,98,88
521,4,0:47.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by R. Hood),98,90
522,4,0:24.0,B. Simmons misses 2-pt jump shot from 6 ft,,98,90
523,4,0:20.0,,Defensive rebound by Team,98,90
524,4,0:18.0,,Personal foul by B. Simmons (drawn by R. Gobert),98,90
525,4,0:18.0,,R. Gobert makes free throw 1 of 2,98,91
526,4,0:18.0,,R. Gobert makes free throw 2 of 2,98,92
527,4,0:18.0,Philadelphia full timeout,,98,92
528,4,0:18.0,T. Luwawu-Cabarrot enters the game for R. Holmes,,98,92
529,4,0:14.0,Personal foul by T. Sefolosha (drawn by J. Redick),,98,92
530,4,0:14.0,J. Redick makes free throw 1 of 2,,99,92
531,4,0:14.0,J. Redick makes free throw 2 of 2,,100,92
532,4,0:14.0,,Utah full timeout,100,92
533,4,0:14.0,,R. Rubio enters the game for T. Sefolosha,100,92
534,4,0:12.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by R. Rubio),100,95
535,4,0:12.0,Turnover by B. Simmons (bad pass),,100,95
536,4,0:10.0,,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),100,97
537,4,0:10.0,Personal foul by D. Mitchell (drawn by D. Šarić),,100,97
538,4,0:10.0,D. Šarić makes free throw 1 of 2,,101,97
539,4,0:10.0,D. Šarić makes free throw 2 of 2,,102,97
540,4,0:04.0,,D. Mitchell misses 2-pt layup from 2 ft,102,97
541,4,0:03.0,Defensive rebound by B. Simmons,,102,97
542,4,0:03.0,Personal foul by R. Rubio (drawn by B. Simmons),,102,97
543,4,0:03.0,B. Simmons makes free throw 1 of 2,,103,97
544,4,0:03.0,B. Simmons makes free throw 2 of 2,,104,97
545,4,0:00.0,,R. Hood misses 3-pt jump shot from 36 ft,104,97
546,4,0:00.0,,Offensive rebound by Team,104,97
