,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ATLANTA_ACTION,HOUSTON_SCORE,ATLANTA_SCORE
379,4,6:25.0,C. Capela misses 2-pt layup from 1 ft (block by D. Dedmon),,113,85
380,4,6:24.0,,Defensive rebound by Team,113,85
381,4,6:24.0,,N. Brussino enters the game for T. Prince,113,85
382,4,6:24.0,,L. Babbitt enters the game for J. Collins,113,85
383,4,6:09.0,,I. Taylor misses 2-pt jump shot from 11 ft,113,85
384,4,6:07.0,Defensive rebound by C. Capela,,113,85
385,4,6:05.0,T. Ariza misses 3-pt jump shot from 24 ft,,113,85
386,4,5:58.0,,Defensive rebound by D. Dedmon,113,85
387,4,5:45.0,,D. Dedmon makes 2-pt jump shot from 18 ft,113,87
388,4,5:35.0,Z. Qi misses 3-pt jump shot from 25 ft,,113,87
389,4,5:31.0,,Defensive rebound by I. Taylor,113,87
390,4,5:25.0,,I. Taylor makes 2-pt layup from 3 ft,113,89
391,4,5:08.0,Personal foul by D. Dedmon (drawn by Z. Qi),,113,89
392,4,5:08.0,Z. Qi makes free throw 1 of 2,,114,89
393,4,5:08.0,,J. Collins enters the game for D. Dedmon,114,89
394,4,5:08.0,B. Brown enters the game for T. Ariza,,114,89
395,4,5:08.0,Z. Qi makes free throw 2 of 2,,115,89
396,4,4:52.0,,T. Dorsey makes 2-pt layup from 2 ft,115,91
397,4,4:39.0,C. Capela makes 2-pt jump shot from 3 ft (assist by E. Gordon),,117,91
398,4,4:26.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by J. Collins),117,94
399,4,4:10.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,117,94
400,4,4:07.0,,Defensive rebound by J. Collins,117,94
401,4,3:57.0,,I. Taylor makes 2-pt layup from 7 ft,117,96
402,4,3:57.0,Houston full timeout,,117,96
403,4,3:57.0,D. Jackson enters the game for E. Gordon,,117,96
404,4,3:57.0,T. Black enters the game for C. Capela,,117,96
405,4,3:41.0,T. Black misses 3-pt jump shot from 26 ft,,117,96
406,4,3:39.0,,Defensive rebound by L. Babbitt,117,96
407,4,3:24.0,,N. Brussino misses 3-pt jump shot from 25 ft,117,96
408,4,3:21.0,Defensive rebound by Team,,117,96
409,4,3:00.0,B. Brown misses 3-pt jump shot from 25 ft (block by I. Taylor),,117,96
410,4,2:57.0,,Defensive rebound by J. Collins,117,96
411,4,2:49.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by I. Taylor),117,99
412,4,2:23.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by T. Black),,119,99
413,4,2:09.0,,J. Collins misses 2-pt layup from 1 ft,119,99
414,4,2:08.0,,Offensive rebound by J. Collins,119,99
415,4,1:56.0,,Turnover by T. Dorsey (bad pass; steal by L. Mbah a Moute),119,99
416,4,1:38.0,Turnover by D. Jackson (traveling),,119,99
417,4,1:23.0,,I. Taylor makes 2-pt jump shot from 4 ft,119,101
418,4,1:07.0,B. Brown misses 3-pt jump shot from 26 ft,,119,101
419,4,1:04.0,,Defensive rebound by N. Brussino,119,101
420,4,0:49.0,,T. Dorsey makes 3-pt jump shot from 24 ft,119,104
421,4,0:37.0,Z. Qi misses 2-pt jump shot from 10 ft,,119,104
422,4,0:34.0,,Defensive rebound by J. Collins,119,104
423,4,0:25.0,,Turnover by T. Dorsey (bad pass; steal by D. Jackson),119,104
424,4,0:23.0,Turnover by D. Jackson (bad pass; steal by I. Taylor),,119,104
425,4,0:10.0,,I. Taylor misses 3-pt jump shot from 25 ft,119,104
426,4,0:08.0,,Offensive rebound by Team,119,104
427,4,0:08.0,Loose ball foul by Z. Qi (drawn by J. Collins),,119,104
428,4,0:02.0,,T. Dorsey misses 2-pt jump shot from 20 ft,119,104
429,4,0:02.0,,Offensive rebound by Team,119,104
