,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
376,4,7:05.0,,A. Crabbe makes 2-pt jump shot from 6 ft (assist by R. Hollis-Jefferson),79,81
377,4,6:52.0,J. Richardson makes 2-pt layup from 2 ft (assist by G. Dragić),,81,81
378,4,6:42.0,,A. Crabbe misses 3-pt jump shot from 22 ft,81,81
379,4,6:39.0,Defensive rebound by J. Richardson,,81,81
380,4,6:27.0,H. Whiteside makes 2-pt hook shot from 6 ft (assist by J. Richardson),,83,81
381,4,6:26.0,,Brooklyn full timeout,83,81
382,4,6:26.0,,Q. Acy enters the game for J. Allen,83,81
383,4,6:16.0,,A. Crabbe misses 3-pt jump shot from 22 ft,83,81
384,4,6:14.0,Defensive rebound by K. Olynyk,,83,81
385,4,5:50.0,G. Dragić misses 3-pt jump shot from 28 ft (block by D. Carroll),,83,81
386,4,5:48.0,,Defensive rebound by S. Dinwiddie,83,81
387,4,5:48.0,,Turnover by S. Dinwiddie (bad pass),83,81
388,4,5:39.0,G. Dragić misses 2-pt jump shot from 20 ft,,83,81
389,4,5:37.0,Offensive rebound by H. Whiteside,,83,81
390,4,5:37.0,Shooting foul by D. Carroll (drawn by H. Whiteside),,83,81
391,4,5:37.0,H. Whiteside makes free throw 1 of 2,,84,81
392,4,5:37.0,H. Whiteside misses free throw 2 of 2,,84,81
393,4,5:35.0,,Defensive rebound by S. Dinwiddie,84,81
394,4,5:17.0,,Shooting foul by G. Dragić (drawn by D. Carroll),84,81
395,4,5:17.0,,D. Carroll makes free throw 1 of 3,84,82
396,4,5:17.0,,D. Carroll makes free throw 2 of 3,84,83
397,4,5:17.0,,C. LeVert enters the game for R. Hollis-Jefferson,84,83
398,4,5:17.0,,D. Carroll makes free throw 3 of 3,84,84
399,4,5:00.0,K. Olynyk makes 2-pt jump shot from 7 ft (assist by J. Richardson),,86,84
400,4,4:47.0,,D. Carroll makes 2-pt layup from 2 ft (assist by A. Crabbe),86,86
401,4,4:34.0,H. Whiteside misses 2-pt jump shot from 14 ft,,86,86
402,4,4:31.0,,Defensive rebound by A. Crabbe,86,86
403,4,4:19.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),86,89
404,4,4:17.0,Miami full timeout,,86,89
405,4,4:17.0,,J. Harris enters the game for A. Crabbe,86,89
406,4,4:17.0,W. Ellington enters the game for K. Olynyk,,86,89
407,4,4:17.0,J. Johnson enters the game for J. Winslow,,86,89
408,4,3:57.0,Turnover by W. Ellington (lost ball; steal by C. LeVert),,86,89
409,4,3:45.0,,J. Harris misses 3-pt jump shot from 22 ft,86,89
410,4,3:43.0,Defensive rebound by J. Johnson,,86,89
411,4,3:35.0,Shooting foul by Q. Acy (drawn by J. Johnson),,86,89
412,4,3:35.0,J. Johnson makes free throw 1 of 2,,87,89
413,4,3:35.0,J. Johnson misses free throw 2 of 2,,87,89
414,4,3:32.0,,Defensive rebound by D. Carroll,87,89
415,4,3:13.0,,S. Dinwiddie makes 2-pt layup from 1 ft,87,91
416,4,2:50.0,G. Dragić makes 2-pt jump shot from 6 ft,,89,91
417,4,2:26.0,,C. LeVert misses 3-pt jump shot from 24 ft,89,91
418,4,2:23.0,Defensive rebound by W. Ellington,,89,91
419,4,2:03.0,J. Johnson makes 2-pt jump shot from 5 ft,,91,91
420,4,1:38.0,,S. Dinwiddie makes 2-pt dunk from 1 ft,91,93
421,4,1:18.0,W. Ellington misses 2-pt jump shot from 14 ft,,91,93
422,4,1:16.0,,Defensive rebound by C. LeVert,91,93
423,4,0:57.0,,C. LeVert makes 2-pt layup from 2 ft,91,95
424,4,0:57.0,Miami full timeout,,91,95
425,4,0:57.0,K. Olynyk enters the game for H. Whiteside,,91,95
426,4,0:56.0,W. Ellington misses 2-pt layup from 3 ft,,91,95
427,4,0:54.0,,Defensive rebound by S. Dinwiddie,91,95
428,4,0:34.0,,C. LeVert makes 2-pt jump shot from 14 ft,91,97
429,4,0:28.0,Turnover by J. Johnson (bad pass),,91,97
430,4,0:22.0,,Turnover by C. LeVert (turnover),91,97
431,4,0:22.0,Miami full timeout,,91,97
432,4,0:18.0,G. Dragić makes 2-pt layup from 1 ft,,93,97
433,4,0:17.0,,Personal take foul by W. Ellington (drawn by S. Dinwiddie),93,97
434,4,0:17.0,,S. Dinwiddie makes free throw 1 of 2,93,98
435,4,0:17.0,,S. Dinwiddie makes free throw 2 of 2,93,99
436,4,0:11.0,J. Johnson makes 2-pt layup from 1 ft,,95,99
437,4,0:11.0,,Brooklyn full timeout,95,99
438,4,0:11.0,D. Jones enters the game for K. Olynyk,,95,99
439,4,0:11.0,,A. Crabbe enters the game for C. LeVert,95,99
440,4,0:04.0,,S. Dinwiddie makes 2-pt layup from 1 ft (assist by A. Crabbe),95,101
441,4,0:01.0,J. Johnson misses 3-pt jump shot from 25 ft,,95,101
442,4,0:00.0,,Defensive rebound by Q. Acy,95,101
