,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
384,4,6:50.0,,M. Plumlee makes 2-pt layup from 1 ft,95,92
385,4,6:32.0,K. Kuzma misses 3-pt jump shot from 25 ft,,95,92
386,4,6:28.0,,Defensive rebound by W. Barton,95,92
387,4,6:21.0,,E. Mudiay misses 2-pt layup from 2 ft,95,92
388,4,6:19.0,Defensive rebound by K. Kuzma,,95,92
389,4,6:13.0,Personal block foul by M. Plumlee (drawn by J. Randle),,95,92
390,4,6:08.0,B. Ingram misses 2-pt jump shot from 11 ft,,95,92
391,4,6:05.0,,Defensive rebound by Team,95,92
392,4,5:55.0,,Shooting block foul by K. Kuzma (drawn by T. Lyles),95,92
393,4,5:55.0,,T. Lyles makes free throw 2 of 2,95,93
394,4,5:55.0,,T. Lyles makes free throw 1 of 2,95,94
395,4,5:41.0,K. Kuzma makes 3-pt jump shot from 23 ft (assist by J. Randle),,98,94
396,4,5:19.0,,M. Plumlee makes 2-pt jump shot from 4 ft,98,96
397,4,5:19.0,,Shooting foul by K. Kuzma (drawn by M. Plumlee),98,96
398,4,5:19.0,,M. Plumlee misses free throw 1 of 1,98,96
399,4,5:15.0,Defensive rebound by B. Ingram,,98,96
400,4,5:02.0,Turnover by J. Randle (lost ball; steal by G. Harris),,98,96
401,4,4:52.0,,W. Barton makes 2-pt layup from 2 ft (assist by G. Harris),98,98
402,4,4:51.0,LA Lakers full timeout,,98,98
403,4,4:51.0,,J. Murray enters the game for E. Mudiay,98,98
404,4,4:51.0,L. Ball enters the game for J. Hart,,98,98
405,4,4:51.0,L. Nance enters the game for J. Randle,,98,98
406,4,4:37.0,Turnover by J. Clarkson (lost ball; steal by G. Harris),,98,98
407,4,4:33.0,,W. Barton makes 2-pt layup from 2 ft (assist by G. Harris),98,100
408,4,4:10.0,K. Kuzma misses 3-pt jump shot from 24 ft,,98,100
409,4,4:07.0,Offensive rebound by L. Nance,,98,100
410,4,4:05.0,L. Ball misses 3-pt jump shot from 25 ft,,98,100
411,4,4:00.0,Offensive rebound by J. Clarkson,,98,100
412,4,3:57.0,B. Ingram makes 2-pt layup from 1 ft,,100,100
413,4,3:43.0,,Shooting foul by L. Nance (drawn by W. Barton),100,100
414,4,3:43.0,,W. Barton makes free throw 1 of 2,100,101
415,4,3:43.0,,W. Barton makes free throw 2 of 2,100,102
416,4,3:30.0,Offensive foul by L. Nance (drawn by W. Barton),,100,102
417,4,3:30.0,Turnover by L. Nance (offensive foul),,100,102
418,4,3:17.0,,Turnover by W. Barton (discontinued dribble),100,102
419,4,3:04.0,K. Kuzma misses 2-pt jump shot from 19 ft,,100,102
420,4,3:01.0,,Defensive rebound by W. Barton,100,102
421,4,2:50.0,,Personal foul by J. Clarkson (drawn by G. Harris),100,102
422,4,2:41.0,,J. Murray makes 3-pt jump shot from 25 ft,100,105
423,4,2:31.0,,Offensive charge foul by L. Ball (drawn by J. Murray),100,105
424,4,2:31.0,Turnover by L. Ball (offensive foul),,100,105
425,4,2:24.0,,Shooting foul by L. Ball,100,105
426,4,2:24.0,,J. Murray makes free throw 1 of 2,100,106
427,4,2:24.0,J. Randle enters the game for L. Nance,,100,106
428,4,2:24.0,LA Lakers full timeout,,100,106
429,4,2:24.0,Technical foul by L. Ball,,100,106
430,4,2:24.0,,J. Murray misses technical free throw,100,106
431,4,2:24.0,,Offensive rebound by Team,100,106
432,4,2:24.0,,J. Murray makes free throw 1 of 1,100,107
433,4,2:02.0,Turnover by B. Ingram (lost ball; steal by W. Barton),,100,107
434,4,1:37.0,,T. Lyles makes 2-pt layup from 2 ft (assist by M. Plumlee),100,109
435,4,1:28.0,B. Ingram misses 3-pt jump shot from 22 ft,,100,109
436,4,1:25.0,,Defensive rebound by T. Lyles,100,109
437,4,1:08.0,,J. Murray misses 2-pt layup from 3 ft,100,109
438,4,1:06.0,,Offensive rebound by M. Plumlee,100,109
439,4,1:05.0,,M. Plumlee misses 2-pt layup from 1 ft,100,109
440,4,1:05.0,Defensive rebound by J. Randle,,100,109
441,4,1:03.0,Turnover by J. Randle (bad pass),,100,109
442,4,0:44.0,,W. Barton makes 2-pt layup from 2 ft,100,111
443,4,0:37.0,J. Clarkson misses 3-pt jump shot from 24 ft,,100,111
444,4,0:34.0,,Defensive rebound by W. Barton,100,111
445,4,0:20.0,,Personal take foul by B. Ingram (drawn by W. Barton),100,111
446,4,0:20.0,,W. Barton makes free throw 1 of 2,100,112
447,4,0:20.0,,W. Barton makes free throw 2 of 2,100,113
448,4,0:14.0,K. Kuzma misses 2-pt layup from 3 ft (block by T. Lyles),,100,113
449,4,0:11.0,,Defensive rebound by M. Plumlee,100,113
450,4,0:03.0,,Personal foul by J. Randle (drawn by J. Murray),100,113
451,4,0:03.0,,J. Murray makes free throw 1 of 2,100,114
452,4,0:03.0,,J. Murray makes free throw 2 of 2,100,115
