,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
386,4,3:19.0,T. Lyles enters the game for W. Chandler,,100,105
387,4,3:10.0,G. Harris misses 2-pt jump shot from 19 ft,,100,105
388,4,3:06.0,,Defensive rebound by K. Towns,100,105
389,4,2:54.0,,A. Wiggins makes 3-pt jump shot from 27 ft (assist by J. Teague),100,108
390,4,2:54.0,,Shooting foul by W. Barton (drawn by A. Wiggins),100,108
391,4,2:54.0,,A. Wiggins makes free throw 1 of 1,100,109
392,4,2:46.0,W. Barton misses 2-pt layup from 4 ft (block by K. Towns),,100,109
393,4,2:42.0,Offensive rebound by N. Jokić,,100,109
394,4,2:41.0,N. Jokić makes 2-pt layup at rim,,102,109
395,4,2:22.0,,A. Wiggins misses 3-pt jump shot from 25 ft,102,109
396,4,2:19.0,Defensive rebound by T. Lyles,,102,109
397,4,2:10.0,J. Murray misses 2-pt layup from 2 ft,,102,109
398,4,2:07.0,,Defensive rebound by J. Teague,102,109
399,4,2:00.0,,K. Towns misses 2-pt jump shot from 16 ft,102,109
400,4,1:58.0,Defensive rebound by T. Lyles,,102,109
401,4,1:54.0,W. Barton makes 2-pt layup at rim,,104,109
402,4,1:54.0,Shooting foul by K. Towns (drawn by W. Barton),,104,109
403,4,1:54.0,,J. Crawford enters the game for K. Towns,104,109
404,4,1:54.0,W. Barton makes free throw 1 of 1,,105,109
405,4,1:40.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),105,111
406,4,1:23.0,J. Murray makes 2-pt jump shot from 10 ft,,107,111
407,4,1:01.0,,J. Butler misses 2-pt jump shot from 13 ft,107,111
408,4,0:58.0,Defensive rebound by T. Lyles,,107,111
409,4,0:51.0,W. Barton makes 3-pt jump shot from 24 ft,,110,111
410,4,0:51.0,,Minnesota full timeout,110,111
411,4,0:32.0,,J. Butler makes 2-pt jump shot from 10 ft,110,113
412,4,0:22.0,Personal foul by J. Teague (drawn by J. Murray),,110,113
413,4,0:22.0,J. Murray makes free throw 1 of 2,,111,113
414,4,0:22.0,T. Craig enters the game for N. Jokić,,111,113
415,4,0:22.0,J. Murray makes free throw 2 of 2,,112,113
416,4,0:22.0,,Minnesota full timeout,112,113
417,4,0:16.0,N. Jokić enters the game for T. Craig,,112,113
418,4,0:13.0,,Personal foul by W. Barton (drawn by T. Gibson),112,113
419,4,0:13.0,,M. Georges-Hunt enters the game for J. Teague,112,113
420,4,0:13.0,W. Chandler enters the game for J. Murray,,112,113
421,4,0:13.0,,T. Gibson misses free throw 1 of 2,112,113
422,4,0:13.0,,Offensive rebound by Team,112,113
423,4,0:13.0,,T. Gibson makes free throw 2 of 2,112,114
424,4,0:13.0,Denver full timeout,,112,114
425,4,0:13.0,J. Murray enters the game for W. Chandler,,112,114
426,4,0:05.0,Shooting foul by A. Wiggins (drawn by W. Barton),,112,114
427,4,0:05.0,W. Barton makes free throw 1 of 2,,113,114
428,4,0:05.0,,T. Jones enters the game for M. Georges-Hunt,113,114
429,4,0:05.0,T. Craig enters the game for N. Jokić,,113,114
430,4,0:05.0,W. Barton makes free throw 2 of 2,,114,114
431,4,0:00.0,,J. Butler misses 3-pt jump shot from 46 ft,114,114
432,4,0:00.0,,Offensive rebound by Team,114,114
433,1OT,4:42.0,,J. Butler misses 2-pt jump shot from 9 ft,114,114
434,1OT,4:40.0,Defensive rebound by T. Lyles,,114,114
435,1OT,4:36.0,Personal foul by T. Gibson (drawn by N. Jokić),,114,114
436,1OT,4:27.0,Personal foul by T. Gibson (drawn by N. Jokić),,114,114
437,1OT,4:27.0,,G. Dieng enters the game for T. Gibson,114,114
438,1OT,4:25.0,G. Harris makes 3-pt jump shot from 24 ft (assist by W. Barton),,117,114
439,1OT,4:12.0,,Shooting foul by T. Lyles (drawn by J. Butler),117,114
440,1OT,4:12.0,,J. Butler makes free throw 1 of 2,117,115
441,1OT,4:12.0,,J. Butler makes free throw 2 of 2,117,116
442,1OT,4:04.0,N. Jokić makes 2-pt jump shot from 18 ft (assist by J. Murray),,119,116
443,1OT,3:44.0,,Turnover by T. Jones (bad pass),119,116
444,1OT,3:31.0,N. Jokić misses 2-pt hook shot from 6 ft,,119,116
445,1OT,3:30.0,,Defensive rebound by T. Jones,119,116
446,1OT,3:20.0,,Shooting foul by G. Harris (drawn by J. Butler),119,116
447,1OT,3:20.0,,J. Butler misses free throw 1 of 3,119,116
448,1OT,3:20.0,,Offensive rebound by Team,119,116
449,1OT,3:20.0,,J. Butler makes free throw 2 of 3,119,117
450,1OT,3:20.0,,J. Butler makes free throw 3 of 3,119,118
451,1OT,2:55.0,T. Lyles makes 2-pt dunk from 1 ft (assist by J. Murray),,121,118
452,1OT,2:36.0,,J. Butler makes 3-pt jump shot from 26 ft,121,121
453,1OT,2:12.0,T. Lyles makes 2-pt dunk from 3 ft (assist by W. Barton),,123,121
454,1OT,1:46.0,,Shooting foul by T. Lyles (drawn by J. Butler),123,121
455,1OT,1:46.0,,J. Butler makes free throw 1 of 2,123,122
456,1OT,1:46.0,,M. Georges-Hunt enters the game for T. Jones,123,122
457,1OT,1:46.0,,J. Butler makes free throw 2 of 2,123,123
458,1OT,1:29.0,N. Jokić misses 2-pt jump shot from 19 ft,,123,123
459,1OT,1:27.0,,Defensive rebound by J. Butler,123,123
460,1OT,1:14.0,,J. Butler makes 2-pt jump shot from 13 ft,123,125
461,1OT,1:14.0,Denver full timeout,,123,125
462,1OT,1:06.0,Shooting foul by A. Wiggins (drawn by N. Jokić),,123,125
463,1OT,1:06.0,N. Jokić makes free throw 1 of 2,,124,125
464,1OT,1:06.0,,T. Jones enters the game for M. Georges-Hunt,124,125
465,1OT,1:06.0,N. Jokić makes free throw 2 of 2,,125,125
466,1OT,1:06.0,,Minnesota full timeout,125,125
467,1OT,1:06.0,W. Chandler enters the game for N. Jokić,,125,125
468,1OT,0:47.0,,J. Crawford makes 2-pt jump shot from 18 ft (assist by J. Butler),125,127
469,1OT,0:47.0,Denver full timeout,,125,127
470,1OT,0:47.0,,M. Georges-Hunt enters the game for T. Jones,125,127
471,1OT,0:47.0,N. Jokić enters the game for W. Chandler,,125,127
472,1OT,0:39.0,J. Murray misses 3-pt jump shot from 26 ft,,125,127
473,1OT,0:35.0,,Defensive rebound by J. Butler,125,127
474,1OT,0:16.0,,Personal foul by T. Lyles (drawn by J. Butler),125,127
475,1OT,0:16.0,,J. Butler makes free throw 1 of 2,125,128
476,1OT,0:16.0,,J. Butler misses free throw 2 of 2,125,128
477,1OT,0:16.0,Defensive rebound by W. Barton,,125,128
478,1OT,0:00.0,T. Lyles misses 3-pt jump shot from 27 ft,,125,128
479,1OT,0:00.0,,Defensive rebound by G. Dieng,125,128
