,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
381,4,1:06.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Smart),95,93
382,4,0:49.0,V. Oladipo misses 2-pt jump shot from 18 ft,,95,93
383,4,0:47.0,,Defensive rebound by M. Smart,95,93
384,4,0:36.0,,Shooting foul by B. Bogdanović (drawn by J. Tatum),95,93
385,4,0:36.0,,J. Tatum makes free throw 1 of 2,95,94
386,4,0:36.0,,S. Ojeleye enters the game for D. Theis,95,94
387,4,0:36.0,,J. Tatum makes free throw 2 of 2,95,95
388,4,0:36.0,Indiana full timeout,,95,95
389,4,0:36.0,D. Collison enters the game for T. Young,,95,95
390,4,0:21.0,M. Turner makes 2-pt layup from 3 ft,,97,95
391,4,0:21.0,,Boston full timeout,97,95
392,4,0:21.0,,D. Theis enters the game for S. Ojeleye,97,95
393,4,0:21.0,T. Young enters the game for D. Collison,,97,95
394,4,0:15.0,,T. Rozier misses 2-pt layup from 11 ft,97,95
395,4,0:12.0,Defensive rebound by C. Joseph,,97,95
396,4,0:11.0,Personal take foul by T. Rozier (drawn by C. Joseph),,97,95
397,4,0:11.0,Indiana full timeout,,97,95
398,4,0:11.0,,K. Allen enters the game for D. Theis,97,95
399,4,0:11.0,D. Collison enters the game for T. Young,,97,95
400,4,0:10.0,Personal take foul by J. Tatum (drawn by V. Oladipo),,97,95
401,4,0:10.0,V. Oladipo makes free throw 1 of 2,,98,95
402,4,0:10.0,,S. Ojeleye enters the game for K. Allen,98,95
403,4,0:10.0,T. Young enters the game for D. Collison,,98,95
404,4,0:10.0,V. Oladipo makes free throw 2 of 2,,99,95
405,4,0:05.0,,M. Smart misses 3-pt jump shot from 26 ft,99,95
406,4,0:02.0,,Offensive rebound by Team,99,95
407,4,0:01.0,,J. Tatum makes 2-pt layup from 3 ft (assist by M. Smart),99,97
408,4,0:01.0,,Personal foul by V. Oladipo (drawn by M. Morris),99,97
409,4,0:01.0,Turnover by V. Oladipo (turnover),,99,97
410,4,0:00.0,,T. Rozier misses 2-pt jump shot from 20 ft,99,97
411,4,0:00.0,,Offensive rebound by Team,99,97
