,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
385,4,5:57.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by K. Kuzma),,79,83
386,4,5:57.0,Shooting foul by D. Powell (drawn by K. Caldwell-Pope),,79,83
387,4,5:57.0,J. Randle enters the game for L. Nance,,79,83
388,4,5:57.0,K. Caldwell-Pope makes free throw 1 of 1,,80,83
389,4,5:46.0,,W. Matthews misses 3-pt jump shot from 25 ft,80,83
390,4,5:45.0,Defensive rebound by Team,,80,83
391,4,5:32.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by L. Ball),,82,83
392,4,5:13.0,,H. Barnes misses 3-pt jump shot from 23 ft,82,83
393,4,5:13.0,Defensive rebound by K. Kuzma,,82,83
394,4,5:03.0,J. Clarkson misses 3-pt jump shot from 25 ft,,82,83
395,4,5:03.0,,Defensive rebound by H. Barnes,82,83
396,4,4:47.0,,W. Matthews misses 2-pt jump shot from 12 ft,82,83
397,4,4:47.0,Defensive rebound by L. Ball,,82,83
398,4,4:40.0,K. Kuzma makes 2-pt jump shot from 5 ft (assist by L. Ball),,84,83
399,4,4:22.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,84,83
400,4,4:22.0,Defensive rebound by J. Randle,,84,83
401,4,3:59.0,Shooting foul by D. Powell (drawn by J. Randle),,84,83
402,4,3:59.0,,Dallas full timeout,84,83
403,4,3:59.0,J. Randle misses free throw 1 of 2,,84,83
404,4,3:59.0,Offensive rebound by Team,,84,83
405,4,3:59.0,J. Randle makes free throw 2 of 2,,85,83
406,4,3:41.0,,H. Barnes makes 2-pt jump shot from 13 ft,85,85
407,4,3:24.0,K. Kuzma misses 2-pt jump shot from 5 ft,,85,85
408,4,3:24.0,Offensive rebound by J. Randle,,85,85
409,4,3:24.0,Turnover by J. Randle (out of bounds lost ball),,85,85
410,4,3:12.0,,Y. Ferrell makes 2-pt layup from 1 ft,85,87
411,4,2:53.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,88,87
412,4,2:26.0,,D. Smith misses 3-pt jump shot from 22 ft,88,87
413,4,2:23.0,Defensive rebound by K. Kuzma,,88,87
414,4,2:02.0,J. Clarkson makes 2-pt jump shot from 13 ft,,90,87
415,4,1:42.0,,H. Barnes misses 2-pt jump shot from 7 ft,90,87
416,4,1:38.0,Defensive rebound by J. Randle,,90,87
417,4,1:25.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),,92,87
418,4,1:25.0,,Dallas full timeout,92,87
419,4,1:25.0,,D. Nowitzki enters the game for D. Powell,92,87
420,4,1:17.0,,Shooting foul by J. Randle (drawn by H. Barnes),92,87
421,4,1:17.0,,H. Barnes makes free throw 1 of 2,92,88
422,4,1:17.0,,D. Powell enters the game for D. Nowitzki,92,88
423,4,1:17.0,,H. Barnes makes free throw 2 of 2,92,89
424,4,1:00.0,J. Clarkson makes 2-pt jump shot from 22 ft,,94,89
425,4,0:49.0,,H. Barnes makes 2-pt jump shot from 16 ft,94,91
426,4,0:30.0,J. Randle misses 2-pt jump shot from 7 ft,,94,91
427,4,0:27.0,,Defensive rebound by D. Powell,94,91
428,4,0:14.0,,D. Smith makes 2-pt layup from 1 ft,94,93
429,4,0:12.0,Personal take foul by H. Barnes (drawn by K. Caldwell-Pope),,94,93
430,4,0:11.0,Personal take foul by Y. Ferrell (drawn by K. Caldwell-Pope),,94,93
431,4,0:11.0,K. Caldwell-Pope misses free throw 1 of 2,,94,93
432,4,0:11.0,Offensive rebound by Team,,94,93
433,4,0:11.0,,S. Mejri enters the game for Y. Ferrell,94,93
434,4,0:11.0,K. Caldwell-Pope makes free throw 2 of 2,,95,93
435,4,0:11.0,,Dallas full timeout,95,93
436,4,0:11.0,,D. Nowitzki enters the game for D. Powell,95,93
437,4,0:11.0,,Y. Ferrell enters the game for S. Mejri,95,93
438,4,0:11.0,J. Hart enters the game for J. Clarkson,,95,93
439,4,0:05.0,,H. Barnes makes 2-pt jump shot from 5 ft,95,95
440,4,0:05.0,LA Lakers full timeout,,95,95
441,4,0:05.0,,D. Powell enters the game for D. Nowitzki,95,95
442,4,0:05.0,J. Clarkson enters the game for J. Hart,,95,95
443,4,0:00.0,L. Ball misses 2-pt jump shot from 20 ft,,95,95
444,4,0:00.0,Offensive rebound by Team,,95,95
445,1OT,4:39.0,,H. Barnes misses 2-pt jump shot from 18 ft,95,95
446,1OT,4:35.0,Defensive rebound by J. Clarkson,,95,95
447,1OT,4:23.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Ball),,98,95
448,1OT,4:03.0,,H. Barnes misses 2-pt jump shot from 5 ft,98,95
449,1OT,4:00.0,,Offensive rebound by Y. Ferrell,98,95
450,1OT,3:58.0,,Y. Ferrell makes 2-pt jump shot from 15 ft,98,97
451,1OT,3:39.0,L. Ball makes 2-pt layup from 1 ft,,100,97
452,1OT,3:25.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Smith),100,97
453,1OT,3:25.0,,D. Smith makes free throw 1 of 2,100,98
454,1OT,3:25.0,,D. Smith makes free throw 2 of 2,100,99
455,1OT,3:14.0,K. Kuzma misses 2-pt jump shot from 15 ft,,100,99
456,1OT,3:11.0,,Defensive rebound by Y. Ferrell,100,99
457,1OT,2:58.0,,Turnover by D. Smith (out of bounds lost ball),100,99
458,1OT,2:35.0,J. Randle makes 2-pt jump shot from 6 ft,,102,99
459,1OT,2:17.0,,D. Smith misses 3-pt jump shot from 24 ft,102,99
460,1OT,2:13.0,Defensive rebound by K. Kuzma,,102,99
461,1OT,2:00.0,J. Clarkson makes 2-pt jump shot from 13 ft,,104,99
462,1OT,1:44.0,,Personal block foul by L. Ball (drawn by Y. Ferrell),104,99
463,1OT,1:30.0,,H. Barnes misses 2-pt jump shot from 10 ft,104,99
464,1OT,1:30.0,,Offensive rebound by Team,104,99
465,1OT,1:30.0,,Turnover by Team (shot clock),104,99
466,1OT,1:16.0,J. Clarkson misses 3-pt jump shot from 25 ft,,104,99
467,1OT,1:14.0,,Defensive rebound by Y. Ferrell,104,99
468,1OT,1:11.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,104,99
469,1OT,1:08.0,Defensive rebound by J. Clarkson,,104,99
470,1OT,0:48.0,Offensive foul by J. Randle (drawn by W. Matthews),,104,99
471,1OT,0:48.0,Turnover by J. Randle (offensive foul),,104,99
472,1OT,0:48.0,,Dallas full timeout,104,99
473,1OT,0:42.0,,Shooting foul by K. Caldwell-Pope (drawn by W. Matthews),104,99
474,1OT,0:42.0,,W. Matthews makes free throw 1 of 2,104,100
475,1OT,0:42.0,,W. Matthews makes free throw 2 of 2,104,101
476,1OT,0:19.0,L. Ball misses 2-pt jump shot from 3 ft,,104,101
477,1OT,0:18.0,Offensive rebound by J. Randle,,104,101
478,1OT,0:18.0,J. Randle makes 2-pt jump shot from 2 ft,,106,101
479,1OT,0:18.0,,Dallas full timeout,106,101
480,1OT,0:18.0,,D. Nowitzki enters the game for D. Smith,106,101
481,1OT,0:18.0,J. Hart enters the game for J. Clarkson,,106,101
482,1OT,0:12.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,106,101
483,1OT,0:09.0,Defensive rebound by J. Hart,,106,101
484,1OT,0:09.0,Personal take foul by D. Powell (drawn by J. Hart),,106,101
485,1OT,0:09.0,J. Clarkson enters the game for J. Hart,,106,101
486,1OT,0:08.0,Personal take foul by W. Matthews (drawn by K. Caldwell-Pope),,106,101
487,1OT,0:08.0,K. Caldwell-Pope misses free throw 1 of 2,,106,101
488,1OT,0:08.0,Offensive rebound by Team,,106,101
489,1OT,0:08.0,K. Caldwell-Pope makes free throw 2 of 2,,107,101
490,1OT,0:04.0,,H. Barnes misses 3-pt jump shot from 28 ft,107,101
491,1OT,0:00.0,Defensive rebound by K. Kuzma,,107,101
