,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MINNESOTA_ACTION,ORLANDO_SCORE,MINNESOTA_SCORE
387,4,7:39.0,Defensive rebound by N. Vučević,,95,107
388,4,7:33.0,T. Ross misses 3-pt jump shot from 24 ft,,95,107
389,4,7:30.0,,Defensive rebound by K. Towns,95,107
390,4,7:12.0,,A. Wiggins misses 2-pt layup from 1 ft,95,107
391,4,7:10.0,Defensive rebound by Team,,95,107
392,4,6:57.0,E. Fournier makes 2-pt jump shot from 22 ft,,97,107
393,4,6:39.0,,A. Wiggins misses 2-pt jump shot from 8 ft,97,107
394,4,6:37.0,,Offensive rebound by Team,97,107
395,4,6:23.0,,A. Wiggins misses 2-pt layup from 2 ft,97,107
396,4,6:23.0,Defensive rebound by Team,,97,107
397,4,6:11.0,Shooting foul by J. Teague (drawn by E. Payton),,97,107
398,4,6:11.0,E. Payton misses free throw 1 of 2,,97,107
399,4,6:11.0,Offensive rebound by Team,,97,107
400,4,6:11.0,E. Payton misses free throw 2 of 2,,97,107
401,4,6:08.0,,Defensive rebound by A. Wiggins,97,107
402,4,5:58.0,,Personal foul by T. Ross (drawn by J. Butler),97,107
403,4,5:44.0,,J. Teague misses 2-pt jump shot from 7 ft,97,107
404,4,5:41.0,Defensive rebound by T. Ross,,97,107
405,4,5:29.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by T. Ross),,99,107
406,4,5:06.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by J. Teague),99,110
407,4,5:05.0,Orlando full timeout,,99,110
408,4,4:52.0,E. Fournier makes 2-pt layup from 1 ft,,101,110
409,4,4:35.0,,J. Butler misses 2-pt layup from 2 ft,101,110
410,4,4:31.0,Defensive rebound by N. Vučević,,101,110
411,4,4:26.0,E. Fournier misses 3-pt jump shot from 24 ft,,101,110
412,4,4:25.0,,Defensive rebound by Team,101,110
413,4,4:05.0,,Minnesota full timeout,101,110
414,4,4:01.0,,J. Butler misses 3-pt jump shot from 25 ft,101,110
415,4,3:59.0,Defensive rebound by N. Vučević,,101,110
416,4,3:54.0,A. Gordon misses 3-pt jump shot from 23 ft,,101,110
417,4,3:47.0,,Offensive rebound by Team,101,110
418,4,3:33.0,,K. Towns makes 2-pt jump shot from 11 ft,101,112
419,4,3:16.0,E. Payton misses 3-pt jump shot from 23 ft,,101,112
420,4,3:12.0,Offensive rebound by T. Ross,,101,112
421,4,3:12.0,T. Ross misses 3-pt jump shot from 24 ft,,101,112
422,4,3:12.0,,Defensive rebound by K. Towns,101,112
423,4,2:44.0,,J. Teague misses 2-pt jump shot from 13 ft,101,112
424,4,2:41.0,,Offensive rebound by T. Gibson,101,112
425,4,2:40.0,,Minnesota full timeout,101,112
426,4,2:31.0,,J. Teague makes 2-pt jump shot from 10 ft,101,114
427,4,2:15.0,E. Fournier misses 2-pt layup from 2 ft,,101,114
428,4,2:15.0,Offensive rebound by N. Vučević,,101,114
429,4,2:09.0,N. Vučević makes 2-pt layup at rim,,103,114
430,4,2:01.0,,Turnover by J. Teague (lost ball; steal by E. Payton),103,114
431,4,2:01.0,Personal foul by J. Teague (drawn by E. Payton),,103,114
432,4,2:01.0,E. Payton misses free throw 1 of 2,,103,114
433,4,2:01.0,Offensive rebound by Team,,103,114
434,4,2:01.0,E. Payton makes free throw 2 of 2,,104,114
435,4,1:39.0,,J. Butler misses 2-pt jump shot from 16 ft (block by E. Payton),104,114
436,4,1:36.0,Defensive rebound by E. Payton,,104,114
437,4,1:36.0,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Payton),,106,114
438,4,1:22.0,,T. Gibson makes 2-pt layup at rim (assist by J. Teague),106,116
439,4,1:13.0,E. Fournier misses 2-pt jump shot from 7 ft,,106,116
440,4,1:13.0,,Defensive rebound by T. Gibson,106,116
441,4,0:52.0,,T. Gibson misses 2-pt layup from 2 ft,106,116
442,4,0:50.0,Defensive rebound by E. Fournier,,106,116
443,4,0:47.0,T. Ross makes 2-pt layup at rim (assist by E. Fournier),,108,116
444,4,0:39.0,,Personal take foul by T. Ross (drawn by A. Wiggins),108,116
445,4,0:38.0,,Personal take foul by T. Ross (drawn by A. Wiggins),108,116
446,4,0:38.0,,A. Wiggins makes free throw 1 of 2,108,117
447,4,0:38.0,,A. Wiggins makes free throw 2 of 2,108,118
448,4,0:38.0,Orlando full timeout,,108,118
449,4,0:38.0,D. Augustin enters the game for E. Payton,,108,118
450,4,0:35.0,A. Gordon makes 2-pt layup from 1 ft,,110,118
451,4,0:33.0,,Personal take foul by D. Augustin (drawn by J. Teague),110,118
452,4,0:33.0,,J. Teague misses free throw 1 of 2,110,118
453,4,0:33.0,,Offensive rebound by Team,110,118
454,4,0:33.0,,J. Teague makes free throw 2 of 2,110,119
455,4,0:33.0,Orlando full timeout,,110,119
456,4,0:29.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),,113,119
457,4,0:28.0,,Personal take foul by T. Ross (drawn by A. Wiggins),113,119
458,4,0:28.0,,A. Wiggins makes free throw 1 of 2,113,120
459,4,0:28.0,,A. Wiggins makes free throw 2 of 2,113,121
460,4,0:20.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. Augustin),,116,121
461,4,0:19.0,,Minnesota full timeout,116,121
462,4,0:19.0,,J. Crawford enters the game for T. Gibson,116,121
463,4,0:19.0,E. Payton enters the game for D. Augustin,,116,121
464,4,0:17.0,,Personal take foul by E. Payton (drawn by J. Butler),116,121
465,4,0:17.0,,J. Butler misses free throw 1 of 2,116,121
466,4,0:17.0,,Offensive rebound by Team,116,121
467,4,0:17.0,,T. Gibson enters the game for J. Crawford,116,121
468,4,0:17.0,,J. Butler misses free throw 2 of 2,116,121
469,4,0:14.0,Defensive rebound by N. Vučević,,116,121
470,4,0:11.0,Turnover by E. Fournier (traveling),,116,121
471,4,0:11.0,,J. Crawford enters the game for T. Gibson,116,121
472,4,0:10.0,,Personal take foul by N. Vučević (drawn by A. Wiggins),116,121
473,4,0:10.0,,A. Wiggins misses free throw 1 of 2,116,121
474,4,0:10.0,,Offensive rebound by Team,116,121
475,4,0:10.0,,T. Gibson enters the game for J. Crawford,116,121
476,4,0:10.0,,A. Wiggins makes free throw 2 of 2,116,122
477,4,0:07.0,E. Fournier makes 2-pt dunk from 1 ft (assist by A. Gordon),,118,122
478,4,0:01.0,,Personal take foul by T. Ross (drawn by J. Teague),118,122
479,4,0:01.0,,J. Teague makes free throw 1 of 2,118,123
480,4,0:01.0,,J. Teague makes free throw 2 of 2,118,124
481,4,0:00.0,T. Ross misses 3-pt jump shot from 62 ft,,118,124
482,4,0:00.0,Offensive rebound by Team,,118,124
