,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
380,4,4:03.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,84,107
381,4,4:00.0,,Defensive rebound by L. Stephenson,84,107
382,4,3:57.0,,C. Joseph makes 2-pt layup from 1 ft (assist by L. Stephenson),84,109
383,4,3:55.0,New York full timeout,,84,109
384,4,3:55.0,,D. Wilkins enters the game for C. Joseph,84,109
385,4,3:55.0,W. Hernangómez enters the game for J. Noah,,84,109
386,4,3:36.0,W. Hernangómez makes 2-pt hook shot from 6 ft (assist by D. McDermott),,86,109
387,4,3:24.0,,T. Leaf misses 2-pt jump shot from 20 ft,86,109
388,4,3:21.0,Defensive rebound by D. Dotson,,86,109
389,4,3:19.0,Personal foul by T. Leaf (drawn by R. Baker),,86,109
390,4,3:19.0,R. Baker misses free throw 1 of 2,,86,109
391,4,3:19.0,Offensive rebound by Team,,86,109
392,4,3:19.0,R. Baker makes free throw 2 of 2,,87,109
393,4,3:14.0,,Personal foul by F. Ntilikina (drawn by L. Stephenson),87,109
394,4,2:57.0,,T. Leaf misses 2-pt hook shot from 11 ft,87,109
395,4,2:54.0,Defensive rebound by W. Hernangómez,,87,109
396,4,2:49.0,F. Ntilikina misses 2-pt layup from 3 ft,,87,109
397,4,2:46.0,,Defensive rebound by D. Sabonis,87,109
398,4,2:35.0,,J. Young misses 2-pt layup from 1 ft,87,109
399,4,2:33.0,Defensive rebound by W. Hernangómez,,87,109
400,4,2:26.0,W. Hernangómez makes 2-pt layup at rim (assist by R. Baker),,89,109
401,4,2:09.0,,D. Sabonis makes 2-pt layup at rim,89,111
402,4,1:57.0,Personal foul by L. Stephenson (drawn by R. Baker),,89,111
403,4,1:57.0,R. Baker makes free throw 1 of 2,,90,111
404,4,1:57.0,R. Baker makes free throw 2 of 2,,91,111
405,4,1:42.0,,D. Wilkins misses 3-pt jump shot from 23 ft,91,111
406,4,1:35.0,,Offensive rebound by T. Leaf,91,111
407,4,1:35.0,,T. Leaf misses 2-pt layup at rim,91,111
408,4,1:35.0,Defensive rebound by D. Dotson,,91,111
409,4,1:30.0,D. McDermott makes 2-pt layup at rim (assist by W. Hernangómez),,93,111
410,4,1:17.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by J. Young),93,113
411,4,1:10.0,W. Hernangómez makes 2-pt layup at rim (assist by R. Baker),,95,113
412,4,1:10.0,Shooting foul by D. Sabonis (drawn by W. Hernangómez),,95,113
413,4,1:10.0,W. Hernangómez misses free throw 1 of 1,,95,113
414,4,1:08.0,,Defensive rebound by T. Leaf,95,113
415,4,0:56.0,,J. Young makes 2-pt layup from 1 ft,95,115
416,4,0:52.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,95,115
417,4,0:49.0,Offensive rebound by F. Ntilikina,,95,115
418,4,0:46.0,D. McDermott makes 2-pt dunk at rim (assist by F. Ntilikina),,97,115
419,4,0:31.0,,Turnover by D. Sabonis (bad pass),97,115
420,4,0:24.0,W. Hernangómez misses 3-pt jump shot from 27 ft,,97,115
421,4,0:20.0,,Defensive rebound by D. Wilkins,97,115
