,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
389,4,5:31.0,Oklahoma City full timeout,,104,101
390,4,5:31.0,,A. Harrison enters the game for T. Evans,104,101
391,4,5:31.0,C. Anthony enters the game for P. Patterson,,104,101
392,4,5:15.0,R. Westbrook misses 2-pt jump shot from 20 ft,,104,101
393,4,5:13.0,,Defensive rebound by J. Martin,104,101
394,4,5:00.0,,D. Brooks makes 2-pt dunk at rim,104,103
395,4,4:43.0,C. Anthony misses 2-pt jump shot from 14 ft,,104,103
396,4,4:41.0,Offensive rebound by T. Ferguson,,104,103
397,4,4:29.0,C. Anthony makes 2-pt jump shot from 20 ft (assist by R. Westbrook),,106,103
398,4,4:09.0,,D. Brooks misses 2-pt jump shot from 19 ft,106,103
399,4,4:06.0,Defensive rebound by P. George,,106,103
400,4,4:01.0,T. Ferguson makes 3-pt jump shot from 22 ft (assist by P. George),,109,103
401,4,3:43.0,,A. Harrison makes 3-pt jump shot from 26 ft,109,106
402,4,3:26.0,P. George makes 2-pt dunk at rim (assist by R. Westbrook),,111,106
403,4,3:05.0,,Turnover by J. Martin (bad pass),111,106
404,4,3:05.0,,Loose ball foul by J. Martin (drawn by P. George),111,106
405,4,3:05.0,,Memphis full timeout,111,106
406,4,3:05.0,,T. Evans enters the game for D. Davis,111,106
407,4,3:05.0,,M. Gasol enters the game for B. McLemore,111,106
408,4,3:05.0,R. Felton enters the game for T. Ferguson,,111,106
409,4,2:54.0,P. George makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,114,106
410,4,2:38.0,,A. Harrison makes 3-pt jump shot from 23 ft (assist by M. Gasol),114,109
411,4,2:25.0,Turnover by R. Westbrook (step out of bounds),,114,109
412,4,2:14.0,,M. Gasol misses 3-pt jump shot from 25 ft,114,109
413,4,2:10.0,,Offensive rebound by T. Evans,114,109
414,4,2:00.0,,T. Evans misses 2-pt jump shot from 21 ft,114,109
415,4,1:57.0,Defensive rebound by R. Westbrook,,114,109
416,4,1:40.0,C. Anthony misses 3-pt jump shot from 26 ft (block by J. Martin),,114,109
417,4,1:37.0,,Defensive rebound by T. Evans,114,109
418,4,1:28.0,,T. Evans makes 2-pt layup at rim,114,111
419,4,1:10.0,Shooting foul by D. Brooks (drawn by R. Westbrook),,114,111
420,4,1:10.0,R. Westbrook misses free throw 1 of 2,,114,111
421,4,1:10.0,Offensive rebound by Team,,114,111
422,4,1:10.0,T. Ferguson enters the game for R. Felton,,114,111
423,4,1:10.0,R. Westbrook makes free throw 2 of 2,,115,111
424,4,1:10.0,,Memphis full timeout,115,111
425,4,0:59.0,,J. Martin misses 3-pt jump shot from 23 ft,115,111
426,4,0:59.0,,Offensive rebound by Team,115,111
427,4,0:59.0,Loose ball foul by S. Adams (drawn by M. Gasol),,115,111
428,4,0:47.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by M. Gasol),115,114
429,4,0:25.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,118,114
430,4,0:24.0,,Memphis full timeout,118,114
431,4,0:18.0,,T. Evans misses 2-pt layup at rim (block by R. Westbrook),118,114
432,4,0:18.0,Defensive rebound by Team,,118,114
433,4,0:18.0,Oklahoma City full timeout,,118,114
434,4,0:18.0,P. Patterson enters the game for S. Adams,,118,114
435,4,0:14.0,Turnover by P. George (bad pass; steal by A. Harrison),,118,114
436,4,0:10.0,,J. Martin misses 2-pt jump shot from 20 ft,118,114
437,4,0:06.0,Defensive rebound by R. Westbrook,,118,114
438,4,0:05.0,Personal take foul by A. Harrison,,118,114
439,4,0:05.0,,M. Chalmers enters the game for A. Harrison,118,114
440,4,0:05.0,R. Westbrook makes free throw 1 of 2,,119,114
441,4,0:05.0,R. Westbrook makes free throw 2 of 2,,120,114
442,4,0:05.0,,Technical foul by A. Harrison,120,114
443,4,0:05.0,R. Westbrook makes technical free throw,,121,114
