,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
377,4,9:15.0,,Defensive rebound by B. Simmons,96,101
378,4,9:11.0,,Personal foul by D. Sabonis (drawn by J. Embiid),96,101
379,4,9:11.0,,T. McConnell enters the game for J. Bayless,96,101
380,4,9:11.0,,R. Covington enters the game for D. Šarić,96,101
381,4,9:11.0,M. Turner enters the game for D. Sabonis,,96,101
382,4,9:03.0,,B. Simmons makes 2-pt jump shot from 12 ft (assist by T. McConnell),96,103
383,4,8:45.0,,R. Holmes enters the game for J. Embiid,96,103
384,4,8:41.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by L. Stephenson),,98,103
385,4,8:34.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by M. Turner),98,103
386,4,8:25.0,Shooting foul by R. Covington (drawn by M. Turner),,98,103
387,4,8:25.0,M. Turner makes free throw 1 of 2,,99,103
388,4,8:25.0,V. Oladipo enters the game for B. Bogdanović,,99,103
389,4,8:25.0,M. Turner misses free throw 2 of 2,,99,103
390,4,8:23.0,,Defensive rebound by B. Simmons,99,103
391,4,8:14.0,,B. Simmons misses 2-pt jump shot from 11 ft,99,103
392,4,8:11.0,,Offensive rebound by R. Holmes,99,103
393,4,8:02.0,,R. Holmes misses 2-pt layup from 9 ft (block by C. Joseph),99,103
394,4,7:59.0,,Offensive rebound by Team,99,103
395,4,7:49.0,,Turnover by Team (shot clock),99,103
396,4,7:48.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,99,103
397,4,7:48.0,,Offensive rebound by Team,99,103
398,4,7:39.0,V. Oladipo misses 3-pt jump shot from 25 ft,,99,103
399,4,7:36.0,,Defensive rebound by R. Holmes,99,103
400,4,7:31.0,,Philadelphia full timeout,99,103
401,4,7:31.0,,J. Redick enters the game for T. Luwawu-Cabarrot,99,103
402,4,7:31.0,,J. Embiid enters the game for R. Holmes,99,103
403,4,7:22.0,,B. Simmons misses 2-pt hook shot from 5 ft,99,103
404,4,7:20.0,Defensive rebound by V. Oladipo,,99,103
405,4,7:09.0,V. Oladipo makes 2-pt jump shot from 2 ft,,101,103
406,4,6:56.0,,Personal foul by T. Young (drawn by J. Embiid),101,103
407,4,6:44.0,,J. Embiid misses 2-pt layup from 1 ft,101,103
408,4,6:39.0,Defensive rebound by T. Young,,101,103
409,4,6:24.0,C. Joseph misses 3-pt jump shot from 24 ft,,101,103
410,4,6:21.0,,Defensive rebound by R. Covington,101,103
411,4,6:13.0,,Personal foul by T. Young (drawn by J. Embiid),101,103
412,4,6:00.0,,J. Embiid makes 2-pt layup from 1 ft,101,105
413,4,6:00.0,Indiana full timeout,,101,105
414,4,6:00.0,B. Bogdanović enters the game for L. Stephenson,,101,105
415,4,6:00.0,D. Sabonis enters the game for C. Joseph,,101,105
416,4,6:00.0,D. Collison enters the game for M. Turner,,101,105
417,4,6:00.0,Personal foul by T. McConnell (drawn by D. Collison),,101,105
418,4,5:49.0,V. Oladipo misses 2-pt jump shot from 17 ft,,101,105
419,4,5:47.0,,Defensive rebound by Team,101,105
420,4,5:25.0,,J. Redick misses 2-pt layup from 2 ft (block by V. Oladipo),101,105
421,4,5:22.0,Defensive rebound by T. Young,,101,105
422,4,5:20.0,V. Oladipo makes 2-pt dunk from 4 ft (assist by B. Bogdanović),,103,105
423,4,5:00.0,,Turnover by R. Covington (traveling),103,105
424,4,5:00.0,,J. Bayless enters the game for T. McConnell,103,105
425,4,4:48.0,D. Sabonis misses 2-pt layup from 5 ft (block by B. Simmons),,103,105
426,4,4:48.0,Offensive rebound by Team,,103,105
427,4,4:39.0,V. Oladipo makes 3-pt jump shot from 27 ft,,106,105
428,4,4:39.0,,Philadelphia full timeout,106,105
429,4,4:23.0,,J. Redick misses 3-pt jump shot from 25 ft,106,105
430,4,4:19.0,Defensive rebound by D. Collison,,106,105
431,4,4:08.0,V. Oladipo makes 2-pt jump shot from 18 ft,,108,105
432,4,3:50.0,,J. Embiid makes 2-pt layup from 2 ft,108,107
433,4,3:32.0,T. Young misses 3-pt jump shot from 23 ft,,108,107
434,4,3:29.0,,Defensive rebound by J. Redick,108,107
435,4,3:23.0,,J. Embiid misses 3-pt jump shot from 24 ft,108,107
436,4,3:19.0,Indiana full timeout,,108,107
437,4,3:18.0,Defensive rebound by V. Oladipo,,108,107
438,4,3:02.0,T. Young misses 3-pt jump shot from 26 ft,,108,107
439,4,2:59.0,,Defensive rebound by J. Embiid,108,107
440,4,2:45.0,,J. Embiid misses 2-pt dunk from 2 ft,108,107
441,4,2:43.0,,Offensive rebound by J. Embiid,108,107
442,4,2:39.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),108,110
443,4,2:22.0,D. Sabonis makes 2-pt jump shot from 21 ft (assist by V. Oladipo),,110,110
444,4,2:06.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),110,113
445,4,1:53.0,Offensive foul by D. Sabonis (drawn by J. Bayless),,110,113
446,4,1:53.0,Turnover by D. Sabonis (offensive foul),,110,113
447,4,1:53.0,M. Turner enters the game for D. Sabonis,,110,113
448,4,1:38.0,,J. Embiid misses 2-pt dunk from 2 ft,110,113
449,4,1:36.0,Defensive rebound by B. Bogdanović,,110,113
450,4,1:32.0,D. Collison misses 2-pt layup from 3 ft (block by B. Simmons),,110,113
451,4,1:23.0,,Defensive rebound by J. Bayless,110,113
452,4,1:08.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Embiid),110,116
453,4,1:08.0,Indiana full timeout,,110,116
454,4,1:01.0,V. Oladipo misses 3-pt jump shot from 26 ft,,110,116
455,4,1:00.0,,Defensive rebound by Team,110,116
456,4,0:46.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),110,119
457,4,0:46.0,Indiana full timeout,,110,119
458,4,0:46.0,Turnover by Team (turnover),,110,119
459,4,0:46.0,,Philadelphia full timeout,110,119
460,4,0:44.0,,Personal foul by M. Turner (drawn by J. Embiid),110,119
461,4,0:44.0,,J. Embiid makes free throw 1 of 2,110,120
462,4,0:44.0,,J. Embiid makes free throw 2 of 2,110,121
463,4,0:38.0,D. Collison misses 3-pt jump shot from 26 ft,,110,121
464,4,0:35.0,,Defensive rebound by J. Redick,110,121
465,4,0:12.0,,Turnover by Team (shot clock),110,121
