,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
383,4,1:00.0,,Shooting foul by C. McCollum (drawn by J. Butler),105,104
384,4,1:00.0,,J. Butler makes free throw 1 of 2,105,105
385,4,1:00.0,,T. Gibson enters the game for J. Crawford,105,105
386,4,1:00.0,,J. Butler makes free throw 2 of 2,105,106
387,4,0:44.0,C. McCollum makes 2-pt jump shot from 20 ft (assist by D. Lillard),,107,106
388,4,0:31.0,,J. Butler misses 2-pt jump shot from 18 ft,107,106
389,4,0:28.0,Defensive rebound by E. Turner,,107,106
390,4,0:10.0,D. Lillard misses 2-pt layup at rim,,107,106
391,4,0:08.0,,Defensive rebound by T. Gibson,107,106
392,4,0:08.0,,Minnesota full timeout,107,106
393,4,0:08.0,,J. Crawford enters the game for T. Gibson,107,106
394,4,0:02.0,,Shooting foul by A. Aminu (drawn by J. Butler),107,106
395,4,0:02.0,,J. Butler makes free throw 1 of 2,107,107
396,4,0:02.0,,T. Gibson enters the game for J. Crawford,107,107
397,4,0:02.0,,J. Butler makes free throw 2 of 2,107,108
398,4,0:02.0,Portland full timeout,,107,108
399,4,0:00.0,D. Lillard misses 3-pt jump shot from 26 ft,,107,108
400,4,0:00.0,Offensive rebound by Team,,107,108
