,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
378,4,3:38.0,Cleveland full timeout,,107,108
379,4,3:38.0,L. James enters the game for T. Thompson,,107,108
380,4,3:22.0,K. Korver misses 3-pt jump shot from 26 ft,,107,108
381,4,3:17.0,,Defensive rebound by T. Snell,107,108
382,4,3:10.0,,E. Bledsoe misses 2-pt layup from 1 ft,107,108
383,4,3:10.0,,Offensive rebound by E. Bledsoe,107,108
384,4,3:06.0,,E. Bledsoe makes 2-pt layup at rim,107,110
385,4,2:47.0,L. James makes 3-pt jump shot from 29 ft,,110,110
386,4,2:23.0,,E. Bledsoe makes 2-pt jump shot from 19 ft,110,112
387,4,2:04.0,L. James makes 2-pt jump shot from 8 ft,,112,112
388,4,2:04.0,Shooting foul by T. Snell (drawn by L. James),,112,112
389,4,2:04.0,L. James makes free throw 1 of 1,,113,112
390,4,1:44.0,,M. Brogdon misses 3-pt jump shot from 23 ft,113,112
391,4,1:41.0,Defensive rebound by J. Green,,113,112
392,4,1:26.0,L. James misses 3-pt jump shot from 29 ft,,113,112
393,4,1:22.0,Offensive rebound by K. Korver,,113,112
394,4,1:07.0,K. Korver misses 3-pt jump shot from 22 ft,,113,112
395,4,1:04.0,,Defensive rebound by G. Antetokounmpo,113,112
396,4,0:58.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),113,115
397,4,0:58.0,Cleveland full timeout,,113,115
398,4,0:34.0,L. James misses 3-pt jump shot from 24 ft,,113,115
399,4,0:31.0,Offensive rebound by D. Wade,,113,115
400,4,0:29.0,K. Korver misses 3-pt jump shot from 28 ft,,113,115
401,4,0:29.0,,Defensive rebound by T. Snell,113,115
402,4,0:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,113,117
403,4,0:05.0,,Shooting foul by K. Korver (drawn by G. Antetokounmpo),113,117
404,4,0:05.0,,G. Antetokounmpo makes free throw 1 of 1,113,118
405,4,0:05.0,Cleveland full timeout,,113,118
406,4,0:02.0,L. James makes 3-pt jump shot from 27 ft,,116,118
407,4,0:01.0,,Personal take foul by J. Crowder (drawn by K. Middleton),116,118
408,4,0:01.0,,K. Middleton makes free throw 1 of 2,116,119
409,4,0:01.0,,K. Middleton misses free throw 2 of 2,116,119
410,4,0:00.0,Defensive rebound by L. James,,116,119
411,4,0:00.0,L. James misses 3-pt jump shot from 75 ft,,116,119
412,4,0:00.0,Offensive rebound by Team,,116,119
