,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
391,4,5:26.0,,Defensive rebound by T. Warren,103,95
392,4,5:15.0,,M. Chriss misses 2-pt jump shot from 7 ft (block by K. Towns),103,95
393,4,5:15.0,Defensive rebound by K. Towns,,103,95
394,4,5:02.0,Shooting foul by T. Warren (drawn by J. Crawford),,103,95
395,4,5:02.0,J. Crawford makes free throw 1 of 2,,104,95
396,4,5:02.0,T. Gibson enters the game for G. Dieng,,104,95
397,4,5:02.0,J. Crawford makes free throw 2 of 2,,105,95
398,4,4:37.0,,T. Warren misses 2-pt jump shot from 12 ft,105,95
399,4,4:35.0,Defensive rebound by K. Towns,,105,95
400,4,4:15.0,J. Butler misses 3-pt jump shot from 23 ft,,105,95
401,4,4:13.0,,Defensive rebound by T. Chandler,105,95
402,4,4:11.0,,Shooting foul by J. Butler (drawn by J. Jackson),105,95
403,4,4:11.0,,J. Jackson misses free throw 1 of 2,105,95
404,4,4:11.0,,Offensive rebound by Team,105,95
405,4,4:11.0,A. Wiggins enters the game for J. Crawford,,105,95
406,4,4:11.0,,J. Jackson misses free throw 2 of 2,105,95
407,4,4:09.0,Defensive rebound by T. Gibson,,105,95
408,4,3:57.0,J. Butler misses 2-pt layup at rim (block by M. Chriss),,105,95
409,4,3:54.0,Offensive rebound by J. Butler,,105,95
410,4,3:52.0,J. Butler makes 2-pt jump shot from 10 ft,,107,95
411,4,3:52.0,,Phoenix full timeout,107,95
412,4,3:52.0,,D. Bender enters the game for M. Chriss,107,95
413,4,3:52.0,,T. Daniels enters the game for J. Jackson,107,95
414,4,3:30.0,,T. Warren misses 2-pt jump shot from 7 ft,107,95
415,4,3:28.0,Defensive rebound by K. Towns,,107,95
416,4,3:16.0,Turnover by T. Gibson (out of bounds lost ball),,107,95
417,4,2:57.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by T. Chandler),107,98
418,4,2:43.0,J. Teague misses 2-pt jump shot from 3 ft,,107,98
419,4,2:42.0,Offensive rebound by Team,,107,98
420,4,2:42.0,Turnover by K. Towns (bad pass),,107,98
421,4,2:30.0,,Personal foul by K. Towns (drawn by I. Canaan),107,98
422,4,2:16.0,,I. Canaan makes 2-pt jump shot from 4 ft,107,100
423,4,1:53.0,A. Wiggins misses 2-pt jump shot from 19 ft,,107,100
424,4,1:51.0,,Defensive rebound by T. Chandler,107,100
425,4,1:44.0,,T. Warren makes 2-pt jump shot from 9 ft (assist by I. Canaan),107,102
426,4,1:27.0,J. Butler misses 2-pt jump shot from 6 ft,,107,102
427,4,1:26.0,Offensive rebound by T. Gibson,,107,102
428,4,1:26.0,T. Gibson makes 2-pt layup at rim,,109,102
429,4,1:17.0,,I. Canaan makes 2-pt hook shot from 5 ft,109,104
430,4,0:59.0,A. Wiggins makes 2-pt jump shot from 11 ft,,111,104
431,4,0:59.0,,Phoenix full timeout,111,104
432,4,0:49.0,,T. Warren makes 2-pt jump shot from 9 ft,111,106
433,4,0:32.0,Shooting foul by T. Daniels (drawn by J. Butler),,111,106
434,4,0:32.0,J. Butler makes free throw 1 of 2,,112,106
435,4,0:32.0,J. Butler makes free throw 2 of 2,,113,106
436,4,0:27.0,,T. Daniels misses 3-pt jump shot from 24 ft,113,106
437,4,0:24.0,Defensive rebound by Team,,113,106
438,4,0:24.0,J. Crawford enters the game for T. Gibson,,113,106
439,4,0:24.0,Personal take foul by D. Bender (drawn by K. Towns),,113,106
440,4,0:24.0,K. Towns makes free throw 1 of 2,,114,106
441,4,0:24.0,T. Gibson enters the game for J. Crawford,,114,106
442,4,0:24.0,K. Towns makes free throw 2 of 2,,115,106
443,4,0:16.0,,D. Bender misses 3-pt jump shot from 25 ft,115,106
444,4,0:11.0,Defensive rebound by J. Butler,,115,106
