,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
384,4,6:26.0,Defensive rebound by R. Westbrook,,86,101
385,4,6:21.0,C. Anthony misses 3-pt jump shot from 26 ft,,86,101
386,4,6:18.0,,Defensive rebound by D. Mitchell,86,101
387,4,5:58.0,,Utah full timeout,86,101
388,4,5:54.0,,R. Gobert makes 2-pt hook shot from 4 ft (assist by R. Rubio),86,103
389,4,5:29.0,R. Felton misses 3-pt jump shot from 23 ft (block by R. Rubio),,86,103
390,4,5:27.0,,Defensive rebound by D. Mitchell,86,103
391,4,5:10.0,,D. Mitchell makes 3-pt jump shot from 24 ft,86,106
392,4,4:53.0,C. Anthony misses 2-pt jump shot from 14 ft,,86,106
393,4,4:50.0,,Defensive rebound by J. Ingles,86,106
394,4,4:27.0,,J. Ingles misses 2-pt jump shot from 18 ft,86,106
395,4,4:26.0,Defensive rebound by R. Westbrook,,86,106
396,4,4:19.0,Personal foul by D. Favors (drawn by C. Anthony),,86,106
397,4,4:13.0,R. Felton makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,89,106
398,4,3:53.0,,Turnover by D. Mitchell (lost ball; steal by R. Felton),89,106
399,4,3:44.0,P. George misses 3-pt jump shot from 25 ft,,89,106
400,4,3:41.0,,Defensive rebound by D. Favors,89,106
401,4,3:28.0,,R. Rubio makes 2-pt layup from 2 ft,89,108
402,4,3:14.0,R. Felton makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,92,108
403,4,2:53.0,,Shooting foul by C. Anthony (drawn by D. Favors),92,108
404,4,2:53.0,,D. Favors misses free throw 1 of 2,92,108
405,4,2:53.0,,Offensive rebound by Team,92,108
406,4,2:53.0,,D. Favors misses free throw 2 of 2,92,108
407,4,2:51.0,Defensive rebound by R. Westbrook,,92,108
408,4,2:36.0,S. Adams misses 2-pt layup from 2 ft (block by D. Favors),,92,108
409,4,2:32.0,,Defensive rebound by D. Mitchell,92,108
410,4,2:30.0,,D. Mitchell makes 2-pt layup from 2 ft,92,110
411,4,2:29.0,Oklahoma City full timeout,,92,110
412,4,2:29.0,J. Grant enters the game for R. Westbrook,,92,110
413,4,2:29.0,P. Patterson enters the game for S. Adams,,92,110
414,4,2:29.0,T. Ferguson enters the game for P. George,,92,110
415,4,2:29.0,Á. Abrines enters the game for C. Anthony,,92,110
416,4,2:18.0,Shooting foul by R. Gobert (drawn by J. Grant),,92,110
417,4,2:18.0,J. Grant misses free throw 1 of 2,,92,110
418,4,2:18.0,Offensive rebound by Team,,92,110
419,4,2:18.0,,J. Jerebko enters the game for J. Ingles,92,110
420,4,2:18.0,,R. O'Neale enters the game for R. Rubio,92,110
421,4,2:18.0,,D. Exum enters the game for D. Favors,92,110
422,4,2:18.0,,E. Udoh enters the game for R. Gobert,92,110
423,4,2:18.0,J. Grant makes free throw 2 of 2,,93,110
424,4,2:01.0,,D. Mitchell makes 3-pt jump shot from 25 ft,93,113
425,4,1:49.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),,95,113
426,4,1:49.0,Shooting foul by E. Udoh (drawn by J. Grant),,95,113
427,4,1:49.0,,A. Burks enters the game for D. Mitchell,95,113
428,4,1:49.0,D. Johnson enters the game for P. Patterson,,95,113
429,4,1:49.0,J. Huestis enters the game for R. Felton,,95,113
430,4,1:49.0,J. Grant misses free throw 1 of 1,,95,113
431,4,1:49.0,,Defensive rebound by J. Jerebko,95,113
432,4,1:29.0,,Turnover by E. Udoh (out of bounds lost ball),95,113
433,4,1:29.0,,R. Neto enters the game for D. Exum,95,113
434,4,1:29.0,,D. Stockton enters the game for R. O'Neale,95,113
435,4,1:16.0,T. Ferguson makes 3-pt jump shot from 26 ft (assist by Á. Abrines),,98,113
436,4,1:01.0,,A. Burks makes 2-pt jump shot from 16 ft,98,115
437,4,0:51.0,Á. Abrines misses 2-pt jump shot from 17 ft,,98,115
438,4,0:47.0,Offensive rebound by T. Ferguson,,98,115
439,4,0:45.0,J. Huestis makes 2-pt dunk from 3 ft (assist by T. Ferguson),,100,115
440,4,0:34.0,,A. Burks misses 3-pt jump shot from 24 ft,100,115
441,4,0:31.0,Defensive rebound by J. Grant,,100,115
442,4,0:15.0,J. Grant makes 2-pt layup from 1 ft,,102,115
