,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
380,4,3:11.0,Loose ball foul by A. Baynes (drawn by L. Nogueira),,79,106
381,4,3:11.0,,L. Nogueira makes free throw 1 of 2,79,107
382,4,3:11.0,,L. Nogueira makes free throw 2 of 2,79,108
383,4,2:54.0,A. Baynes misses 2-pt hook shot from 3 ft,,79,108
384,4,2:52.0,Offensive rebound by Team,,79,108
385,4,2:52.0,,Loose ball foul by P. Siakam (drawn by D. Theis),79,108
386,4,2:52.0,D. Theis makes free throw 1 of 2,,80,108
387,4,2:52.0,D. Theis misses free throw 2 of 2,,80,108
388,4,2:48.0,Offensive rebound by G. Yabusele,,80,108
389,4,2:40.0,A. Baynes makes 2-pt jump shot from 18 ft (assist by A. Nader),,82,108
390,4,2:17.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by F. VanVleet),82,111
391,4,2:03.0,A. Nader makes 3-pt jump shot from 23 ft (assist by K. Allen),,85,111
392,4,1:43.0,,L. Nogueira misses 2-pt layup from 1 ft,85,111
393,4,1:41.0,Defensive rebound by A. Baynes,,85,111
394,4,1:38.0,K. Allen misses 2-pt jump shot from 1 ft,,85,111
395,4,1:37.0,Offensive rebound by Team,,85,111
396,4,1:31.0,Shooting foul by N. Powell (drawn by G. Yabusele),,85,111
397,4,1:31.0,G. Yabusele makes free throw 1 of 2,,86,111
398,4,1:31.0,G. Yabusele misses free throw 2 of 2,,86,111
399,4,1:09.0,,D. Wright misses 3-pt jump shot from 25 ft,86,111
400,4,1:06.0,Defensive rebound by G. Yabusele,,86,111
401,4,0:52.0,K. Allen makes 2-pt layup from 1 ft (assist by D. Theis),,88,111
402,4,0:28.0,,D. Wright misses 2-pt layup from 4 ft,88,111
403,4,0:28.0,Defensive rebound by Team,,88,111
404,4,0:21.0,Shooting foul by L. Nogueira (drawn by G. Yabusele),,88,111
405,4,0:21.0,G. Yabusele makes free throw 1 of 2,,89,111
406,4,0:21.0,G. Yabusele misses free throw 2 of 2,,89,111
407,4,0:18.0,Offensive rebound by A. Baynes,,89,111
408,4,0:18.0,A. Baynes misses 2-pt layup at rim,,89,111
409,4,0:16.0,Offensive rebound by A. Baynes,,89,111
410,4,0:16.0,A. Baynes misses 2-pt layup at rim,,89,111
411,4,0:15.0,Offensive rebound by G. Yabusele,,89,111
412,4,0:15.0,G. Yabusele makes 2-pt jump shot from 1 ft,,91,111
