,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
383,4,3:42.0,,A. Davis misses 2-pt jump shot from 8 ft,120,103
384,4,3:39.0,Defensive rebound by J. Ingles,,120,103
385,4,3:19.0,R. Hood makes 3-pt jump shot from 25 ft (assist by R. Rubio),,123,103
386,4,3:05.0,,Turnover by A. Davis (bad pass),123,103
387,4,3:05.0,,I. Clark enters the game for A. Davis,123,103
388,4,3:05.0,,C. Diallo enters the game for E. Moore,123,103
389,4,3:05.0,,D. Liggins enters the game for J. Holiday,123,103
390,4,2:57.0,D. Favors misses 2-pt jump shot from 19 ft,,123,103
391,4,2:54.0,,Defensive rebound by R. Rondo,123,103
392,4,2:48.0,,Turnover by I. Clark (bad pass),123,103
393,4,2:48.0,,E. Okafor enters the game for N. Mirotić,123,103
394,4,2:39.0,Offensive foul by D. Favors (drawn by I. Clark),,123,103
395,4,2:39.0,Turnover by D. Favors (offensive foul),,123,103
396,4,2:39.0,E. Udoh enters the game for J. Ingles,,123,103
397,4,2:39.0,R. O'Neale enters the game for R. Rubio,,123,103
398,4,2:39.0,J. Jerebko enters the game for D. Favors,,123,103
399,4,2:39.0,R. Neto enters the game for R. Gobert,,123,103
400,4,2:39.0,,M. James enters the game for R. Rondo,123,103
401,4,2:24.0,,I. Clark misses 3-pt jump shot from 26 ft,123,103
402,4,2:21.0,Defensive rebound by E. Udoh,,123,103
403,4,2:14.0,R. Hood makes 2-pt jump shot from 14 ft,,125,103
404,4,2:04.0,,M. James misses 2-pt jump shot from 11 ft,125,103
405,4,2:00.0,Defensive rebound by J. Jerebko,,125,103
406,4,1:52.0,E. Udoh makes 2-pt dunk at rim (assist by J. Jerebko),,127,103
407,4,1:50.0,,Personal foul by R. O'Neale (drawn by I. Clark),127,103
408,4,1:50.0,E. McCree enters the game for R. Hood,,127,103
409,4,1:35.0,,M. James misses 2-pt jump shot from 18 ft,127,103
410,4,1:29.0,,Offensive rebound by E. Okafor,127,103
411,4,1:25.0,,I. Clark makes 2-pt layup from 7 ft,127,105
412,4,1:18.0,Personal foul by D. Liggins (drawn by R. Neto),,127,105
413,4,1:18.0,R. Neto makes free throw 1 of 2,,128,105
414,4,1:18.0,R. Neto makes free throw 2 of 2,,129,105
415,4,1:09.0,,I. Clark makes 2-pt jump shot from 11 ft,129,107
416,4,0:56.0,R. O'Neale makes 2-pt jump shot from 6 ft,,131,107
417,4,0:49.0,,C. Diallo misses 2-pt layup from 5 ft (block by E. Udoh),131,107
418,4,0:46.0,Defensive rebound by R. Neto,,131,107
419,4,0:45.0,E. McCree misses 2-pt layup from 1 ft (block by D. Liggins),,131,107
420,4,0:45.0,Offensive rebound by Team,,131,107
421,4,0:34.0,J. Jerebko misses 3-pt jump shot from 23 ft,,131,107
422,4,0:30.0,Offensive rebound by E. Udoh,,131,107
423,4,0:18.0,R. O'Neale makes 2-pt dunk at rim (assist by J. Jerebko),,133,107
424,4,0:03.0,,E. Okafor makes 2-pt dunk from 1 ft (assist by M. James),133,109
