,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
376,4,5:29.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by J. Johnson),88,88
377,4,5:17.0,Personal foul by J. Richardson (drawn by C. Zeller),,88,88
378,4,5:14.0,Personal foul by J. Richardson (drawn by N. Batum),,88,88
379,4,5:06.0,Shooting foul by J. Johnson (drawn by C. Zeller),,88,88
380,4,5:06.0,C. Zeller makes free throw 1 of 2,,89,88
381,4,5:06.0,M. Kidd-Gilchrist enters the game for J. Lamb,,89,88
382,4,5:06.0,C. Zeller makes free throw 2 of 2,,90,88
383,4,4:44.0,,J. Richardson misses 3-pt jump shot from 24 ft,90,88
384,4,4:41.0,Defensive rebound by M. Carter-Williams,,90,88
385,4,4:33.0,N. Batum misses 3-pt jump shot from 24 ft,,90,88
386,4,4:31.0,,Defensive rebound by D. Waiters,90,88
387,4,4:13.0,M. Williams enters the game for F. Kaminsky,,90,88
388,4,4:12.0,,Miami full timeout,90,88
389,4,4:08.0,,J. Johnson makes 2-pt jump shot from 12 ft (assist by J. Richardson),90,90
390,4,3:57.0,Personal foul by J. Johnson (drawn by C. Zeller),,90,90
391,4,3:57.0,C. Zeller makes free throw 1 of 2,,91,90
392,4,3:57.0,C. Zeller makes free throw 2 of 2,,92,90
393,4,3:41.0,,J. Johnson makes 2-pt jump shot from 9 ft,92,92
394,4,3:20.0,N. Batum misses 3-pt jump shot from 24 ft,,92,92
395,4,3:10.0,Offensive rebound by M. Carter-Williams,,92,92
396,4,3:07.0,M. Carter-Williams misses 2-pt jump shot from 8 ft,,92,92
397,4,3:06.0,Offensive rebound by C. Zeller,,92,92
398,4,3:04.0,C. Zeller misses 2-pt layup at rim,,92,92
399,4,3:04.0,Offensive rebound by C. Zeller,,92,92
400,4,3:02.0,C. Zeller makes 2-pt jump shot from 1 ft,,94,92
401,4,2:49.0,,J. Richardson misses 2-pt jump shot from 3 ft,94,92
402,4,2:48.0,,Offensive rebound by J. Richardson,94,92
403,4,2:47.0,,J. Richardson makes 2-pt layup at rim,94,94
404,4,2:47.0,,Shooting foul by M. Carter-Williams (drawn by J. Richardson),94,94
405,4,2:47.0,,J. Richardson makes free throw 1 of 1,94,95
406,4,2:36.0,Personal foul by G. Dragić (drawn by M. Carter-Williams),,94,95
407,4,2:36.0,M. Carter-Williams makes free throw 1 of 2,,95,95
408,4,2:36.0,M. Carter-Williams makes free throw 2 of 2,,96,95
409,4,2:23.0,,G. Dragić makes 2-pt jump shot from 13 ft,96,97
410,4,2:04.0,M. Kidd-Gilchrist misses 2-pt jump shot from 12 ft,,96,97
411,4,2:01.0,,Defensive rebound by G. Dragić,96,97
412,4,1:46.0,,J. Johnson makes 2-pt layup at rim (assist by G. Dragić),96,99
413,4,1:46.0,Charlotte full timeout,,96,99
414,4,1:46.0,J. Lamb enters the game for M. Kidd-Gilchrist,,96,99
415,4,1:26.0,M. Carter-Williams misses 2-pt layup from 1 ft,,96,99
416,4,1:24.0,,Defensive rebound by J. Johnson,96,99
417,4,1:09.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Olynyk),96,102
418,4,0:59.0,,Offensive charge foul by N. Batum (drawn by K. Olynyk),96,102
419,4,0:59.0,Turnover by N. Batum (offensive foul),,96,102
420,4,0:59.0,M. Kidd-Gilchrist enters the game for J. Lamb,,96,102
421,4,0:46.0,,J. Richardson makes 2-pt jump shot from 14 ft (assist by D. Waiters),96,104
422,4,0:46.0,Charlotte full timeout,,96,104
423,4,0:46.0,J. Lamb enters the game for M. Williams,,96,104
424,4,0:46.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,96,104
425,4,0:42.0,J. Lamb makes 2-pt jump shot from 10 ft,,98,104
426,4,0:29.0,,Personal foul by F. Kaminsky (drawn by D. Waiters),98,104
427,4,0:29.0,,D. Waiters misses free throw 1 of 2,98,104
428,4,0:29.0,,Offensive rebound by Team,98,104
429,4,0:29.0,,D. Waiters misses free throw 2 of 2,98,104
430,4,0:26.0,Defensive rebound by N. Batum,,98,104
431,4,0:21.0,N. Batum misses 3-pt jump shot from 24 ft,,98,104
432,4,0:18.0,Offensive rebound by J. Lamb,,98,104
433,4,0:17.0,F. Kaminsky makes 2-pt dunk at rim (assist by M. Carter-Williams),,100,104
434,4,0:17.0,,Miami full timeout,100,104
435,4,0:11.0,,Personal foul by N. Batum (drawn by J. Richardson),100,104
436,4,0:11.0,,J. Richardson makes free throw 1 of 2,100,105
437,4,0:11.0,,J. Richardson misses free throw 2 of 2,100,105
438,4,0:09.0,Defensive rebound by N. Batum,,100,105
439,4,0:05.0,J. Lamb misses 3-pt jump shot from 24 ft,,100,105
440,4,0:02.0,,Defensive rebound by J. Johnson,100,105
