,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
378,4,1:36.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,88,90
379,4,1:12.0,,T. Young misses 2-pt jump shot from 11 ft,88,90
380,4,1:09.0,Defensive rebound by G. Antetokounmpo,,88,90
381,4,1:06.0,E. Bledsoe misses 2-pt layup from 5 ft (block by V. Oladipo),,88,90
382,4,1:06.0,Offensive rebound by Team,,88,90
383,4,1:05.0,Shooting foul by T. Young (drawn by G. Antetokounmpo),,88,90
384,4,1:05.0,G. Antetokounmpo makes free throw 1 of 2,,89,90
385,4,1:05.0,G. Antetokounmpo misses free throw 2 of 2,,89,90
386,4,1:04.0,,Defensive rebound by B. Bogdanović,89,90
387,4,1:04.0,,Indiana full timeout,89,90
388,4,0:52.0,,Turnover by V. Oladipo (turnover),89,90
389,4,0:31.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,89,90
390,4,0:27.0,,Defensive rebound by T. Young,89,90
391,4,0:08.0,,Turnover by V. Oladipo (bad pass; steal by G. Antetokounmpo),89,90
392,4,0:05.0,Turnover by K. Middleton (turnover; steal by C. Joseph),,89,90
393,4,0:05.0,,Personal foul by E. Bledsoe (drawn by B. Bogdanović),89,90
394,4,0:05.0,,B. Bogdanović makes free throw 1 of 2,89,91
395,4,0:05.0,J. Henson enters the game for J. Terry,,89,91
396,4,0:05.0,,B. Bogdanović makes free throw 2 of 2,89,92
397,4,0:05.0,Milwaukee full timeout,,89,92
398,4,0:05.0,J. Terry enters the game for J. Henson,,89,92
399,4,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,89,92
400,4,0:00.0,Offensive rebound by Team,,89,92
