,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
388,4,5:48.0,,M. Plumlee makes 2-pt hook shot from 2 ft (assist by E. Mudiay),84,91
389,4,5:31.0,P. George misses 2-pt jump shot from 15 ft,,84,91
390,4,5:27.0,Offensive rebound by P. George,,84,91
391,4,5:21.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,87,91
392,4,4:59.0,,P. Millsap misses 3-pt jump shot from 25 ft,87,91
393,4,4:56.0,Defensive rebound by S. Adams,,87,91
394,4,4:34.0,Turnover by Team (shot clock),,87,91
395,4,4:34.0,,N. Jokić enters the game for M. Plumlee,87,91
396,4,4:33.0,S. Adams misses 2-pt hook shot from 7 ft,,87,91
397,4,4:33.0,,Defensive rebound by Team,87,91
398,4,4:20.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by N. Jokić),87,93
399,4,3:55.0,A. Roberson misses 3-pt jump shot from 22 ft,,87,93
400,4,3:52.0,,Defensive rebound by N. Jokić,87,93
401,4,3:32.0,,N. Jokić misses 2-pt layup from 5 ft,87,93
402,4,3:29.0,Defensive rebound by S. Adams,,87,93
403,4,3:21.0,,Offensive charge foul by C. Anthony (drawn by W. Barton),87,93
404,4,3:21.0,Turnover by C. Anthony (offensive foul),,87,93
405,4,3:21.0,R. Felton enters the game for S. Adams,,87,93
406,4,3:21.0,J. Grant enters the game for A. Roberson,,87,93
407,4,3:00.0,Offensive charge foul by N. Jokić (drawn by P. George),,87,93
408,4,3:00.0,,Turnover by N. Jokić (offensive foul),87,93
409,4,2:52.0,Personal block foul by P. Millsap (drawn by C. Anthony),,87,93
410,4,2:52.0,,Turnover by P. Millsap (turnover),87,93
411,4,2:41.0,R. Westbrook makes 3-pt jump shot from 26 ft,,90,93
412,4,2:33.0,,Personal foul by C. Anthony (drawn by P. Millsap),90,93
413,4,2:31.0,,G. Harris misses 3-pt jump shot from 25 ft,90,93
414,4,2:27.0,Defensive rebound by C. Anthony,,90,93
415,4,2:17.0,R. Westbrook misses 2-pt layup from 2 ft,,90,93
416,4,2:15.0,,Defensive rebound by P. Millsap,90,93
417,4,2:09.0,,P. Millsap makes 2-pt jump shot from 17 ft (assist by E. Mudiay),90,95
418,4,2:09.0,,Shooting foul by J. Grant (drawn by P. Millsap),90,95
419,4,2:09.0,,P. Millsap makes free throw 1 of 1,90,96
420,4,2:05.0,Personal foul by G. Harris (drawn by R. Westbrook),,90,96
421,4,1:47.0,C. Anthony misses 2-pt jump shot from 15 ft,,90,96
422,4,1:45.0,Offensive rebound by J. Grant,,90,96
423,4,1:42.0,R. Felton misses 3-pt jump shot from 24 ft,,90,96
424,4,1:42.0,Offensive rebound by C. Anthony,,90,96
425,4,1:42.0,C. Anthony makes 2-pt layup at rim,,92,96
426,4,1:23.0,,E. Mudiay misses 2-pt layup from 6 ft,92,96
427,4,1:23.0,,Offensive rebound by W. Barton,92,96
428,4,1:23.0,,Shooting foul by R. Westbrook (drawn by W. Barton),92,96
429,4,1:23.0,,W. Barton makes free throw 1 of 2,92,97
430,4,1:23.0,,W. Barton makes free throw 2 of 2,92,98
431,4,1:14.0,R. Westbrook misses 3-pt jump shot from 24 ft,,92,98
432,4,1:11.0,,Defensive rebound by E. Mudiay,92,98
433,4,0:52.0,,E. Mudiay misses 2-pt layup from 3 ft,92,98
434,4,0:52.0,,Offensive rebound by N. Jokić,92,98
435,4,0:52.0,,N. Jokić makes 2-pt layup at rim,92,100
436,4,0:52.0,Oklahoma City full timeout,,92,100
437,4,0:46.0,R. Westbrook misses 3-pt jump shot from 24 ft,,92,100
438,4,0:43.0,,Defensive rebound by E. Mudiay,92,100
439,4,0:42.0,,Denver full timeout,92,100
440,4,0:36.0,,Personal foul by C. Anthony (drawn by P. Millsap),92,100
441,4,0:36.0,,P. Millsap makes free throw 1 of 2,92,101
442,4,0:36.0,,P. Millsap makes free throw 2 of 2,92,102
443,4,0:36.0,Oklahoma City full timeout,,92,102
444,4,0:36.0,,M. Plumlee enters the game for N. Jokić,92,102
445,4,0:33.0,Offensive foul by R. Felton (drawn by G. Harris),,92,102
446,4,0:33.0,Turnover by R. Felton (offensive foul),,92,102
447,4,0:33.0,,N. Jokić enters the game for M. Plumlee,92,102
448,4,0:09.0,,Turnover by Team (shot clock),92,102
449,4,0:01.0,R. Felton makes 2-pt layup from 3 ft,,94,102
