,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
386,4,6:58.0,,J. Murray makes 2-pt jump shot from 9 ft,88,84
387,4,6:36.0,P. Connaughton misses 3-pt jump shot from 24 ft,,88,84
388,4,6:33.0,Offensive rebound by P. Connaughton,,88,84
389,4,6:31.0,A. Aminu misses 3-pt jump shot from 24 ft,,88,84
390,4,6:31.0,,Defensive rebound by T. Lyles,88,84
391,4,6:16.0,,Turnover by N. Jokić (lost ball; steal by S. Napier),88,84
392,4,5:57.0,Shooting block foul by T. Lyles (drawn by A. Aminu),,88,84
393,4,5:57.0,A. Aminu makes free throw 1 of 2,,89,84
394,4,5:57.0,J. Nurkić enters the game for P. Connaughton,,89,84
395,4,5:57.0,C. McCollum enters the game for S. Napier,,89,84
396,4,5:57.0,E. Turner enters the game for E. Davis,,89,84
397,4,5:57.0,,M. Plumlee enters the game for T. Lyles,89,84
398,4,5:57.0,A. Aminu makes free throw 2 of 2,,90,84
399,4,5:43.0,,N. Jokić misses 2-pt hook shot from 4 ft (block by J. Nurkić),90,84
400,4,5:43.0,,Offensive rebound by Team,90,84
401,4,5:33.0,,N. Jokić misses 2-pt jump shot from 12 ft,90,84
402,4,5:30.0,Defensive rebound by C. McCollum,,90,84
403,4,5:17.0,A. Aminu misses 2-pt jump shot from 8 ft,,90,84
404,4,5:14.0,,Defensive rebound by M. Plumlee,90,84
405,4,5:08.0,,Shooting foul by J. Nurkić (drawn by J. Murray),90,84
406,4,5:08.0,,J. Murray makes free throw 1 of 2,90,85
407,4,5:08.0,,W. Barton enters the game for W. Chandler,90,85
408,4,5:08.0,,J. Murray makes free throw 2 of 2,90,86
409,4,5:00.0,D. Lillard makes 3-pt jump shot from 26 ft,,93,86
410,4,4:43.0,,G. Harris makes 2-pt jump shot from 6 ft (assist by N. Jokić),93,88
411,4,4:23.0,Personal block foul by M. Plumlee (drawn by J. Nurkić),,93,88
412,4,4:14.0,D. Lillard misses 2-pt jump shot from 11 ft,,93,88
413,4,4:13.0,,Defensive rebound by N. Jokić,93,88
414,4,3:59.0,,N. Jokić misses 2-pt layup from 2 ft,93,88
415,4,3:53.0,,Offensive rebound by M. Plumlee,93,88
416,4,3:53.0,,M. Plumlee makes 2-pt dunk at rim,93,90
417,4,3:39.0,J. Nurkić makes 2-pt layup from 4 ft (assist by C. McCollum),,95,90
418,4,3:18.0,,Personal foul by E. Turner (drawn by W. Barton),95,90
419,4,3:18.0,Portland full timeout,,95,90
420,4,3:18.0,,W. Barton makes free throw 1 of 2,95,91
421,4,3:18.0,,W. Barton makes free throw 2 of 2,95,92
422,4,2:59.0,A. Aminu misses 3-pt jump shot from 24 ft,,95,92
423,4,2:55.0,,Defensive rebound by W. Barton,95,92
424,4,2:49.0,,G. Harris misses 3-pt jump shot from 23 ft,95,92
425,4,2:46.0,Defensive rebound by E. Turner,,95,92
426,4,2:34.0,A. Aminu misses 2-pt jump shot from 10 ft,,95,92
427,4,2:32.0,Offensive rebound by A. Aminu,,95,92
428,4,2:28.0,Turnover by J. Nurkić (lost ball; steal by N. Jokić),,95,92
429,4,2:12.0,,W. Barton misses 2-pt layup from 1 ft,95,92
430,4,2:08.0,,Offensive rebound by M. Plumlee,95,92
431,4,2:07.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by M. Plumlee),95,95
432,4,1:42.0,Turnover by C. McCollum (out of bounds lost ball),,95,95
433,4,1:26.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by N. Jokić),95,97
434,4,1:08.0,Shooting foul by W. Barton (drawn by C. McCollum),,95,97
435,4,1:08.0,C. McCollum makes free throw 1 of 2,,96,97
436,4,1:08.0,C. McCollum makes free throw 2 of 2,,97,97
437,4,0:55.0,,J. Murray misses 3-pt jump shot from 25 ft,97,97
438,4,0:51.0,Defensive rebound by E. Turner,,97,97
439,4,0:41.0,D. Lillard makes 2-pt layup from 5 ft,,99,97
440,4,0:41.0,Shooting foul by J. Murray (drawn by D. Lillard),,99,97
441,4,0:41.0,D. Lillard misses free throw 1 of 1,,99,97
442,4,0:40.0,,Defensive rebound by W. Barton,99,97
443,4,0:40.0,,Denver full timeout,99,97
444,4,0:33.0,,J. Murray makes 2-pt layup from 5 ft,99,99
445,4,0:33.0,,Shooting foul by E. Turner (drawn by J. Murray),99,99
446,4,0:33.0,,W. Chandler enters the game for N. Jokić,99,99
447,4,0:33.0,,J. Murray makes free throw 1 of 1,99,100
448,4,0:33.0,Portland full timeout,,99,100
449,4,0:33.0,P. Connaughton enters the game for A. Aminu,,99,100
450,4,0:30.0,C. McCollum misses 2-pt jump shot from 15 ft,,99,100
451,4,0:26.0,,Defensive rebound by W. Chandler,99,100
452,4,0:26.0,,Turnover by W. Chandler (lost ball; steal by P. Connaughton),99,100
453,4,0:15.0,E. Turner misses 2-pt jump shot from 7 ft,,99,100
454,4,0:12.0,Offensive rebound by E. Turner,,99,100
455,4,0:09.0,D. Lillard misses 2-pt layup from 5 ft (block by M. Plumlee),,99,100
456,4,0:09.0,,Defensive rebound by Team,99,100
457,4,0:09.0,,N. Jokić enters the game for M. Plumlee,99,100
458,4,0:09.0,A. Aminu enters the game for J. Nurkić,,99,100
459,4,0:07.0,,Personal foul by D. Lillard (drawn by W. Barton),99,100
460,4,0:07.0,,W. Barton makes free throw 1 of 2,99,101
461,4,0:07.0,J. Nurkić enters the game for P. Connaughton,,99,101
462,4,0:07.0,,W. Barton makes free throw 2 of 2,99,102
463,4,0:07.0,Portland full timeout,,99,102
464,4,0:07.0,,M. Plumlee enters the game for N. Jokić,99,102
465,4,0:07.0,P. Connaughton enters the game for A. Aminu,,99,102
466,4,0:02.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),,101,102
467,4,0:02.0,,Denver full timeout,101,102
468,4,0:02.0,,N. Jokić enters the game for W. Chandler,101,102
469,4,0:02.0,,T. Lyles enters the game for M. Plumlee,101,102
470,4,0:02.0,S. Napier enters the game for J. Nurkić,,101,102
471,4,0:01.0,,Personal take foul by D. Lillard (drawn by W. Barton),101,102
472,4,0:01.0,,W. Barton makes free throw 1 of 2,101,103
473,4,0:01.0,,M. Plumlee enters the game for J. Murray,101,103
474,4,0:01.0,,W. Chandler enters the game for T. Lyles,101,103
475,4,0:01.0,J. Nurkić enters the game for E. Turner,,101,103
476,4,0:01.0,,W. Barton makes free throw 2 of 2,101,104
