,QUARTER,TIME_REMAINING,HOUSTON_ACTION,TORONTO_ACTION,HOUSTON_SCORE,TORONTO_SCORE
384,4,3:04.0,,D. DeRozan misses 2-pt jump shot from 15 ft,97,102
385,4,3:00.0,Defensive rebound by P. Tucker,,97,102
386,4,2:46.0,Personal foul by D. DeRozan (drawn by J. Harden),,97,102
387,4,2:46.0,J. Harden makes free throw 1 of 2,,98,102
388,4,2:46.0,J. Harden makes free throw 2 of 2,,99,102
389,4,2:33.0,,Turnover by F. VanVleet (out of bounds lost ball),99,102
390,4,2:10.0,J. Harden makes 3-pt jump shot from 25 ft,,102,102
391,4,1:49.0,,D. DeRozan makes 2-pt jump shot from 11 ft,102,104
392,4,1:35.0,C. Capela misses 2-pt layup from 2 ft (block by J. Valančiūnas),,102,104
393,4,1:33.0,,Defensive rebound by J. Valančiūnas,102,104
394,4,1:09.0,,Turnover by J. Valančiūnas (lost ball; steal by P. Tucker),102,104
395,4,0:47.0,Turnover by J. Harden (bad pass; steal by J. Valančiūnas),,102,104
396,4,0:47.0,,Personal foul by C. Capela (drawn by D. DeRozan),102,104
397,4,0:47.0,,C. Miles enters the game for N. Powell,102,104
398,4,0:26.0,,C. Miles misses 3-pt jump shot from 25 ft,102,104
399,4,0:23.0,Defensive rebound by C. Capela,,102,104
400,4,0:14.0,C. Paul misses 3-pt jump shot from 22 ft,,102,104
401,4,0:10.0,,Defensive rebound by Team,102,104
402,4,0:10.0,Loose ball foul by C. Paul (drawn by K. Lowry),,102,104
403,4,0:10.0,,K. Lowry makes free throw 1 of 2,102,105
404,4,0:10.0,,N. Powell enters the game for C. Miles,102,105
405,4,0:10.0,,K. Lowry makes free throw 2 of 2,102,106
406,4,0:10.0,Houston full timeout,,102,106
407,4,0:10.0,,P. Siakam enters the game for J. Valančiūnas,102,106
408,4,0:10.0,J. Johnson enters the game for P. Tucker,,102,106
409,4,0:10.0,E. Gordon enters the game for C. Capela,,102,106
410,4,0:07.0,E. Gordon makes 3-pt jump shot from 29 ft (assist by T. Ariza),,105,106
411,4,0:07.0,,Toronto full timeout,105,106
412,4,0:07.0,,J. Valančiūnas enters the game for N. Powell,105,106
413,4,0:07.0,,C. Miles enters the game for P. Siakam,105,106
414,4,0:07.0,P. Tucker enters the game for J. Johnson,,105,106
415,4,0:05.0,,Personal take foul by T. Ariza (drawn by J. Valančiūnas),105,106
416,4,0:05.0,,J. Valančiūnas makes free throw 1 of 2,105,107
417,4,0:05.0,,N. Powell enters the game for C. Miles,105,107
418,4,0:05.0,,J. Valančiūnas makes free throw 2 of 2,105,108
419,4,0:05.0,Houston full timeout,,105,108
420,4,0:05.0,,P. Siakam enters the game for J. Valančiūnas,105,108
421,4,0:05.0,J. Johnson enters the game for P. Tucker,,105,108
422,4,0:00.0,J. Harden misses 3-pt jump shot from 31 ft,,105,108
423,4,0:00.0,Offensive rebound by Team,,105,108
