,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
383,4,6:19.0,,Defensive rebound by D. Cousins,92,86
384,4,5:57.0,,D. Cousins misses 2-pt layup from 1 ft,92,86
385,4,5:57.0,,Offensive rebound by D. Cousins,92,86
386,4,5:50.0,,T. Allen makes 2-pt layup from 2 ft (assist by D. Cousins),92,88
387,4,5:28.0,J. Butler misses 3-pt jump shot from 25 ft,,92,88
388,4,5:25.0,,Defensive rebound by J. Nelson,92,88
389,4,5:16.0,,Personal foul by K. Towns (drawn by A. Davis),92,88
390,4,5:16.0,,A. Davis misses free throw 1 of 2,92,88
391,4,5:16.0,,Offensive rebound by Team,92,88
392,4,5:16.0,,E. Moore enters the game for J. Nelson,92,88
393,4,5:16.0,,A. Davis misses free throw 2 of 2,92,88
394,4,5:14.0,Defensive rebound by J. Butler,,92,88
395,4,5:14.0,Minnesota full timeout,,92,88
396,4,4:58.0,J. Teague misses 2-pt jump shot from 9 ft,,92,88
397,4,4:53.0,Offensive rebound by T. Gibson,,92,88
398,4,4:53.0,J. Butler misses 3-pt jump shot from 25 ft,,92,88
399,4,4:45.0,Offensive rebound by K. Towns,,92,88
400,4,4:45.0,K. Towns makes 2-pt dunk at rim,,94,88
401,4,4:33.0,,Shooting foul by T. Gibson (drawn by D. Cousins),94,88
402,4,4:33.0,,D. Cousins makes free throw 1 of 2,94,89
403,4,4:33.0,,D. Cousins makes free throw 2 of 2,94,90
404,4,4:16.0,A. Wiggins makes 2-pt jump shot from 16 ft (assist by J. Butler),,96,90
405,4,4:03.0,,Shooting foul by T. Gibson (drawn by D. Cousins),96,90
406,4,4:03.0,,D. Cousins makes free throw 1 of 2,96,91
407,4,4:03.0,,D. Cousins makes free throw 2 of 2,96,92
408,4,3:50.0,J. Butler misses 2-pt jump shot from 14 ft,,96,92
409,4,3:46.0,Offensive rebound by T. Gibson,,96,92
410,4,3:36.0,Personal foul by J. Holiday (drawn by J. Butler),,96,92
411,4,3:22.0,Turnover by Team (shot clock),,96,92
412,4,3:04.0,,D. Cousins makes 2-pt dunk from 1 ft (assist by J. Holiday),96,94
413,4,2:57.0,Minnesota full timeout,,96,94
414,4,2:49.0,Personal foul by T. Allen (drawn by J. Butler),,96,94
415,4,2:43.0,K. Towns misses 2-pt hook shot from 6 ft,,96,94
416,4,2:40.0,,Defensive rebound by T. Allen,96,94
417,4,2:22.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),96,96
418,4,2:02.0,A. Wiggins makes 2-pt jump shot from 9 ft,,98,96
419,4,1:45.0,,Shooting foul by T. Gibson (drawn by D. Cousins),98,96
420,4,1:45.0,,D. Cousins makes free throw 1 of 2,98,97
421,4,1:45.0,,D. Cousins makes free throw 2 of 2,98,98
422,4,1:28.0,A. Wiggins misses 2-pt jump shot from 12 ft,,98,98
423,4,1:23.0,,Defensive rebound by D. Cousins,98,98
424,4,1:09.0,,A. Davis misses 2-pt jump shot from 10 ft,98,98
425,4,1:05.0,,Offensive rebound by J. Holiday,98,98
426,4,0:54.0,,T. Allen misses 2-pt layup from 1 ft,98,98
427,4,0:51.0,Defensive rebound by K. Towns,,98,98
428,4,0:34.0,J. Butler makes 2-pt jump shot from 20 ft,,100,98
429,4,0:34.0,Shooting foul by E. Moore (drawn by J. Butler),,100,98
430,4,0:34.0,J. Butler makes free throw 1 of 1,,101,98
431,4,0:34.0,,New Orleans full timeout,101,98
432,4,0:34.0,,I. Clark enters the game for T. Allen,101,98
433,4,0:24.0,,Turnover by J. Holiday (bad pass; steal by A. Wiggins),101,98
434,4,0:19.0,Personal foul by E. Moore (drawn by J. Butler),,101,98
435,4,0:19.0,J. Butler misses free throw 1 of 2,,101,98
436,4,0:19.0,Offensive rebound by Team,,101,98
437,4,0:19.0,J. Butler makes free throw 2 of 2,,102,98
438,4,0:13.0,,J. Holiday misses 3-pt jump shot from 22 ft,102,98
439,4,0:11.0,,Offensive rebound by Team,102,98
440,4,0:08.0,,D. Cousins misses 2-pt jump shot from 22 ft (block by K. Towns),102,98
441,4,0:08.0,Defensive rebound by T. Gibson,,102,98
442,4,0:08.0,Personal foul by A. Davis (drawn by J. Butler),,102,98
443,4,0:08.0,J. Butler makes free throw 1 of 2,,103,98
444,4,0:08.0,J. Butler makes free throw 2 of 2,,104,98
445,4,0:00.0,,I. Clark misses 2-pt layup from 3 ft,104,98
446,4,0:00.0,Defensive rebound by T. Gibson,,104,98
