,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
384,4,2:17.0,,A. Poythress misses 3-pt jump shot from 26 ft,86,121
385,4,2:14.0,Defensive rebound by P. Zipser,,86,121
386,4,2:02.0,Turnover by P. Zipser (bad pass; steal by J. Young),,86,121
387,4,2:02.0,,Personal foul by P. Zipser (drawn by J. Young),86,121
388,4,2:02.0,,J. Young makes free throw 1 of 2,86,122
389,4,2:02.0,,J. Young makes free throw 2 of 2,86,123
390,4,1:47.0,J. Grant misses 2-pt jump shot from 6 ft,,86,123
391,4,1:44.0,,Defensive rebound by T. Leaf,86,123
392,4,1:26.0,,D. Wilkins misses 3-pt jump shot from 28 ft,86,123
393,4,1:23.0,Defensive rebound by Q. Pondexter,,86,123
394,4,1:16.0,Q. Pondexter misses 2-pt jump shot from 19 ft,,86,123
395,4,1:12.0,Offensive rebound by P. Zipser,,86,123
396,4,1:09.0,J. Grant misses 3-pt jump shot from 25 ft,,86,123
397,4,1:06.0,,Defensive rebound by L. Stephenson,86,123
398,4,1:01.0,Offensive charge foul by J. Young (drawn by Q. Pondexter),,86,123
399,4,1:01.0,,Turnover by J. Young (offensive foul),86,123
400,4,0:48.0,Q. Pondexter misses 2-pt layup at rim,,86,123
401,4,0:47.0,,Defensive rebound by L. Stephenson,86,123
402,4,0:35.0,,Personal foul by Q. Pondexter (drawn by D. Wilkins),86,123
403,4,0:35.0,,D. Wilkins makes free throw 1 of 2,86,124
404,4,0:35.0,,D. Wilkins makes free throw 2 of 2,86,125
405,4,0:29.0,J. Grant misses 3-pt jump shot from 24 ft,,86,125
406,4,0:25.0,,Defensive rebound by J. Young,86,125
407,4,0:01.0,,Turnover by Team (shot clock),86,125
