,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
376,4,2:32.0,J. Teague makes free throw 1 of 2,,115,96
377,4,2:32.0,J. Teague makes free throw 2 of 2,,116,96
378,4,2:13.0,,S. Labissière makes 2-pt hook shot from 6 ft (assist by B. Bogdanović),116,98
379,4,2:00.0,Personal foul by B. Bogdanović (drawn by J. Teague),,116,98
380,4,2:00.0,J. Teague makes free throw 1 of 2,,117,98
381,4,2:00.0,N. Bjelica enters the game for A. Wiggins,,117,98
382,4,2:00.0,G. Dieng enters the game for K. Towns,,117,98
383,4,2:00.0,J. Teague makes free throw 2 of 2,,118,98
384,4,1:42.0,,B. Hield misses 2-pt jump shot from 15 ft,118,98
385,4,1:40.0,,Offensive rebound by B. Hield,118,98
386,4,1:40.0,T. Jones enters the game for J. Teague,,118,98
387,4,1:35.0,,B. Caboclo misses 2-pt jump shot from 9 ft,118,98
388,4,1:32.0,Defensive rebound by N. Bjelica,,118,98
389,4,1:16.0,Turnover by T. Jones (lost ball; steal by J. Jackson),,118,98
390,4,1:16.0,,Personal foul by G. Dieng (drawn by J. Jackson),118,98
391,4,1:16.0,C. Aldrich enters the game for T. Gibson,,118,98
392,4,1:05.0,Violation by C. Aldrich (kicked ball),,118,98
393,4,1:05.0,A. Brooks enters the game for J. Crawford,,118,98
394,4,0:54.0,,Personal foul by A. Brooks (drawn by B. Bogdanović),118,98
395,4,0:54.0,,B. Bogdanović makes free throw 1 of 2,118,99
396,4,0:54.0,,B. Bogdanović makes free throw 2 of 2,118,100
397,4,0:34.0,G. Dieng misses 2-pt hook shot from 7 ft,,118,100
398,4,0:30.0,,Defensive rebound by J. Jackson,118,100
399,4,0:25.0,,S. Labissière misses 3-pt jump shot from 25 ft,118,100
400,4,0:21.0,Defensive rebound by C. Aldrich,,118,100
