,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
395,4,5:49.0,,T. Ariza makes free throw 2 of 2,69,95
396,4,5:39.0,G. Dieng misses 2-pt jump shot from 16 ft,,69,95
397,4,5:36.0,,Defensive rebound by T. Ariza,69,95
398,4,5:29.0,,E. Gordon misses 3-pt jump shot from 27 ft,69,95
399,4,5:27.0,Defensive rebound by N. Bjelica,,69,95
400,4,5:19.0,J. Crawford makes 2-pt jump shot from 10 ft,,71,95
401,4,4:58.0,,J. Johnson misses 2-pt jump shot from 17 ft,71,95
402,4,4:56.0,Defensive rebound by T. Jones,,71,95
403,4,4:41.0,T. Jones misses 2-pt layup from 4 ft (block by J. Harden),,71,95
404,4,4:39.0,,Defensive rebound by J. Johnson,71,95
405,4,4:35.0,,T. Ariza misses 3-pt jump shot from 23 ft,71,95
406,4,4:33.0,Defensive rebound by N. Bjelica,,71,95
407,4,4:26.0,Minnesota full timeout,,71,95
408,4,4:12.0,N. Bjelica misses 2-pt layup at rim,,71,95
409,4,4:07.0,Offensive rebound by N. Bjelica,,71,95
410,4,4:07.0,N. Bjelica misses 2-pt layup at rim,,71,95
411,4,4:06.0,Offensive rebound by N. Bjelica,,71,95
412,4,4:06.0,N. Bjelica makes 2-pt layup at rim,,73,95
413,4,3:48.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Johnson),73,98
414,4,3:32.0,D. Rose misses 2-pt jump shot from 18 ft,,73,98
415,4,3:30.0,,Defensive rebound by T. Ariza,73,98
416,4,3:19.0,,Turnover by J. Johnson (bad pass; steal by T. Jones),73,98
417,4,3:14.0,N. Bjelica makes 2-pt layup at rim (assist by T. Jones),,75,98
418,4,3:14.0,,Houston full timeout,75,98
419,4,3:14.0,,A. Jackson enters the game for T. Ariza,75,98
420,4,3:14.0,,G. Green enters the game for E. Gordon,75,98
421,4,3:14.0,,Z. Qi enters the game for P. Tucker,75,98
422,4,3:14.0,,C. Onuaku enters the game for J. Harden,75,98
423,4,2:57.0,,G. Green misses 2-pt jump shot from 21 ft,75,98
424,4,2:55.0,Defensive rebound by N. Bjelica,,75,98
425,4,2:47.0,Shooting foul by C. Onuaku (drawn by N. Bjelica),,75,98
426,4,2:47.0,N. Bjelica makes free throw 1 of 2,,76,98
427,4,2:47.0,N. Bjelica misses free throw 2 of 2,,76,98
428,4,2:45.0,,Defensive rebound by Z. Qi,76,98
429,4,2:33.0,,G. Green makes 2-pt dunk at rim (assist by C. Onuaku),76,100
430,4,2:14.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by D. Rose),,79,100
431,4,1:49.0,,Turnover by A. Jackson (lost ball; steal by N. Bjelica),79,100
432,4,1:39.0,Turnover by T. Jones (bad pass; steal by C. Onuaku),,79,100
433,4,1:34.0,,G. Green misses 2-pt layup from 1 ft,79,100
434,4,1:32.0,,Offensive rebound by C. Onuaku,79,100
435,4,1:30.0,,G. Green misses 3-pt jump shot from 23 ft,79,100
436,4,1:27.0,Defensive rebound by J. Crawford,,79,100
437,4,1:15.0,N. Bjelica makes 3-pt jump shot from 24 ft (assist by T. Jones),,82,100
438,4,0:59.0,,Z. Qi makes 2-pt jump shot from 9 ft (assist by G. Green),82,102
439,4,0:46.0,D. Rose misses 2-pt layup at rim,,82,102
440,4,0:44.0,,Defensive rebound by G. Green,82,102
441,4,0:36.0,,G. Green misses 2-pt jump shot from 8 ft,82,102
442,4,0:34.0,,Offensive rebound by G. Green,82,102
443,4,0:22.0,,G. Green misses 3-pt jump shot from 26 ft,82,102
444,4,0:21.0,Defensive rebound by N. Bjelica,,82,102
445,4,0:12.0,G. Dieng misses 3-pt jump shot from 24 ft,,82,102
446,4,0:10.0,,Defensive rebound by G. Green,82,102
