,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
390,4,8:00.0,,B. Simmons makes 2-pt hook shot from 8 ft,109,113
391,4,7:39.0,L. James misses 3-pt jump shot from 25 ft,,109,113
392,4,7:36.0,,Defensive rebound by B. Simmons,109,113
393,4,7:28.0,,M. Belinelli misses 3-pt jump shot from 26 ft,109,113
394,4,7:28.0,Defensive rebound by L. James,,109,113
395,4,7:21.0,Turnover by L. James (bad pass; steal by R. Covington),,109,113
396,4,7:03.0,,B. Simmons misses 2-pt jump shot from 12 ft,109,113
397,4,6:55.0,,Offensive rebound by R. Covington,109,113
398,4,6:55.0,,R. Covington makes 2-pt layup at rim,109,115
399,4,6:44.0,J. Clarkson misses 2-pt jump shot from 4 ft (block by M. Belinelli),,109,115
400,4,6:44.0,,Defensive rebound by Team,109,115
401,4,6:36.0,,R. Holmes makes 2-pt jump shot from 11 ft (assist by M. Belinelli),109,117
402,4,6:36.0,Cleveland full timeout,,109,117
403,4,6:36.0,C. Osman enters the game for J. Clarkson,,109,117
404,4,6:36.0,K. Love enters the game for K. Korver,,109,117
405,4,6:23.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),,112,117
406,4,6:05.0,,M. Belinelli misses 3-pt jump shot from 25 ft,112,117
407,4,6:01.0,,Offensive rebound by D. Šarić,112,117
408,4,5:59.0,,D. Šarić misses 2-pt layup from 3 ft,112,117
409,4,5:59.0,,Offensive rebound by Team,112,117
410,4,5:58.0,,E. İlyasova enters the game for D. Šarić,112,117
411,4,5:58.0,,J. Redick enters the game for R. Holmes,112,117
412,4,5:48.0,,B. Simmons makes 2-pt jump shot from 8 ft (assist by M. Belinelli),112,119
413,4,5:29.0,L. James makes 2-pt dunk from 1 ft,,114,119
414,4,5:27.0,,Philadelphia full timeout,114,119
415,4,5:19.0,,J. Redick misses 3-pt jump shot from 27 ft,114,119
416,4,5:19.0,,Offensive rebound by Team,114,119
417,4,5:12.0,,E. İlyasova makes 2-pt hook shot from 6 ft,114,121
418,4,4:55.0,Shooting foul by R. Covington (drawn by J. Green),,114,121
419,4,4:55.0,J. Green makes free throw 1 of 2,,115,121
420,4,4:55.0,J. Green makes free throw 2 of 2,,116,121
421,4,4:40.0,,E. İlyasova misses 3-pt jump shot from 24 ft,116,121
422,4,4:39.0,Defensive rebound by J. Smith,,116,121
423,4,4:39.0,,Loose ball foul by R. Covington (drawn by J. Smith),116,121
424,4,4:26.0,L. James makes 2-pt dunk from 1 ft,,118,121
425,4,3:59.0,,J. Redick makes 2-pt jump shot from 14 ft (assist by B. Simmons),118,123
426,4,3:43.0,Turnover by L. James (palming),,118,123
427,4,3:28.0,,R. Covington misses 3-pt jump shot from 26 ft,118,123
428,4,3:24.0,,Offensive rebound by E. İlyasova,118,123
429,4,3:22.0,,R. Covington misses 3-pt jump shot from 26 ft,118,123
430,4,3:19.0,Defensive rebound by K. Love,,118,123
431,4,3:04.0,J. Green makes 2-pt layup from 1 ft,,120,123
432,4,2:54.0,,Turnover by E. İlyasova (lost ball; steal by C. Osman),120,123
433,4,2:40.0,C. Osman misses 3-pt jump shot from 27 ft,,120,123
434,4,2:36.0,,Defensive rebound by M. Belinelli,120,123
435,4,2:25.0,,B. Simmons makes 2-pt layup from 2 ft (assist by E. İlyasova),120,125
436,4,1:57.0,C. Osman misses 3-pt jump shot from 25 ft,,120,125
437,4,1:53.0,,Defensive rebound by E. İlyasova,120,125
438,4,1:36.0,,B. Simmons misses 2-pt jump shot from 6 ft,120,125
439,4,1:34.0,,Offensive rebound by B. Simmons,120,125
440,4,1:34.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),120,128
441,4,1:34.0,Cleveland full timeout,,120,128
442,4,1:25.0,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),,123,128
443,4,1:12.0,,Turnover by M. Belinelli (bad pass; steal by L. James),123,128
444,4,1:08.0,L. James misses 3-pt jump shot from 27 ft,,123,128
445,4,1:08.0,Offensive rebound by C. Osman,,123,128
446,4,1:08.0,Shooting foul by M. Belinelli (drawn by C. Osman),,123,128
447,4,1:08.0,C. Osman makes free throw 1 of 2,,124,128
448,4,1:08.0,C. Osman misses free throw 2 of 2,,124,128
449,4,1:06.0,,Defensive rebound by B. Simmons,124,128
450,4,0:55.0,,E. İlyasova misses 2-pt jump shot from 10 ft,124,128
451,4,0:52.0,Defensive rebound by L. James,,124,128
452,4,0:44.0,K. Love misses 3-pt jump shot from 28 ft,,124,128
453,4,0:40.0,,Defensive rebound by E. İlyasova,124,128
454,4,0:22.0,,J. Redick misses 3-pt jump shot from 26 ft,124,128
455,4,0:19.0,Defensive rebound by J. Smith,,124,128
456,4,0:12.0,J. Green makes 3-pt jump shot from 23 ft,,127,128
457,4,0:12.0,,Philadelphia full timeout,127,128
458,4,0:10.0,,Personal foul by J. Smith (drawn by M. Belinelli),127,128
459,4,0:09.0,,Personal foul by J. Green (drawn by J. Redick),127,128
460,4,0:09.0,,J. Redick makes free throw 1 of 2,127,129
461,4,0:09.0,,T. McConnell enters the game for E. İlyasova,127,129
462,4,0:09.0,K. Korver enters the game for C. Osman,,127,129
463,4,0:09.0,,J. Redick makes free throw 2 of 2,127,130
464,4,0:04.0,Personal foul by B. Simmons (drawn by L. James),,127,130
465,4,0:04.0,L. James makes free throw 1 of 2,,128,130
466,4,0:04.0,,A. Johnson enters the game for T. McConnell,128,130
467,4,0:04.0,,D. Šarić enters the game for J. Redick,128,130
468,4,0:04.0,,R. Holmes enters the game for M. Belinelli,128,130
469,4,0:04.0,L. James makes free throw 2 of 2,,129,130
470,4,0:04.0,,Philadelphia full timeout,129,130
471,4,0:04.0,,E. İlyasova enters the game for A. Johnson,129,130
472,4,0:04.0,,J. Redick enters the game for D. Šarić,129,130
473,4,0:04.0,,M. Belinelli enters the game for R. Holmes,129,130
474,4,0:04.0,C. Osman enters the game for K. Korver,,129,130
475,4,0:03.0,,Personal foul by J. Green (drawn by E. İlyasova),129,130
476,4,0:03.0,,E. İlyasova makes free throw 1 of 2,129,131
477,4,0:03.0,K. Korver enters the game for C. Osman,,129,131
478,4,0:03.0,,E. İlyasova makes free throw 2 of 2,129,132
479,4,0:01.0,Shooting foul by R. Covington (drawn by L. James),,129,132
480,4,0:01.0,L. James makes free throw 1 of 3,,130,132
481,4,0:01.0,L. James misses free throw 2 of 3,,130,132
482,4,0:01.0,Offensive rebound by Team,,130,132
483,4,0:01.0,,A. Johnson enters the game for J. Redick,130,132
484,4,0:01.0,,R. Holmes enters the game for M. Belinelli,130,132
485,4,0:01.0,,D. Šarić enters the game for E. İlyasova,130,132
486,4,0:01.0,L. Nance enters the game for K. Korver,,130,132
487,4,0:01.0,L. James misses free throw 3 of 3,,130,132
488,4,0:01.0,Offensive rebound by L. Nance,,130,132
489,4,0:01.0,L. Nance misses 2-pt layup at rim,,130,132
490,4,0:01.0,,Defensive rebound by R. Holmes,130,132
