,QUARTER,TIME_REMAINING,TORONTO_ACTION,GOLDEN STATE_ACTION,TORONTO_SCORE,GOLDEN STATE_SCORE
378,4,3:59.0,Defensive rebound by D. Wright,,106,105
379,4,3:53.0,D. DeRozan makes 2-pt dunk from 2 ft (assist by D. Wright),,108,105
380,4,3:41.0,,S. Curry misses 3-pt jump shot from 27 ft,108,105
381,4,3:37.0,Defensive rebound by K. Lowry,,108,105
382,4,3:20.0,Turnover by S. Ibaka (traveling),,108,105
383,4,3:05.0,,S. Curry misses 3-pt jump shot from 25 ft,108,105
384,4,3:01.0,Defensive rebound by D. Wright,,108,105
385,4,2:52.0,D. DeRozan makes 2-pt jump shot from 13 ft,,110,105
386,4,2:36.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),110,107
387,4,2:13.0,Shooting foul by D. Green (drawn by D. DeRozan),,110,107
388,4,2:13.0,D. DeRozan makes free throw 1 of 2,,111,107
389,4,2:13.0,D. DeRozan makes free throw 2 of 2,,112,107
390,4,1:56.0,,Turnover by K. Durant (out of bounds lost ball),112,107
391,4,1:37.0,J. Poeltl misses 2-pt jump shot from 8 ft (block by D. Green),,112,107
392,4,1:30.0,,Defensive rebound by K. Thompson,112,107
393,4,1:28.0,,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),112,109
394,4,1:05.0,K. Lowry misses 2-pt jump shot from 13 ft,,112,109
395,4,1:02.0,,Defensive rebound by D. Green,112,109
396,4,1:02.0,,K. Durant makes 3-pt jump shot from 26 ft,112,112
397,4,1:02.0,Toronto full timeout,,112,112
398,4,0:53.0,D. DeRozan misses 2-pt jump shot from 15 ft,,112,112
399,4,0:46.0,,Defensive rebound by K. Durant,112,112
400,4,0:32.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),112,115
401,4,0:16.0,K. Lowry misses 2-pt jump shot from 5 ft (block by K. Thompson),,112,115
402,4,0:13.0,,Defensive rebound by K. Thompson,112,115
403,4,0:05.0,,Personal take foul by J. Poeltl (drawn by S. Curry),112,115
404,4,0:05.0,,S. Curry makes free throw 1 of 2,112,116
405,4,0:05.0,,S. Curry makes free throw 2 of 2,112,117
406,4,0:05.0,Toronto full timeout,,112,117
407,4,0:05.0,C. Miles enters the game for D. Wright,,112,117
408,4,0:00.0,Turnover by J. Poeltl (bad pass; steal by S. Curry),,112,117
