,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
389,4,1:39.0,R. Holmes makes free throw 2 of 2,,98,99
390,4,1:16.0,,L. James misses 3-pt jump shot from 26 ft,98,99
391,4,1:10.0,Defensive rebound by R. Covington,,98,99
392,4,1:10.0,Turnover by R. Covington (bad pass; steal by J. Crowder),,98,99
393,4,1:08.0,,D. Wade makes 2-pt jump shot from 9 ft (assist by L. James),98,101
394,4,1:08.0,Philadelphia full timeout,,98,101
395,4,1:08.0,T. Luwawu-Cabarrot enters the game for R. Covington,,98,101
396,4,1:03.0,J. Redick misses 3-pt jump shot from 27 ft,,98,101
397,4,0:59.0,,Defensive rebound by L. James,98,101
398,4,0:40.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by L. James),98,104
399,4,0:40.0,Philadelphia full timeout,,98,104
400,4,0:36.0,R. Holmes misses 3-pt jump shot from 25 ft,,98,104
401,4,0:34.0,,Defensive rebound by Team,98,104
402,4,0:27.0,,Cleveland full timeout,98,104
403,4,0:22.0,,Personal foul by J. Redick (drawn by L. James),98,104
404,4,0:20.0,,Personal foul by T. Luwawu-Cabarrot (drawn by L. James),98,104
405,4,0:20.0,,L. James misses free throw 1 of 2,98,104
406,4,0:20.0,,Offensive rebound by Team,98,104
407,4,0:20.0,,L. James makes free throw 2 of 2,98,105
408,4,0:13.0,Turnover by B. Simmons (bad pass; steal by J. Green),,98,105
