,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
389,4,5:56.0,,Personal foul by S. Labissière (drawn by K. Faried),63,79
390,4,5:56.0,,P. Millsap enters the game for N. Jokić,63,79
391,4,5:56.0,J. Sampson enters the game for K. Koufos,,63,79
392,4,5:39.0,,K. Faried misses 2-pt hook shot from 6 ft,63,79
393,4,5:39.0,,Offensive rebound by P. Millsap,63,79
394,4,5:39.0,,Shooting foul by S. Labissière (drawn by P. Millsap),63,79
395,4,5:39.0,,P. Millsap makes free throw 1 of 2,63,80
396,4,5:39.0,,P. Millsap makes free throw 2 of 2,63,81
397,4,5:20.0,M. Richardson misses 2-pt jump shot from 21 ft,,63,81
398,4,5:18.0,,Defensive rebound by K. Faried,63,81
399,4,4:59.0,,Turnover by P. Millsap (lost ball; steal by S. Labissière),63,81
400,4,4:55.0,F. Mason misses 2-pt layup from 5 ft,,63,81
401,4,4:53.0,D. Fox makes 2-pt layup from 3 ft,,65,81
402,4,4:53.0,,Denver full timeout,65,81
403,4,4:53.0,,G. Harris enters the game for W. Chandler,65,81
404,4,4:52.0,Defensive rebound by D. Fox,,65,81
405,4,4:33.0,,Shooting foul by J. Sampson (drawn by P. Millsap),65,81
406,4,4:33.0,,P. Millsap misses free throw 1 of 2,65,81
407,4,4:33.0,,Offensive rebound by Team,65,81
408,4,4:33.0,,P. Millsap makes free throw 2 of 2,65,82
409,4,4:20.0,J. Sampson misses 2-pt jump shot from 9 ft,,65,82
410,4,4:18.0,,Defensive rebound by W. Barton,65,82
411,4,4:09.0,,Turnover by P. Millsap (bad pass),65,82
412,4,3:56.0,M. Richardson makes 3-pt jump shot from 24 ft (assist by S. Labissière),,68,82
413,4,3:32.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),68,85
414,4,3:21.0,Shooting foul by E. Mudiay (drawn by F. Mason),,68,85
415,4,3:21.0,F. Mason makes free throw 1 of 2,,69,85
416,4,3:21.0,,T. Lyles enters the game for P. Millsap,69,85
417,4,3:21.0,F. Mason misses free throw 2 of 2,,69,85
418,4,3:17.0,Offensive rebound by F. Mason,,69,85
419,4,3:15.0,F. Mason misses 2-pt layup from 4 ft,,69,85
420,4,3:13.0,Offensive rebound by J. Sampson,,69,85
421,4,3:13.0,J. Sampson makes 2-pt dunk at rim,,71,85
422,4,3:13.0,,Denver full timeout,71,85
423,4,3:03.0,,K. Faried makes 2-pt dunk from 3 ft (assist by E. Mudiay),71,87
424,4,2:40.0,F. Mason misses 3-pt jump shot from 25 ft,,71,87
425,4,2:38.0,,Defensive rebound by W. Barton,71,87
426,4,2:22.0,,E. Mudiay makes 2-pt layup from 4 ft,71,89
427,4,2:13.0,F. Mason misses 2-pt layup from 4 ft,,71,89
428,4,2:10.0,,Defensive rebound by T. Lyles,71,89
429,4,1:53.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by G. Harris),71,92
430,4,1:29.0,F. Mason makes 3-pt jump shot from 26 ft (assist by S. Labissière),,74,92
431,4,1:11.0,,Personal foul by J. Sampson (drawn by K. Faried),74,92
432,4,1:11.0,,K. Faried makes free throw 1 of 2,74,93
433,4,1:11.0,,M. Beasley enters the game for W. Barton,74,93
434,4,1:11.0,,J. Hernangómez enters the game for G. Harris,74,93
435,4,1:11.0,,K. Faried makes free throw 2 of 2,74,94
436,4,1:00.0,Shooting foul by T. Lyles (drawn by M. Richardson),,74,94
437,4,1:00.0,M. Richardson makes free throw 1 of 2,,75,94
438,4,1:00.0,M. Richardson makes free throw 2 of 2,,76,94
439,4,0:43.0,,T. Lyles misses 3-pt jump shot from 25 ft,76,94
440,4,0:40.0,Defensive rebound by D. Fox,,76,94
441,4,0:37.0,D. Fox makes 3-pt jump shot from 26 ft,,79,94
442,4,0:13.0,,E. Mudiay misses 2-pt layup from 7 ft,79,94
443,4,0:13.0,,T. Lyles makes 2-pt layup from 2 ft,79,96
444,4,0:11.0,,Offensive rebound by T. Lyles,79,96
