,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
380,4,5:38.0,K. Birch makes 2-pt dunk at rim (assist by R. Purvis),,83,103
381,4,5:14.0,,P. Siakam misses 2-pt hook shot from 5 ft,83,103
382,4,5:14.0,Defensive rebound by J. Artis,,83,103
383,4,5:09.0,R. Purvis makes 2-pt layup from 1 ft (assist by M. Hezonja),,85,103
384,4,4:46.0,,D. Wright misses 2-pt layup from 1 ft,85,103
385,4,4:45.0,Defensive rebound by R. Purvis,,85,103
386,4,4:39.0,W. Iwundu misses 3-pt jump shot from 22 ft,,85,103
387,4,4:36.0,,Defensive rebound by P. Siakam,85,103
388,4,4:30.0,,K. Lowry misses 3-pt jump shot from 26 ft,85,103
389,4,4:28.0,Defensive rebound by R. Purvis,,85,103
390,4,4:17.0,W. Iwundu makes 2-pt layup from 2 ft,,87,103
391,4,4:17.0,Shooting foul by J. Poeltl (drawn by W. Iwundu),,87,103
392,4,4:17.0,W. Iwundu misses free throw 1 of 1,,87,103
393,4,4:17.0,,Defensive rebound by J. Poeltl,87,103
394,4,4:03.0,,Shooting foul by K. Birch (drawn by O. Anunoby),87,103
395,4,4:03.0,,O. Anunoby makes free throw 1 of 2,87,104
396,4,4:03.0,,O. Anunoby misses free throw 2 of 2,87,104
397,4,4:00.0,Defensive rebound by K. Birch,,87,104
398,4,3:48.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by J. Artis),,90,104
399,4,3:20.0,,P. Siakam makes 2-pt layup from 1 ft,90,106
400,4,3:04.0,K. Birch makes 2-pt jump shot from 2 ft (assist by M. Hezonja),,92,106
401,4,2:46.0,,Shooting foul by K. Birch (drawn by K. Lowry),92,106
402,4,2:46.0,,Toronto full timeout,92,106
403,4,2:46.0,,K. Lowry makes free throw 1 of 2,92,107
404,4,2:46.0,,K. Lowry makes free throw 2 of 2,92,108
405,4,2:36.0,Turnover by J. Artis (out of bounds lost ball),,92,108
406,4,2:25.0,,Turnover by J. Poeltl (bad pass; steal by K. Birch),92,108
407,4,2:20.0,W. Iwundu makes 2-pt layup from 1 ft (assist by R. Purvis),,94,108
408,4,2:05.0,,Turnover by O. Anunoby (lost ball; steal by K. Birch),94,108
409,4,2:00.0,J. Artis makes 2-pt layup from 1 ft (assist by W. Iwundu),,96,108
410,4,1:47.0,,Shooting foul by W. Iwundu (drawn by D. Wright),96,108
411,4,1:47.0,,D. Wright makes free throw 1 of 2,96,109
412,4,1:47.0,,N. Powell enters the game for K. Lowry,96,109
413,4,1:47.0,,D. Wright makes free throw 2 of 2,96,110
414,4,1:30.0,M. Hezonja misses 2-pt jump shot from 21 ft,,96,110
415,4,1:26.0,,Defensive rebound by P. Siakam,96,110
416,4,1:24.0,,Turnover by P. Siakam (bad pass; steal by W. Iwundu),96,110
417,4,1:23.0,Personal foul by D. Wright (drawn by W. Iwundu),,96,110
418,4,1:10.0,Shooting foul by O. Anunoby (drawn by K. Birch),,96,110
419,4,1:10.0,K. Birch makes free throw 1 of 2,,97,110
420,4,1:10.0,K. Birch makes free throw 2 of 2,,98,110
421,4,0:59.0,,N. Powell makes 2-pt jump shot from 10 ft,98,112
422,4,0:47.0,M. Hezonja misses 2-pt jump shot from 4 ft,,98,112
423,4,0:44.0,,Defensive rebound by O. Anunoby,98,112
424,4,0:22.0,,Turnover by J. Poeltl (turnover),98,112
425,4,0:15.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by K. Birch),,101,112
