,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
379,4,4:49.0,,Defensive rebound by K. Birch,124,86
380,4,4:37.0,,J. Artis makes 3-pt jump shot from 25 ft (assist by M. Speights),124,89
381,4,4:16.0,F. Kaminsky makes 2-pt layup from 6 ft,,126,89
382,4,3:56.0,,Shooting foul by J. Stone (drawn by M. Speights),126,89
383,4,3:56.0,,M. Speights misses free throw 1 of 2,126,89
384,4,3:56.0,,Offensive rebound by Team,126,89
385,4,3:56.0,,M. Speights misses free throw 2 of 2,126,89
386,4,3:54.0,Defensive rebound by F. Kaminsky,,126,89
387,4,3:45.0,M. Paige misses 3-pt jump shot from 26 ft,,126,89
388,4,3:41.0,,Defensive rebound by J. Artis,126,89
389,4,3:31.0,,W. Iwundu makes 2-pt jump shot from 16 ft (assist by K. Birch),126,91
390,4,3:16.0,M. Paige misses 2-pt layup from 4 ft,,126,91
391,4,3:11.0,,Defensive rebound by J. Artis,126,91
392,4,3:06.0,,Personal foul by W. Hernangómez (drawn by M. Speights),126,91
393,4,3:01.0,,W. Iwundu makes 2-pt layup from 2 ft (assist by M. Speights),126,93
394,4,2:42.0,Shooting foul by R. Purvis (drawn by M. Monk),,126,93
395,4,2:42.0,M. Monk makes free throw 1 of 2,,127,93
396,4,2:42.0,M. Monk makes free throw 2 of 2,,128,93
397,4,2:28.0,,W. Iwundu misses 2-pt layup from 2 ft (block by M. Monk),128,93
398,4,2:23.0,Defensive rebound by W. Hernangómez,,128,93
399,4,2:20.0,F. Kaminsky makes 2-pt layup from 6 ft (assist by M. Monk),,130,93
400,4,2:07.0,,K. Birch makes 2-pt layup from 1 ft (assist by R. Purvis),130,95
401,4,1:50.0,J. Stone makes 3-pt jump shot from 22 ft (assist by M. Paige),,133,95
402,4,1:29.0,,R. Purvis makes 2-pt jump shot from 12 ft,133,97
403,4,1:06.0,W. Hernangómez makes 2-pt dunk at rim (assist by J. Stone),,135,97
404,4,0:49.0,,Personal foul by W. Hernangómez (drawn by R. Purvis),135,97
405,4,0:49.0,,R. Purvis misses free throw 1 of 2,135,97
406,4,0:49.0,,Offensive rebound by Team,135,97
407,4,0:49.0,,R. Purvis makes free throw 2 of 2,135,98
408,4,0:25.0,M. Monk makes 2-pt layup from 1 ft (assist by J. Stone),,137,98
409,4,0:17.0,,W. Iwundu makes 2-pt layup from 1 ft (assist by R. Purvis),137,100
