,QUARTER,TIME_REMAINING,UTAH_ACTION,DETROIT_ACTION,UTAH_SCORE,DETROIT_SCORE
386,4,4:30.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by S. Johnson),79,81
387,4,4:15.0,Turnover by D. Mitchell (lost ball; steal by A. Drummond),,79,81
388,4,4:12.0,,A. Drummond makes 2-pt dunk at rim,79,83
389,4,3:52.0,D. Mitchell misses 2-pt layup from 4 ft,,79,83
390,4,3:49.0,,Defensive rebound by A. Drummond,79,83
391,4,3:36.0,,I. Smith misses 2-pt jump shot from 3 ft (block by R. Gobert),79,83
392,4,3:36.0,,Offensive rebound by A. Drummond,79,83
393,4,3:36.0,,A. Drummond misses 2-pt layup from 6 ft,79,83
394,4,3:34.0,,Offensive rebound by A. Drummond,79,83
395,4,3:34.0,,A. Drummond makes 2-pt layup from 3 ft,79,85
396,4,3:34.0,Utah full timeout,,79,85
397,4,3:34.0,R. Rubio enters the game for J. Jerebko,,79,85
398,4,3:34.0,J. Johnson enters the game for R. O'Neale,,79,85
399,4,3:23.0,R. Gobert misses 2-pt layup from 3 ft (block by A. Drummond),,79,85
400,4,3:23.0,,Defensive rebound by A. Drummond,79,85
401,4,3:17.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),79,88
402,4,2:57.0,R. Gobert makes 2-pt hook shot from 3 ft (assist by J. Ingles),,81,88
403,4,2:41.0,,A. Bradley misses 3-pt jump shot from 24 ft,81,88
404,4,2:35.0,Defensive rebound by R. Rubio,,81,88
405,4,2:24.0,J. Johnson makes 2-pt jump shot from 20 ft (assist by J. Ingles),,83,88
406,4,2:05.0,,Turnover by T. Harris (turnover),83,88
407,4,1:55.0,J. Johnson misses 3-pt jump shot from 26 ft,,83,88
408,4,1:53.0,,Defensive rebound by Team,83,88
409,4,1:31.0,,I. Smith misses 2-pt jump shot from 18 ft,83,88
410,4,1:28.0,Defensive rebound by R. Rubio,,83,88
411,4,1:23.0,R. Rubio makes 2-pt layup from 1 ft,,85,88
412,4,1:02.0,,I. Smith misses 2-pt jump shot from 21 ft,85,88
413,4,0:59.0,Defensive rebound by R. Gobert,,85,88
414,4,0:49.0,J. Johnson makes 2-pt jump shot from 10 ft (assist by R. Rubio),,87,88
415,4,0:28.0,,S. Johnson misses 3-pt jump shot from 26 ft,87,88
416,4,0:23.0,Defensive rebound by D. Mitchell,,87,88
417,4,0:13.0,Turnover by R. Rubio (bad pass; steal by I. Smith),,87,88
418,4,0:11.0,,Personal foul by D. Mitchell (drawn by A. Drummond),87,88
419,4,0:11.0,,A. Drummond makes free throw 1 of 2,87,89
420,4,0:11.0,,A. Tolliver enters the game for T. Harris,87,89
421,4,0:11.0,D. Favors enters the game for J. Johnson,,87,89
422,4,0:11.0,,A. Drummond misses free throw 2 of 2,87,89
423,4,0:11.0,Defensive rebound by R. Gobert,,87,89
424,4,0:11.0,Utah full timeout,,87,89
425,4,0:11.0,J. Johnson enters the game for D. Favors,,87,89
426,4,0:05.0,D. Mitchell misses 2-pt layup from 4 ft (block by A. Drummond),,87,89
427,4,0:05.0,Offensive rebound by Team,,87,89
428,4,0:05.0,Utah full timeout,,87,89
429,4,0:04.0,J. Ingles makes 2-pt layup at rim (assist by R. Rubio),,89,89
430,4,0:04.0,,Detroit full timeout,89,89
431,4,0:04.0,,L. Kennard enters the game for S. Johnson,89,89
432,4,0:04.0,,T. Harris enters the game for I. Smith,89,89
433,4,0:04.0,R. O'Neale enters the game for J. Johnson,,89,89
434,4,0:00.0,,L. Kennard misses 3-pt jump shot from 27 ft,89,89
435,4,0:00.0,,Offensive rebound by Team,89,89
436,1OT,4:45.0,,T. Harris misses 2-pt jump shot from 19 ft,89,89
437,1OT,4:45.0,Defensive rebound by Team,,89,89
438,1OT,4:45.0,,Loose ball foul by A. Drummond (drawn by R. Gobert),89,89
439,1OT,4:32.0,D. Mitchell misses 3-pt jump shot from 26 ft,,89,89
440,1OT,4:28.0,,Defensive rebound by A. Drummond,89,89
441,1OT,4:15.0,,A. Drummond makes 2-pt layup from 2 ft,89,91
442,1OT,3:57.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Gobert),,92,91
443,1OT,3:40.0,,S. Johnson misses 3-pt jump shot from 25 ft,92,91
444,1OT,3:37.0,Defensive rebound by D. Mitchell,,92,91
445,1OT,3:33.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,95,91
446,1OT,3:24.0,,Detroit full timeout,95,91
447,1OT,3:24.0,,L. Kennard enters the game for S. Johnson,95,91
448,1OT,3:10.0,,Turnover by L. Kennard (lost ball; steal by J. Ingles),95,91
449,1OT,3:03.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Johnson),,98,91
450,1OT,2:39.0,,T. Harris misses 2-pt jump shot from 16 ft,98,91
451,1OT,2:33.0,,Offensive rebound by A. Drummond,98,91
452,1OT,2:33.0,,A. Drummond makes 2-pt layup at rim,98,93
453,1OT,2:15.0,R. Gobert misses 2-pt layup from 1 ft,,98,93
454,1OT,2:13.0,,Defensive rebound by L. Kennard,98,93
455,1OT,2:10.0,,Turnover by T. Harris (turnover),98,93
456,1OT,1:58.0,R. Gobert misses 2-pt layup from 1 ft (block by A. Drummond),,98,93
457,1OT,1:58.0,,Defensive rebound by Team,98,93
458,1OT,1:46.0,J. Ingles misses 3-pt jump shot from 26 ft,,98,93
459,1OT,1:42.0,Offensive rebound by R. Rubio,,98,93
460,1OT,1:33.0,D. Mitchell misses 2-pt layup from 3 ft (block by A. Drummond),,98,93
461,1OT,1:33.0,,Defensive rebound by Team,98,93
462,1OT,1:21.0,,I. Smith misses 3-pt jump shot from 26 ft,98,93
463,1OT,1:17.0,Defensive rebound by J. Johnson,,98,93
464,1OT,1:03.0,Personal foul by A. Drummond (drawn by D. Mitchell),,98,93
465,1OT,0:53.0,J. Johnson misses 3-pt jump shot from 24 ft,,98,93
466,1OT,0:50.0,,Defensive rebound by A. Drummond,98,93
467,1OT,0:45.0,,Shooting foul by R. Rubio (drawn by A. Drummond),98,93
468,1OT,0:45.0,,A. Drummond misses free throw 1 of 2,98,93
469,1OT,0:45.0,,Offensive rebound by Team,98,93
470,1OT,0:45.0,,A. Drummond misses free throw 2 of 2,98,93
471,1OT,0:42.0,,Offensive rebound by L. Kennard,98,93
472,1OT,0:36.0,,I. Smith misses 3-pt jump shot from 26 ft,98,93
473,1OT,0:33.0,,Offensive rebound by A. Drummond,98,93
474,1OT,0:33.0,,A. Drummond makes 2-pt dunk from 1 ft,98,95
475,1OT,0:17.0,D. Mitchell misses 3-pt jump shot from 27 ft,,98,95
476,1OT,0:13.0,,Defensive rebound by T. Harris,98,95
477,1OT,0:06.0,,Detroit full timeout,98,95
478,1OT,0:06.0,,A. Tolliver enters the game for I. Smith,98,95
479,1OT,0:06.0,,L. Galloway enters the game for A. Bradley,98,95
480,1OT,0:06.0,R. O'Neale enters the game for J. Johnson,,98,95
481,1OT,0:04.0,,T. Harris misses 3-pt jump shot from 23 ft,98,95
482,1OT,0:02.0,Defensive rebound by Team,,98,95
483,1OT,0:02.0,Utah full timeout,,98,95
484,1OT,0:02.0,,S. Johnson enters the game for L. Kennard,98,95
485,1OT,0:02.0,,A. Bradley enters the game for T. Harris,98,95
486,1OT,0:02.0,,I. Smith enters the game for L. Galloway,98,95
487,1OT,0:02.0,J. Johnson enters the game for R. O'Neale,,98,95
488,1OT,0:01.0,Personal foul by A. Tolliver (drawn by R. Gobert),,98,95
489,1OT,0:01.0,R. Gobert misses free throw 1 of 2,,98,95
490,1OT,0:01.0,Offensive rebound by Team,,98,95
491,1OT,0:01.0,R. O'Neale enters the game for J. Johnson,,98,95
492,1OT,0:01.0,R. Gobert misses free throw 2 of 2,,98,95
493,1OT,0:00.0,,Defensive rebound by A. Drummond,98,95
494,1OT,0:00.0,,A. Drummond misses 3-pt jump shot from 65 ft,98,95
495,1OT,0:00.0,,Offensive rebound by Team,98,95
