,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
374,4,2:58.0,L. Galloway misses 2-pt jump shot from 20 ft,,107,80
375,4,2:56.0,,Defensive rebound by M. Doyle,107,80
376,4,2:44.0,,Personal foul by D. Buycks (drawn by M. Doyle),107,80
377,4,2:36.0,,J. Okafor misses 2-pt jump shot from 15 ft,107,80
378,4,2:29.0,Defensive rebound by H. Ellenson,,107,80
379,4,2:22.0,D. Buycks makes 3-pt jump shot from 24 ft,,110,80
380,4,2:00.0,,T. Mozgov misses 2-pt hook shot from 4 ft (block by B. Marjanović),110,80
381,4,1:58.0,Defensive rebound by H. Ellenson,,110,80
382,4,1:51.0,Personal foul by T. Mozgov (drawn by B. Marjanović),,110,80
383,4,1:41.0,B. Marjanović makes 2-pt hook shot from 6 ft,,112,80
384,4,1:29.0,,N. Stauskas misses 3-pt jump shot from 25 ft,112,80
385,4,1:27.0,Defensive rebound by S. Johnson,,112,80
386,4,1:11.0,H. Ellenson misses 3-pt jump shot from 24 ft,,112,80
387,4,1:08.0,,Defensive rebound by J. Harris,112,80
388,4,0:57.0,,Turnover by N. Stauskas (bad pass; steal by L. Galloway),112,80
389,4,0:52.0,D. Buycks misses 2-pt layup at rim,,112,80
390,4,0:51.0,Offensive rebound by L. Galloway,,112,80
391,4,0:51.0,L. Galloway makes 2-pt layup at rim,,114,80
392,4,0:36.0,,M. Doyle misses 3-pt jump shot from 22 ft,114,80
393,4,0:33.0,Defensive rebound by H. Ellenson,,114,80
394,4,0:19.0,B. Marjanović misses 2-pt jump shot from 6 ft,,114,80
395,4,0:16.0,,Defensive rebound by N. Stauskas,114,80
