,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
388,4,7:09.0,R. Covington makes 2-pt jump shot from 13 ft (assist by M. Fultz),,83,78
389,4,7:09.0,Shooting foul by L. Kennard (drawn by R. Covington),,83,78
390,4,7:09.0,T. McConnell enters the game for J. Bayless,,83,78
391,4,7:09.0,B. Simmons enters the game for M. Fultz,,83,78
392,4,7:09.0,,T. Harris enters the game for I. Smith,83,78
393,4,7:09.0,R. Covington makes free throw 1 of 1,,84,78
394,4,7:09.0,,R. Jackson enters the game for L. Kennard,84,78
395,4,7:02.0,,A. Bradley misses 2-pt jump shot from 9 ft,84,78
396,4,7:00.0,,Offensive rebound by A. Bradley,84,78
397,4,6:58.0,,Turnover by A. Bradley (bad pass; steal by R. Covington),84,78
398,4,6:44.0,Turnover by J. Redick (bad pass; steal by A. Drummond),,84,78
399,4,6:39.0,,Turnover by R. Jackson (bad pass; steal by B. Simmons),84,78
400,4,6:27.0,Turnover by B. Simmons (bad pass; steal by A. Drummond),,84,78
401,4,6:19.0,,R. Jackson misses 2-pt jump shot from 15 ft,84,78
402,4,6:16.0,Defensive rebound by B. Simmons,,84,78
403,4,6:03.0,T. McConnell makes 3-pt jump shot from 23 ft (assist by B. Simmons),,87,78
404,4,6:01.0,,Detroit full timeout,87,78
405,4,6:01.0,D. Šarić enters the game for J. Redick,,87,78
406,4,5:45.0,,T. Harris makes 2-pt layup from 2 ft,87,80
407,4,5:35.0,Personal foul by R. Jackson (drawn by J. Embiid),,87,80
408,4,5:35.0,J. Bayless enters the game for D. Šarić,,87,80
409,4,5:25.0,R. Covington makes 3-pt jump shot from 26 ft (assist by T. McConnell),,90,80
410,4,4:54.0,,T. Harris misses 2-pt jump shot from 13 ft,90,80
411,4,4:54.0,Defensive rebound by Team,,90,80
412,4,4:54.0,Personal foul by T. Harris (drawn by B. Simmons),,90,80
413,4,4:54.0,J. Redick enters the game for T. McConnell,,90,80
414,4,4:38.0,,Personal foul by J. Embiid (drawn by A. Tolliver),90,80
415,4,4:38.0,Turnover by J. Embiid (turnover),,90,80
416,4,4:28.0,,R. Jackson makes 2-pt jump shot from 7 ft,90,82
417,4,4:12.0,Philadelphia full timeout,,90,82
418,4,4:01.0,Offensive foul by J. Bayless (drawn by R. Jackson),,90,82
419,4,4:01.0,Turnover by J. Bayless (offensive foul),,90,82
420,4,3:50.0,,A. Bradley misses 3-pt jump shot from 26 ft,90,82
421,4,3:46.0,,Offensive rebound by R. Jackson,90,82
422,4,3:39.0,,A. Bradley makes 2-pt jump shot from 16 ft (assist by R. Jackson),90,84
423,4,3:38.0,Philadelphia full timeout,,90,84
424,4,3:24.0,Turnover by J. Embiid (turnover),,90,84
425,4,3:12.0,,R. Jackson makes 2-pt jump shot from 9 ft,90,86
426,4,2:52.0,J. Embiid misses 2-pt jump shot from 18 ft,,90,86
427,4,2:49.0,,Defensive rebound by T. Harris,90,86
428,4,2:38.0,,A. Drummond misses 2-pt hook shot from 11 ft,90,86
429,4,2:35.0,Defensive rebound by J. Redick,,90,86
430,4,2:25.0,Shooting foul by A. Tolliver (drawn by B. Simmons),,90,86
431,4,2:25.0,B. Simmons makes free throw 1 of 2,,91,86
432,4,2:25.0,B. Simmons makes free throw 2 of 2,,92,86
433,4,2:15.0,,A. Tolliver misses 3-pt jump shot from 28 ft,92,86
434,4,2:11.0,Defensive rebound by J. Embiid,,92,86
435,4,1:56.0,Personal foul by A. Drummond (drawn by J. Embiid),,92,86
436,4,1:56.0,J. Embiid makes free throw 1 of 2,,93,86
437,4,1:56.0,J. Embiid makes free throw 2 of 2,,94,86
438,4,1:32.0,,T. Harris misses 2-pt jump shot from 11 ft,94,86
439,4,1:32.0,Defensive rebound by J. Embiid,,94,86
440,4,1:14.0,J. Embiid makes 2-pt layup from 1 ft (assist by B. Simmons),,96,86
441,4,1:14.0,Shooting foul by A. Drummond (drawn by J. Embiid),,96,86
442,4,1:14.0,J. Embiid makes free throw 1 of 1,,97,86
443,4,1:14.0,,Detroit full timeout,97,86
444,4,1:06.0,,A. Tolliver misses 3-pt jump shot from 25 ft,97,86
445,4,1:04.0,,Offensive rebound by A. Drummond,97,86
446,4,1:04.0,,Personal foul by J. Bayless (drawn by A. Drummond),97,86
447,4,0:52.0,,R. Jackson misses 3-pt jump shot from 28 ft,97,86
448,4,0:50.0,Defensive rebound by J. Embiid,,97,86
449,4,0:33.0,J. Embiid misses 2-pt jump shot from 13 ft,,97,86
450,4,0:31.0,,Defensive rebound by R. Jackson,97,86
451,4,0:23.0,,R. Jackson misses 3-pt jump shot from 26 ft,97,86
452,4,0:21.0,Defensive rebound by J. Bayless,,97,86
