,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
394,4,6:11.0,W. Chandler misses 2-pt layup at rim,,109,95
395,4,6:09.0,Offensive rebound by Team,,109,95
396,4,6:09.0,Loose ball foul by N. Jokić (drawn by D. Bender),,109,95
397,4,6:09.0,Turnover by N. Jokić (turnover),,109,95
398,4,5:54.0,,E. Payton makes 2-pt jump shot from 16 ft,109,97
399,4,5:26.0,J. Murray misses 3-pt jump shot from 26 ft,,109,97
400,4,5:22.0,,Defensive rebound by D. Bender,109,97
401,4,5:13.0,,E. Payton misses 2-pt layup from 1 ft,109,97
402,4,5:10.0,,Offensive rebound by T. Warren,109,97
403,4,5:10.0,,T. Warren makes 2-pt layup at rim,109,99
404,4,4:54.0,W. Barton misses 3-pt jump shot from 25 ft,,109,99
405,4,4:51.0,,Defensive rebound by D. Bender,109,99
406,4,4:45.0,,Shooting foul by W. Chandler (drawn by T. Warren),109,99
407,4,4:45.0,,T. Warren makes free throw 1 of 2,109,100
408,4,4:45.0,,T. Warren makes free throw 2 of 2,109,101
409,4,4:35.0,G. Harris misses 2-pt jump shot from 11 ft,,109,101
410,4,4:31.0,,Defensive rebound by E. Payton,109,101
411,4,4:29.0,,M. Chriss makes 2-pt dunk at rim (assist by E. Payton),109,103
412,4,4:29.0,Denver full timeout,,109,103
413,4,4:16.0,W. Chandler misses 2-pt layup from 1 ft,,109,103
414,4,4:16.0,Offensive rebound by G. Harris,,109,103
415,4,4:04.0,J. Murray misses 3-pt jump shot from 27 ft,,109,103
416,4,4:00.0,,Defensive rebound by M. Chriss,109,103
417,4,3:48.0,,J. Jackson misses 2-pt jump shot from 18 ft,109,103
418,4,3:44.0,Defensive rebound by N. Jokić,,109,103
419,4,3:30.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),,112,103
420,4,3:15.0,,J. Jackson makes 2-pt layup at rim (assist by E. Payton),112,105
421,4,2:53.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by N. Jokić),,115,105
422,4,2:43.0,,Personal block foul by N. Jokić (drawn by E. Payton),115,105
423,4,2:43.0,,E. Payton makes free throw 1 of 2,115,106
424,4,2:43.0,,E. Payton makes free throw 2 of 2,115,107
425,4,2:23.0,N. Jokić misses 2-pt hook shot from 9 ft,,115,107
426,4,2:21.0,,Defensive rebound by E. Payton,115,107
427,4,2:18.0,,Turnover by D. Bender (out of bounds lost ball),115,107
428,4,2:01.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by N. Jokić),,118,107
429,4,1:45.0,,E. Payton misses 2-pt layup at rim,118,107
430,4,1:45.0,Defensive rebound by N. Jokić,,118,107
431,4,1:25.0,W. Chandler makes 2-pt jump shot from 11 ft (assist by N. Jokić),,120,107
432,4,1:25.0,,Phoenix full timeout,120,107
433,4,1:25.0,,T. Daniels enters the game for M. Chriss,120,107
434,4,1:25.0,M. Beasley enters the game for N. Jokić,,120,107
435,4,1:18.0,,T. Warren makes 2-pt jump shot from 7 ft,120,109
436,4,0:55.0,J. Murray misses 2-pt layup at rim,,120,109
437,4,0:55.0,,Defensive rebound by Team,120,109
438,4,0:55.0,D. Harris enters the game for W. Barton,,120,109
439,4,0:45.0,,D. Bender misses 2-pt layup from 1 ft,120,109
440,4,0:43.0,,Offensive rebound by D. Bender,120,109
441,4,0:43.0,,D. Bender makes 2-pt layup at rim,120,111
442,4,0:26.0,G. Harris makes 3-pt jump shot from 28 ft (assist by J. Murray),,123,111
443,4,0:18.0,,E. Payton misses 2-pt layup from 1 ft (block by M. Beasley),123,111
444,4,0:17.0,,Offensive rebound by Team,123,111
445,4,0:14.0,,T. Warren makes 2-pt layup at rim (assist by D. Bender),123,113
