,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
384,4,4:40.0,Defensive rebound by M. Muscala,,83,89
385,4,4:28.0,Turnover by M. Muscala (lost ball; steal by J. Winslow),,83,89
386,4,4:25.0,,J. Richardson makes 2-pt layup from 1 ft (assist by J. Winslow),83,91
387,4,4:25.0,,Shooting foul by K. Bazemore (drawn by J. Richardson),83,91
388,4,4:25.0,Atlanta full timeout,,83,91
389,4,4:25.0,,D. Waiters enters the game for W. Ellington,83,91
390,4,4:25.0,,J. Johnson enters the game for K. Olynyk,83,91
391,4,4:25.0,M. Delaney enters the game for M. Muscala,,83,91
392,4,4:25.0,,J. Richardson misses free throw 1 of 1,83,91
393,4,4:22.0,Defensive rebound by T. Prince,,83,91
394,4,4:11.0,K. Bazemore makes 2-pt layup from 2 ft,,85,91
395,4,3:49.0,,J. Richardson makes 2-pt layup from 1 ft,85,93
396,4,3:32.0,T. Prince misses 2-pt jump shot from 3 ft (block by D. Waiters),,85,93
397,4,3:30.0,,Defensive rebound by J. Richardson,85,93
398,4,3:30.0,,Shooting foul by M. Delaney (drawn by G. Dragić),85,93
399,4,3:30.0,,G. Dragić misses free throw 1 of 2,85,93
400,4,3:30.0,,Offensive rebound by Team,85,93
401,4,3:30.0,,G. Dragić makes free throw 2 of 2,85,94
402,4,3:13.0,Personal foul by J. Richardson (drawn by K. Bazemore),,85,94
403,4,3:13.0,Turnover by M. Belinelli (turnover),,85,94
404,4,3:04.0,,Miami full timeout,85,94
405,4,3:04.0,L. Babbitt enters the game for M. Belinelli,,85,94
406,4,2:51.0,,G. Dragić makes 2-pt jump shot from 6 ft,85,96
407,4,2:35.0,K. Bazemore makes 2-pt jump shot from 3 ft,,87,96
408,4,2:13.0,,G. Dragić misses 2-pt jump shot from 15 ft,87,96
409,4,2:11.0,,Offensive rebound by J. Winslow,87,96
410,4,2:06.0,,J. Winslow makes 2-pt layup from 1 ft,87,98
411,4,1:56.0,K. Bazemore misses 3-pt jump shot from 24 ft,,87,98
412,4,1:56.0,,Defensive rebound by Team,87,98
413,4,1:35.0,,J. Richardson misses 3-pt jump shot from 22 ft,87,98
414,4,1:32.0,T. Prince makes 2-pt dunk from 1 ft (assist by K. Bazemore),,89,98
415,4,1:31.0,Defensive rebound by K. Bazemore,,89,98
416,4,1:15.0,,Offensive foul by J. Johnson (drawn by M. Delaney),89,98
417,4,1:15.0,,Turnover by J. Johnson (offensive foul),89,98
418,4,1:15.0,M. Belinelli enters the game for M. Delaney,,89,98
419,4,1:09.0,M. Belinelli makes 2-pt layup from 1 ft,,91,98
420,4,0:56.0,,J. Johnson makes 2-pt jump shot from 19 ft,91,100
421,4,0:46.0,T. Prince makes 2-pt layup from 1 ft,,93,100
422,4,0:38.0,Offensive charge foul by J. Johnson (drawn by T. Prince),,93,100
423,4,0:38.0,Atlanta full timeout,,93,100
424,4,0:38.0,,T. Johnson enters the game for D. Waiters,93,100
425,4,0:38.0,M. Delaney enters the game for T. Prince,,93,100
426,4,0:38.0,,Turnover by J. Johnson (offensive foul),93,100
427,4,0:31.0,Turnover by M. Belinelli (lost ball; steal by J. Johnson),,93,100
428,4,0:22.0,,Personal foul by M. Belinelli (drawn by G. Dragić),93,100
429,4,0:22.0,,G. Dragić makes free throw 1 of 2,93,101
430,4,0:22.0,,G. Dragić makes free throw 2 of 2,93,102
431,4,0:14.0,Turnover by K. Bazemore (bad pass),,93,102
432,4,0:14.0,T. Prince enters the game for M. Belinelli,,93,102
433,4,0:14.0,I. Taylor enters the game for L. Babbitt,,93,102
434,4,0:07.0,,Personal foul by M. Delaney (drawn by T. Johnson),93,102
435,4,0:07.0,,T. Johnson makes free throw 1 of 2,93,103
436,4,0:07.0,,T. Johnson makes free throw 2 of 2,93,104
